 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.01787697	0.01389717	0.04758065	0.05288711	0.038980097	0.050787665	0.051005874	0.05256453	0.052802436	0.05307893	0.053227495	0.054031517	0.054720916	0.0565652	0.051880237	0.053961035	0.05235042	0.055885233	0.07709735	0.05881923
a37	0.04065247	0.0036622216	0.056237914	0.06591904	0.01808744	0.039992582	0.04126951	0.050710484	0.05135061	0.047841072	0.06018029	0.058853664	0.06690457	0.06809826	0.049610958	0.049279302	0.057495028	0.06428919	0.06746595	0.042099454
a31	0.048805915	0.0047002165	0.057707466	0.06529529	0.02842477	0.04049611	0.040996507	0.05024007	0.050890666	0.047323544	0.05925512	0.058200512	0.0656531	0.06669838	0.04829151	0.0487497	0.05597347	0.06307357	0.06614918	0.03307492
a29	0.020665998	0.001472439	0.050928317	0.06649198	0.008837855	0.039549913	0.04193498	0.05697024	0.05810515	0.05426635	0.0667239	0.06662215	0.07498019	0.07354329	0.04506995	0.05578199	0.054546945	0.07044395	0.07557263	0.017491776
a1	0.034945097	0.0034740374	0.06111132	0.06575508	0.02520052	0.039984204	0.04076949	0.052954532	0.053697605	0.049606517	0.0610717	0.060495235	0.065590955	0.06608914	0.050081924	0.051283874	0.05756134	0.063653	0.06584718	0.03082724
a39	0.02834826	0.0018680712	0.061914537	0.06858465	0.016679646	0.040257398	0.041643765	0.054404736	0.055260073	0.051131636	0.06325949	0.06277258	0.06894756	0.0694186	0.04863825	0.05276049	0.056946885	0.066106975	0.06921146	0.021844918
a3	0.04071452	0.0035925836	0.06371245	0.06526323	0.023254344	0.03873079	0.0398659	0.0543467	0.05512848	0.05090922	0.061114334	0.06101832	0.06433164	0.06451211	0.049996667	0.05265973	0.05682331	0.0626545	0.06440578	0.026965389
a20	0.037460327	0.003700929	0.068277545	0.06585771	0.022498893	0.037740674	0.03901129	0.055749625	0.056661952	0.05227785	0.060978174	0.06182413	0.06336176	0.06304636	0.04965424	0.054035038	0.05596589	0.061580893	0.06325735	0.027059427
a8	0.036338456	0.0032116652	0.07057423	0.0673966	0.021367555	0.037285313	0.038686693	0.05617427	0.057212014	0.052604858	0.061440174	0.06271002	0.064025454	0.063507214	0.048129383	0.054382302	0.054864794	0.061776754	0.06382842	0.024483789
a17	0.02563089	0.0013463992	0.05347552	0.070379965	0.008220333	0.038803477	0.042396653	0.055048812	0.05592551	0.052800465	0.065408394	0.064198196	0.07583032	0.077083446	0.044347204	0.05399571	0.05328312	0.06983501	0.076468505	0.015522043
a31	0.043196496	0.001942496	0.061907157	0.0695474	0.015475636	0.039287347	0.041237444	0.053089995	0.053899817	0.050154455	0.06258034	0.061697457	0.06958623	0.07065348	0.04549571	0.0515962	0.053871874	0.06579566	0.069883995	0.019100819
a10	0.01545787	0.0014323157	0.03865956	0.0744033	0.003692207	0.026050465	0.03145659	0.06095717	0.06556576	0.065652706	0.07433245	0.07557851	0.095516376	0.10006874	0.02204865	0.0640546	0.02665795	0.06055134	0.08660601	0.011257428
a31	0.04363704	0.0017005372	0.058624554	0.07126009	0.011565131	0.039621238	0.04241979	0.052310474	0.053006258	0.05016049	0.06211858	0.060708355	0.07258172	0.074858524	0.04436434	0.05122347	0.052382417	0.06690639	0.07335378	0.017196812
a39	0.014516799	0.0015716404	0.03128821	0.06753985	0.0031052209	0.022112982	0.028237121	0.062127545	0.06836094	0.06997444	0.076362595	0.079166435	0.099886015	0.10450435	0.021025786	0.06742639	0.02553853	0.058813244	0.08864559	0.009796315
a31	0.03819627	0.0014963015	0.056536242	0.07242023	0.0101538105	0.039677706	0.04340426	0.052603193	0.05322325	0.051108036	0.061649136	0.060107023	0.07497154	0.07872413	0.043691862	0.051882938	0.050966445	0.06732055	0.07631165	0.015555479
a24	0.0150010595	0.0016370951	0.02618045	0.058466252	0.0026650557	0.019792682	0.025850138	0.063518025	0.070211075	0.072361164	0.078504294	0.08202282	0.10321826	0.0977719	0.02099856	0.07025491	0.02615178	0.062255934	0.09378075	0.0093578
a37	0.04247739	0.0023834174	0.057702493	0.06894754	0.011512028	0.040099088	0.042217508	0.052009653	0.052689377	0.049345754	0.062001	0.06055588	0.070154294	0.07170484	0.048590887	0.050689872	0.057078287	0.06659225	0.07088687	0.022361571
a31	0.045543138	0.0018786584	0.057649363	0.07106855	0.013929765	0.040063243	0.042629257	0.05191894	0.052567717	0.049935024	0.061573736	0.06006847	0.072691746	0.07530247	0.043308675	0.05090373	0.050991375	0.06648003	0.07352638	0.017969761
a11	0.014776652	0.0016416801	0.02803766	0.060195923	0.0027890145	0.021384435	0.02719858	0.062423155	0.069662094	0.07188541	0.07807388	0.082375474	0.10301732	0.098838896	0.021693092	0.06905974	0.026690707	0.060129885	0.08984669	0.010279736
a16	0.036661755	0.0014729482	0.05727643	0.07284811	0.009501235	0.038484924	0.042594194	0.053021513	0.053723287	0.051411524	0.062422026	0.060948584	0.0752133	0.078524336	0.043444723	0.052259617	0.051105402	0.06771267	0.07638608	0.014987419
a31	0.044778395	0.0020442673	0.056821093	0.07023759	0.013512991	0.041484404	0.043517835	0.05122613	0.051795278	0.049324453	0.06048767	0.05897667	0.0719775	0.07479914	0.04626011	0.05025082	0.053585105	0.066152826	0.07311609	0.019651638
a39	0.01440674	0.0016864862	0.027287023	0.061319456	0.0029390212	0.02115537	0.02735234	0.062205464	0.06944949	0.072188586	0.0776838	0.08142874	0.102388024	0.10536037	0.021376662	0.06887523	0.025911693	0.0581149	0.08895329	0.009917292
a37	0.03568819	0.0014038099	0.055871066	0.07369165	0.008919583	0.037069686	0.04237087	0.053716734	0.05442577	0.052772123	0.06198034	0.060591865	0.077224106	0.08245619	0.04106916	0.053350292	0.047864348	0.06708817	0.07892655	0.013519619
a10	0.04175219	0.0016063218	0.05889263	0.07280092	0.011923612	0.039165676	0.04251327	0.05263638	0.053335033	0.05114777	0.06135537	0.06014813	0.07450919	0.07810561	0.041509975	0.05188704	0.048513886	0.0661962	0.075616606	0.016384235
a20	0.039804082	0.001680497	0.06399954	0.07390181	0.013851882	0.037315637	0.04044729	0.053469457	0.054429308	0.051569723	0.062329426	0.061888184	0.07350305	0.075683534	0.039770663	0.052481122	0.04721759	0.06550695	0.07385322	0.017297084
a36	0.036315214	0.0016336619	0.06283056	0.07353786	0.014278772	0.03825424	0.041237354	0.053377196	0.054269515	0.051492568	0.062251713	0.061656587	0.073674016	0.07599532	0.04084191	0.052396223	0.04829003	0.065945536	0.07419447	0.017527282
a24	0.04011522	0.0021681536	0.059810977	0.06999859	0.015461534	0.04062135	0.042404804	0.05192286	0.052627645	0.049487874	0.06145654	0.060318258	0.070666514	0.07240461	0.04657825	0.050665706	0.054494213	0.066021465	0.07134988	0.021425568
a31	0.04614553	0.002847506	0.05774836	0.06806662	0.016288787	0.040983114	0.04226912	0.05130303	0.05194614	0.048628327	0.06103453	0.059659503	0.06903985	0.07055705	0.04816469	0.049940586	0.056202777	0.06551289	0.06971822	0.023943355
a8	0.012977137	0.0019035417	0.02656997	0.060948707	0.0033351914	0.019856872	0.026456898	0.060995173	0.06969005	0.07435845	0.07828249	0.08416372	0.101332396	0.11799662	0.020976704	0.06875378	0.025029093	0.053713925	0.08272889	0.009930439
a31	0.014152341	0.0016689477	0.030330643	0.06724203	0.00525547	0.016533423	0.022156246	0.06388851	0.07058163	0.0727563	0.07446164	0.076734856	0.090567745	0.1141441	0.020576952	0.072980516	0.026381318	0.06132761	0.09153527	0.006724482
a17	0.008248053	0.0024461993	0.016753612	0.05670781	0.003997817	0.011388598	0.014160976	0.05821291	0.076076984	0.088242404	0.08774249	0.10087244	0.10353715	0.13308609	0.013148701	0.08053766	0.01639927	0.043999996	0.0772314	0.0072094835
a31	0.020768825	0.0015113574	0.04738272	0.072653	0.0072556706	0.022591071	0.030898158	0.06223349	0.065173574	0.06586491	0.06784344	0.06840093	0.08106566	0.10614609	0.027691448	0.06572146	0.03334653	0.06152841	0.084098496	0.007824824
a3	0.008634177	0.002734339	0.014260845	0.047459554	0.003673119	0.011109697	0.0139196105	0.056773085	0.07545881	0.08991274	0.0883718	0.10622562	0.10799686	0.12902795	0.013673289	0.0810333	0.017387737	0.04559354	0.079063736	0.0076901894
a20	0.027413527	0.0014776764	0.051075615	0.07131263	0.007936563	0.02640718	0.03549556	0.060056232	0.06186771	0.062081773	0.06449965	0.06455126	0.07827807	0.10010429	0.03322255	0.062068734	0.038777106	0.06216138	0.08250969	0.008702776
a8	0.033203345	0.0014315235	0.05489527	0.07219696	0.008451287	0.033130787	0.04015927	0.057884585	0.05904087	0.05881179	0.062411673	0.062072046	0.07815529	0.094755135	0.03294752	0.058690052	0.037219286	0.061045833	0.08137401	0.012123412
a23	0.014706764	0.0016518694	0.031103343	0.06697495	0.004889961	0.01688683	0.02314402	0.06469505	0.0706287	0.072595365	0.07423513	0.076339565	0.08974005	0.11337698	0.020907769	0.07258264	0.026553849	0.061554402	0.09068721	0.006745557
a31	0.0240046	0.001462546	0.051557545	0.07020412	0.0071956236	0.028514594	0.037685752	0.061285876	0.06293898	0.06324778	0.06507759	0.0652274	0.0768361	0.101525314	0.03174033	0.063096754	0.036549814	0.06182818	0.08078486	0.009236261
a20	0.008182372	0.0027390313	0.014684217	0.050847944	0.0038784936	0.011276352	0.013930598	0.05549412	0.07394474	0.08760841	0.08775059	0.10487772	0.108680576	0.13540827	0.013748742	0.07880125	0.017128132	0.04442882	0.07866402	0.007925553
a31	0.02380058	0.001516646	0.050281595	0.07114001	0.0074563045	0.024796063	0.033665203	0.06218882	0.06458959	0.065177634	0.06674104	0.067203276	0.07788621	0.104657464	0.029015018	0.06498433	0.034228668	0.061198015	0.08114816	0.008325385
a46	0.007754556	0.0031192063	0.013152308	0.046122257	0.00420305	0.011147637	0.013313662	0.05267078	0.073377214	0.09034732	0.08914219	0.11166135	0.110949345	0.13461973	0.013247353	0.08105105	0.01646733	0.042405613	0.07674464	0.008503483
a31	0.010352298	0.0019123486	0.02854554	0.06825444	0.006242841	0.01588329	0.019600362	0.06198056	0.0743058	0.0796303	0.078897215	0.08505897	0.08976217	0.12333317	0.015344183	0.07977903	0.019443301	0.05280931	0.08220003	0.006664799
a8	0.0074877124	0.003717988	0.011868214	0.040204708	0.004797623	0.011220069	0.012826711	0.04759097	0.072051175	0.0958913	0.0909782	0.12448714	0.11586327	0.124625586	0.01235146	0.08733318	0.015074876	0.03816137	0.0741473	0.009321142
a39	0.008672427	0.0023236333	0.020749584	0.056931943	0.0054618907	0.014021946	0.016369196	0.055690877	0.075322606	0.086735055	0.08362549	0.0980661	0.09947194	0.1253555	0.011858562	0.089225024	0.014481406	0.046526838	0.082282424	0.0068275062
a31	0.013918566	0.0017064832	0.040143877	0.072271176	0.0067177736	0.018780928	0.024782592	0.06481599	0.07133201	0.07373732	0.07399825	0.07650948	0.0820772	0.11551649	0.020179646	0.07331337	0.025078688	0.058054328	0.08009509	0.006970734
a24	0.007633551	0.0038788246	0.011544022	0.03862576	0.004801237	0.011192483	0.012807991	0.04739455	0.07114826	0.094140224	0.09007015	0.12367632	0.11641399	0.12708491	0.012816618	0.08590238	0.015696215	0.03916254	0.07626306	0.0097468635
a6	0.017907508	0.001700756	0.045458555	0.07455554	0.007738689	0.017305026	0.023407742	0.06369966	0.06960677	0.071542114	0.07317401	0.07476619	0.08257282	0.11547299	0.01967852	0.071353026	0.023320636	0.0562417	0.08210769	0.0083901435
a38	0.022438364	0.0015352657	0.0498973	0.072673656	0.007156789	0.025728686	0.03327784	0.062520586	0.06573123	0.066641495	0.06851829	0.06925951	0.0801981	0.10808843	0.025289003	0.06568153	0.029228041	0.056440536	0.07972355	0.009971867
a23	0.026245026	0.0014589364	0.052320745	0.0729335	0.007631977	0.029013148	0.035906006	0.060499813	0.062848285	0.06320731	0.065811604	0.06616426	0.08019498	0.10230407	0.028376825	0.062603556	0.03245673	0.057677485	0.081196465	0.011149262
a31	0.024713702	0.0014493741	0.05110227	0.072032936	0.0072771357	0.028518537	0.03595262	0.060823876	0.0629476	0.06323616	0.0657216	0.066016845	0.07991046	0.10185331	0.029640699	0.06283503	0.03409901	0.05925292	0.082020715	0.010595173
a10	0.008291784	0.0029616605	0.014606568	0.046395652	0.0038241227	0.011791647	0.014834813	0.05689178	0.07437643	0.08806499	0.08768426	0.10645932	0.10727414	0.12979726	0.015288951	0.07901809	0.018992824	0.046965405	0.07776938	0.008710931
a31	0.020621333	0.0016661035	0.04554518	0.0741888	0.007957918	0.019474199	0.026060566	0.06305809	0.068286724	0.069946624	0.071357325	0.07300186	0.08243246	0.113521405	0.021767797	0.06912779	0.026436616	0.055667914	0.08168679	0.008194518
a38	0.007896255	0.005080228	0.011432875	0.034072094	0.0058048028	0.012187032	0.013680752	0.045720693	0.0687892	0.09338268	0.08891172	0.12749645	0.116661265	0.11581995	0.014806609	0.08728056	0.01795359	0.04018241	0.0801628	0.01267802
a8	0.008908839	0.002036969	0.029490314	0.07175556	0.0067415675	0.015590446	0.018796334	0.06130802	0.075216666	0.08146913	0.081067756	0.08836175	0.090560794	0.12401099	0.014516165	0.08023685	0.017809924	0.048133362	0.076625295	0.007363224
a38	0.0073341355	0.0029986869	0.017415905	0.05010858	0.005826593	0.014725948	0.016220434	0.049681913	0.073153004	0.09051424	0.086726606	0.11212216	0.109488524	0.12336889	0.011561238	0.09400931	0.013337303	0.03865552	0.07430037	0.008450691
a31	0.008522863	0.0020965484	0.029585512	0.071015775	0.006740603	0.015760804	0.01891447	0.060906366	0.07569366	0.08286199	0.081746735	0.09038969	0.09142508	0.12129849	0.01391302	0.081647746	0.017049367	0.047369506	0.075875126	0.007186701
a24	0.008846431	0.0070359437	0.012230652	0.030224815	0.00808353	0.015092149	0.016257286	0.039732166	0.061810162	0.09185091	0.08611659	0.1396291	0.12120966	0.102756396	0.01688557	0.093171425	0.019439157	0.036944136	0.076029256	0.016654706
a31	0.009037551	0.0021328279	0.031147907	0.07470739	0.007774152	0.014949424	0.017627936	0.058528192	0.07343131	0.07994805	0.08149512	0.08835255	0.091201596	0.12561329	0.0144924475	0.07977426	0.0170608	0.0457423	0.07847175	0.008511115
a13	0.00863028	0.007121339	0.012094179	0.030298596	0.008092945	0.015249362	0.01645171	0.0403003	0.062111013	0.09082245	0.086757384	0.13732907	0.12139782	0.10256569	0.017475093	0.091555	0.020183075	0.037522566	0.07666655	0.017375594
a39	0.005342786	0.0033820542	0.018468546	0.062466506	0.007238183	0.014565639	0.016228946	0.047560234	0.06957241	0.08596795	0.088977225	0.11194287	0.11009734	0.13054273	0.01401889	0.08085666	0.016067564	0.035903666	0.07032237	0.010477413
a24	0.0071088346	0.0027732116	0.028110778	0.071133204	0.006799356	0.015603242	0.019399019	0.056920197	0.07044749	0.079393916	0.0823662	0.0942784	0.09444034	0.13215485	0.017873462	0.07209811	0.020615546	0.045606364	0.07242433	0.01045313
a31	0.0125036165	0.001975544	0.04160112	0.075392835	0.006947333	0.018742269	0.024329668	0.06119854	0.07061132	0.07478158	0.077080555	0.081259675	0.085130975	0.122336686	0.018852824	0.071698315	0.021226315	0.049459543	0.07432611	0.010545169
a20	0.007873429	0.005699396	0.011431012	0.03264428	0.0063251103	0.012927288	0.014398677	0.045259	0.06777481	0.09269708	0.089298956	0.12986802	0.11829464	0.107428975	0.01645702	0.08792511	0.01981236	0.040390536	0.078969054	0.014525257
a31	0.0053301775	0.0034894247	0.018065114	0.0630377	0.006982922	0.015186692	0.017058149	0.048027486	0.068115786	0.082481295	0.08714162	0.10788813	0.107757665	0.13239308	0.01496774	0.079587944	0.017209385	0.03750475	0.076252624	0.011522302
a46	0.011107335	0.011195305	0.013368403	0.02583461	0.011190246	0.017568411	0.018698638	0.03945918	0.05750079	0.08708556	0.07960863	0.13670489	0.11575958	0.07573902	0.02148571	0.09744586	0.024782464	0.041369524	0.087547235	0.026548615
a31	0.009690783	0.009864444	0.015993347	0.03295506	0.012497807	0.022193627	0.023395978	0.04137603	0.057077978	0.08411917	0.079374924	0.13462205	0.1211441	0.08602488	0.022055011	0.08913145	0.024358045	0.038916845	0.07057874	0.02462975
a3	0.014634474	0.015027777	0.016621625	0.026074268	0.015003693	0.02174609	0.022884222	0.04140754	0.054642286	0.08137356	0.071770325	0.1297454	0.10394266	0.05949542	0.027281612	0.10282634	0.030948017	0.045626972	0.08583653	0.0331112
