 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.044708487	0.088229775	0.09199847	0.10382517	0.109618254	0.10275345	0.103001244	0.059610672	0.09344802	0.11536908	0.08743736
a6	0.045679007	0.07336941	0.096521355	0.10058083	0.081830725	0.12563862	0.09632593	0.15125783	0.09893407	0.09567584	0.034186456
a37	0.029985406	0.08482812	0.10014923	0.11371973	0.10927571	0.13071345	0.0947759	0.13271946	0.100899555	0.07870348	0.02422997
a24	0.029584784	0.08671707	0.102692425	0.113910004	0.107197486	0.13281871	0.09288298	0.13531588	0.09938803	0.07973257	0.019760055
a28	0.045767345	0.08681128	0.09528315	0.099717915	0.09794638	0.12921107	0.08954788	0.14455016	0.09070066	0.087731384	0.03273278
a31	0.036748342	0.08868755	0.10284008	0.107562296	0.10162211	0.13361402	0.089300014	0.14028752	0.09143998	0.087856755	0.02004133
a46	0.009726182	0.046582945	0.09029471	0.123685606	0.072025195	0.183472	0.074849054	0.16575876	0.11507675	0.10803113	0.0104976995
a8	0.014654115	0.05786366	0.094420016	0.11047035	0.06500396	0.15208709	0.087014265	0.18053505	0.12103309	0.105301894	0.01161648
a31	0.010211521	0.03848517	0.072024316	0.0964479	0.047808636	0.19778323	0.075251736	0.21351418	0.14224827	0.09408798	0.012137035
a10	0.005220177	0.011683588	0.022108274	0.03785488	0.02934745	0.31795523	0.029394101	0.31783426	0.1524759	0.06703461	0.009091542
a37	0.004903145	0.014308232	0.027224492	0.048392065	0.03480373	0.2949123	0.03958841	0.31425652	0.14349656	0.07018056	0.007933984
a10	0.005490602	0.01225447	0.02210637	0.0389658	0.031001436	0.3126237	0.03191168	0.32820496	0.14207383	0.06529851	0.010068573
a17	0.0053979238	0.012820694	0.022662545	0.04207914	0.032128282	0.32865366	0.030604566	0.31292123	0.14103879	0.061000705	0.010692382
a20	0.005999608	0.01567563	0.029832665	0.05501796	0.040416736	0.32828882	0.037551507	0.27744547	0.13044009	0.06732709	0.012004446
a31	0.0058031967	0.015978325	0.03026927	0.055119634	0.037573338	0.32294387	0.035959814	0.2884837	0.13110861	0.06480498	0.011955145
a20	0.014675532	0.01974777	0.024764623	0.031172926	0.048940644	0.34916806	0.030267138	0.2787031	0.1213302	0.062080696	0.019149365
a31	0.02046275	0.026903892	0.030948158	0.03393293	0.05538366	0.2819207	0.032189924	0.3055703	0.120233834	0.06845708	0.023996683
a13	0.03451463	0.040196665	0.043546066	0.045348242	0.060902882	0.25526357	0.04198045	0.25787213	0.11779795	0.06727048	0.03530701
a10	0.05869791	0.06571209	0.06772101	0.06795162	0.0843102	0.17834914	0.06347512	0.1816185	0.094753504	0.07946083	0.05795012
a31	0.0594688	0.064275965	0.06580662	0.06787726	0.08780108	0.18394306	0.06447106	0.16492619	0.1020687	0.07935321	0.060007986
a17	0.06770409	0.070781715	0.07202923	0.07262096	0.078538984	0.15650615	0.07024689	0.1625989	0.10193278	0.079655915	0.067384355
</S>	0.083907135	0.0864027	0.08689047	0.086695686	0.09134998	0.11946531	0.08504954	0.10065815	0.08720313	0.08906179	0.08331615
