 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.08068347	0.040182043	0.035242345	0.08166315	0.07922104	0.07996469	0.13700029	0.10617478	0.10238887	0.13835314	0.1191262
a31	0.076391794	0.087556176	0.08031793	0.109133184	0.09083483	0.08779862	0.10404031	0.09796907	0.097548194	0.09760255	0.070807315
a7	0.089343905	0.03404535	0.029289797	0.15118533	0.11064405	0.11158486	0.14928848	0.114720225	0.08380429	0.089487754	0.036605965
a0	0.105755456	0.055288244	0.046172313	0.133637	0.10578285	0.10686015	0.13230044	0.10654368	0.07744426	0.07943993	0.0507757
a31	0.1078366	0.06717466	0.052510843	0.12469693	0.11001979	0.11045798	0.12428612	0.110996485	0.072741725	0.07673712	0.04254173
a37	0.079382375	0.03762964	0.029277904	0.14647043	0.12141786	0.12342793	0.14671858	0.12943375	0.07632793	0.08905262	0.020861004
a8	0.100738406	0.05267608	0.044840403	0.14134654	0.10538648	0.106001206	0.13939318	0.10749977	0.08212253	0.08396253	0.036032937
a37	0.08088601	0.0479416	0.036841717	0.15655656	0.10082924	0.09997791	0.14960921	0.10646885	0.09454828	0.09649447	0.02984614
a31	0.084645264	0.06702086	0.054804932	0.14701983	0.09538383	0.094057485	0.13799047	0.09974826	0.0929931	0.09350943	0.032826565
a17	0.05785775	0.033210386	0.021799576	0.16315375	0.116825126	0.1246827	0.16447322	0.13485612	0.07229436	0.09568232	0.015164615
a37	0.07662952	0.046912808	0.035385758	0.15995404	0.10063959	0.09904029	0.15295856	0.10915606	0.096710935	0.09944108	0.02317143
a31	0.08211607	0.057632536	0.04418284	0.15437114	0.09769929	0.09548661	0.14880407	0.10628346	0.0939973	0.09506435	0.024362333
a14	0.04747353	0.029704798	0.017295698	0.1714732	0.11140635	0.12588201	0.17591172	0.14376932	0.0663664	0.09848521	0.012231701
a3	0.06404889	0.040830992	0.0275669	0.16821814	0.10101781	0.09931602	0.16280583	0.11658955	0.09802383	0.10466178	0.016920293
a11	0.076703295	0.051356364	0.036671966	0.15985492	0.097476944	0.09442924	0.15486464	0.11116991	0.09783779	0.09943236	0.020202579
a35	0.087440886	0.06519222	0.047570605	0.1456001	0.10228719	0.10019601	0.14439663	0.111804575	0.08606643	0.088375255	0.021070097
a8	0.08746254	0.068702444	0.051642414	0.14459646	0.09907007	0.097938284	0.14192188	0.10502925	0.08574909	0.08763453	0.03025307
a23	0.04859955	0.041834183	0.023632662	0.16344033	0.098435104	0.0954612	0.15432248	0.12340088	0.115999185	0.117649466	0.017224891
a31	0.05528318	0.05126602	0.029230574	0.14731221	0.09709957	0.09360861	0.14045009	0.12529989	0.12259539	0.121347845	0.016506711
a11	0.017664498	0.010072657	0.005159886	0.17801529	0.09309801	0.101852246	0.20022938	0.1602996	0.09786952	0.12573361	0.010005257
a10	0.036967188	0.023204347	0.013003828	0.17587744	0.091822304	0.0942887	0.18266164	0.1375662	0.1183603	0.11733655	0.008911523
a31	0.042416394	0.02337835	0.010704223	0.16745582	0.09471647	0.09709434	0.17883006	0.14420694	0.11520895	0.11760693	0.008381479
a10	0.010797576	0.007284313	0.0041001607	0.1659233	0.08685613	0.110559165	0.21484858	0.19447237	0.07343612	0.12188203	0.009840269
a35	0.01770745	0.010782376	0.005741854	0.169223	0.08932287	0.10206191	0.19491747	0.1617908	0.116954334	0.123943806	0.0075541623
a20	0.02620933	0.014470131	0.007341751	0.16642866	0.08897837	0.09898331	0.18986546	0.15482073	0.12106492	0.12282562	0.009011787
