 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.10041839	0.12710881	0.13790354	0.08043604	0.14309025	0.14396475	0.13394172	0.099737674	0.033398744
a46	0.15353523	0.13517965	0.12072492	0.14537828	0.14086659	0.13538593	0.09361487	0.06890627	0.006408239
a31	0.1562675	0.14417684	0.1411465	0.15836304	0.14875002	0.12282868	0.07562796	0.04984981	0.002989644
a27	0.13733517	0.11811964	0.14721228	0.18651186	0.18096806	0.1435155	0.059803877	0.024591822	0.0019418168
a41	0.14979413	0.13143227	0.14178169	0.17400558	0.17071706	0.14635254	0.056493092	0.027399264	0.0020243325
a1	0.17076494	0.1488812	0.1301037	0.17680097	0.17541465	0.13606353	0.034658045	0.023643961	0.0036690554
a21	0.2029455	0.14729917	0.118542664	0.19201346	0.17523098	0.10544719	0.029573038	0.022181882	0.006766102
a31	0.20787822	0.14238864	0.115189075	0.18418697	0.15975048	0.121627055	0.036147095	0.025436461	0.007396048
a13	0.18415426	0.121998906	0.12151677	0.22603507	0.22883895	0.084501125	0.016838036	0.011571137	0.004545623
a31	0.21699576	0.1271214	0.109574966	0.24076925	0.19173478	0.08535596	0.0146494	0.009528869	0.004269638
a41	0.17816867	0.093774855	0.086882226	0.31900334	0.24497247	0.05149626	0.011021981	0.0077762133	0.0069039776
a35	0.1873657	0.08577016	0.07482709	0.3692803	0.2167313	0.041635904	0.01035788	0.007048888	0.00698282
a31	0.18982036	0.09866585	0.091879025	0.3169484	0.18327184	0.06499356	0.023781437	0.017859213	0.012780216
a14	0.17130521	0.08180314	0.07044249	0.35040462	0.22488903	0.049862962	0.021891173	0.015594575	0.013806853
a28	0.16335467	0.06991439	0.056822382	0.44515675	0.18037574	0.03594147	0.017343406	0.014646063	0.01644504
a31	0.145683	0.08623585	0.0929591	0.2992574	0.19694665	0.07414496	0.045878623	0.03289248	0.02600191
a0	0.12706271	0.07594002	0.07577633	0.31214514	0.19762687	0.07852275	0.05055181	0.042034756	0.040339638
a31	0.11479214	0.07279079	0.07838851	0.2585908	0.17483638	0.089915335	0.07226773	0.0682624	0.0701559
a46	0.11448528	0.09349044	0.09233984	0.19003306	0.16440907	0.09571091	0.08416953	0.08248479	0.082877055
a17	0.09517903	0.09887294	0.10836292	0.104737274	0.14602518	0.11583643	0.11031008	0.10981109	0.11086515
</S>	0.09436387	0.09243605	0.10393827	0.13584706	0.17092595	0.12262967	0.10038228	0.0906907	0.08878608
