 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.02613331	0.038420442	0.06728808	0.053176638	0.061875224	0.059767235	0.065008454	0.065624416	0.0691941	0.06515888	0.07148859	0.13385811	0.14131889	0.08168765
a31	0.067688294	0.0732851	0.077672265	0.07486036	0.07081911	0.07372091	0.07294693	0.07281996	0.07257609	0.07170386	0.07260804	0.07186463	0.07088059	0.056553897
a37	0.03179075	0.042335805	0.12288601	0.060369752	0.086141124	0.070130676	0.09606372	0.076310754	0.06486101	0.067542486	0.09511167	0.07260829	0.085325964	0.028522002
a31	0.048952237	0.068859905	0.102998115	0.08251207	0.08056292	0.07953341	0.07907153	0.07338222	0.06878977	0.06928741	0.07793325	0.067607336	0.06827241	0.032237478
a37	0.032093275	0.043857243	0.12644503	0.060064223	0.08313877	0.06747081	0.09872041	0.0742969	0.06422536	0.06466915	0.09698515	0.07040078	0.09192887	0.025704043
a31	0.047604706	0.06603231	0.09671221	0.07844356	0.07795241	0.07765499	0.078259304	0.07542206	0.07323547	0.07312854	0.0776062	0.072985806	0.07332088	0.03164156
a37	0.03337284	0.046228193	0.11820932	0.0603449	0.08057138	0.066629276	0.09682994	0.07437582	0.0663101	0.06636055	0.09501527	0.07338292	0.096755914	0.025613518
a18	0.044888865	0.062207453	0.088426754	0.07553814	0.077633195	0.07727609	0.07927782	0.077606164	0.07619359	0.07595877	0.07888942	0.07701087	0.07742362	0.031669226
a21	0.055139765	0.07021973	0.084821954	0.07633991	0.07518874	0.075902276	0.07597498	0.07509468	0.07437953	0.07402879	0.07568307	0.074379995	0.07434992	0.03849665
a24	0.061814923	0.07361739	0.09096899	0.07808522	0.07505515	0.07587254	0.07513095	0.07340557	0.072123244	0.071756825	0.074637316	0.071693495	0.07175735	0.03408098
a31	0.06628273	0.07319384	0.07867597	0.07509749	0.073138684	0.074454196	0.074121684	0.07386668	0.073612876	0.07312693	0.07392331	0.07378553	0.07360851	0.043111503
a14	0.024324186	0.04041629	0.10704081	0.06457927	0.08354538	0.0748718	0.10514184	0.08662343	0.07779189	0.066447265	0.10102635	0.06535287	0.08097824	0.02186037
a7	0.040963992	0.06035692	0.08132974	0.07571966	0.07705487	0.078823395	0.081308685	0.08043774	0.079353854	0.077858284	0.08088334	0.08088881	0.0813375	0.023683265
a31	0.052969277	0.07061071	0.075971305	0.0773169	0.074078724	0.07770158	0.07759712	0.07791297	0.07782793	0.07628806	0.07726374	0.077847674	0.077102594	0.029511409
a46	0.023383183	0.041606475	0.107628785	0.06553764	0.07789126	0.073589295	0.1053222	0.08235294	0.0752863	0.06364247	0.10179415	0.064759105	0.09543833	0.02176788
a20	0.026655192	0.045615543	0.07334176	0.06764211	0.07678071	0.07798613	0.09133053	0.08716295	0.08317299	0.079742484	0.0905421	0.09003311	0.0923786	0.017615832
a31	0.035506055	0.062349547	0.06677546	0.07987375	0.07229868	0.08297639	0.08293546	0.08558172	0.08630267	0.08040778	0.082088396	0.08351168	0.07987814	0.019514356
a39	0.018752372	0.03816448	0.08928649	0.06618485	0.07203216	0.07760501	0.10440149	0.087610304	0.08347658	0.0660951	0.102093175	0.066175774	0.109381005	0.01874124
a8	0.027236976	0.047489163	0.07144787	0.070928834	0.07508478	0.08026194	0.089455605	0.088181734	0.08581096	0.08006827	0.088350005	0.08894057	0.08936663	0.017376704
a31	0.018617962	0.04053549	0.060015015	0.07225755	0.07213407	0.0855586	0.09325501	0.0954413	0.093600824	0.08258061	0.09283879	0.0921242	0.08729529	0.013745295
a33	0.01430336	0.032232314	0.074630156	0.063051924	0.068842046	0.079009876	0.111077555	0.09566965	0.09241003	0.06571895	0.10813648	0.0689965	0.10975262	0.016168604
a23	0.013590844	0.031925015	0.057239372	0.064044535	0.0691656	0.08244979	0.10023315	0.09945621	0.09481555	0.07758794	0.100285545	0.09842327	0.09759708	0.013186061
a31	0.024392486	0.053796027	0.057809953	0.08184513	0.0693389	0.08782219	0.08618911	0.09252996	0.0947536	0.08249767	0.085314095	0.08809613	0.08030776	0.015306983
a11	0.013127832	0.03038446	0.06975934	0.063246414	0.06663158	0.081133686	0.10992338	0.097771235	0.09471043	0.06589208	0.108363256	0.06896288	0.11476285	0.015330579
a31	0.021745596	0.043586154	0.068316735	0.071979865	0.07364509	0.08295579	0.092164345	0.09278261	0.091054425	0.07931757	0.0904932	0.08842329	0.088231266	0.015304133
a28	0.012415427	0.027966268	0.06522239	0.0650028	0.06415183	0.086126946	0.11052458	0.10805214	0.10639886	0.06255645	0.10827349	0.060418565	0.107376434	0.015513866
a31	0.01782325	0.037991706	0.06792347	0.06577599	0.07306203	0.07929912	0.099451885	0.09470494	0.09043892	0.0768624	0.09741156	0.090283774	0.094580375	0.014390579
a35	0.011175707	0.02441241	0.05652318	0.063583896	0.06016582	0.08825852	0.11296878	0.11879143	0.118985064	0.059129104	0.11071081	0.057481818	0.102925375	0.014888055
a31	0.016647121	0.037719805	0.061125223	0.070886046	0.07081175	0.08465509	0.094202444	0.098155886	0.098342896	0.079366095	0.09267748	0.09285956	0.08972596	0.012824613
a14	0.010602676	0.023095379	0.052770592	0.06344123	0.058732253	0.090370476	0.11342252	0.12269049	0.12329533	0.05887306	0.1118141	0.05690402	0.099667616	0.014320261
