 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.017815184	0.043296658	0.023058327	0.026895553	0.047775056	0.03723344	0.051599696	0.093373775	0.09428358	0.09280032	0.085821204	0.0923006	0.08362343	0.06827688	0.09242012	0.04942621
a37	0.022288064	0.055189926	0.026260694	0.047097225	0.08519281	0.0688077	0.083634816	0.045756467	0.08380538	0.08297996	0.09453166	0.08316967	0.09560615	0.04329985	0.06854163	0.013837983
a31	0.025680557	0.064380646	0.028372377	0.044311542	0.08334592	0.05125259	0.07856842	0.030497186	0.091917306	0.097987145	0.10272412	0.09675641	0.1019489	0.027680388	0.064903736	0.009672782
a46	0.015242416	0.047305647	0.02200281	0.033408936	0.05377484	0.036534116	0.056565817	0.013634171	0.11038439	0.12947316	0.13985927	0.12665293	0.13825895	0.014427903	0.05672955	0.0057450803
a24	0.012082955	0.0476894	0.0196089	0.035937168	0.06551551	0.044661153	0.063327946	0.019253397	0.10039784	0.11820003	0.14210095	0.11230974	0.1354793	0.02239373	0.054498274	0.006543648
a31	0.016368354	0.055796914	0.022810545	0.043949075	0.083667025	0.05788978	0.080057986	0.024905656	0.0895932	0.101886265	0.12540457	0.09696001	0.120311186	0.023901857	0.04871741	0.0077802
a13	0.008153652	0.043156862	0.016739225	0.03395946	0.052757267	0.040573426	0.059114166	0.008842444	0.10127945	0.13397923	0.16424327	0.12531075	0.15717237	0.012276708	0.037739355	0.004702405
a24	0.0102661075	0.04168304	0.017504638	0.039374076	0.07097944	0.05166672	0.0741895	0.015506617	0.1024087	0.10982561	0.14394714	0.10612884	0.14708789	0.018462405	0.044208422	0.0067608804
a31	0.013082299	0.050778992	0.020178573	0.046100523	0.08971181	0.06424204	0.09001688	0.021748446	0.08963761	0.09576233	0.12706484	0.09214429	0.13015486	0.021296596	0.040154804	0.007925086
a13	0.0067152674	0.03863227	0.014683284	0.03609519	0.05572724	0.044269104	0.06609927	0.008321461	0.10279287	0.12759504	0.16555071	0.11888212	0.16360454	0.0121733835	0.033675812	0.0051824045
