 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.093084775	0.045331083	0.10227188	0.13878255	0.05037704	0.09699676	0.2026129	0.18888783	0.081655174
a8	0.123905465	0.08125383	0.13640743	0.16015537	0.07510102	0.10413891	0.16091357	0.13756497	0.020559456
a31	0.15406583	0.06705157	0.18372716	0.20469055	0.05924348	0.07984297	0.14571792	0.093755975	0.011904537
a29	0.15756409	0.0701682	0.17267579	0.209791	0.063448645	0.08541959	0.14180194	0.09123423	0.007896543
a11	0.13823599	0.07916975	0.16762395	0.20891163	0.062328722	0.0846521	0.16736344	0.08531348	0.006400847
a31	0.13976923	0.07581753	0.16621472	0.20191509	0.061319415	0.082520396	0.16932815	0.095371395	0.007744051
a17	0.14937735	0.07477276	0.15165073	0.21726815	0.0676781	0.098703615	0.1511003	0.08171169	0.0077372254
a21	0.14362739	0.05927219	0.15112968	0.25895184	0.06264481	0.0998835	0.15142336	0.06579722	0.00727003
a24	0.14124075	0.04612369	0.16357619	0.25639594	0.05258937	0.09016616	0.16016383	0.08156858	0.008175524
a31	0.14821437	0.05227249	0.16205378	0.22682986	0.054433588	0.08888801	0.15522379	0.1031893	0.008894811
a18	0.13078178	0.032282636	0.11895285	0.28125834	0.05069668	0.11803088	0.16226625	0.08683747	0.018893104
a31	0.1436703	0.04116907	0.13554582	0.27729547	0.060957994	0.11379028	0.14325792	0.07068564	0.013627506
a8	0.119342394	0.043059018	0.09633747	0.22036912	0.073781736	0.15431347	0.13934034	0.10898208	0.04447431
a31	0.10884925	0.053255066	0.09310154	0.15692222	0.091321856	0.16383871	0.13174897	0.1371383	0.06382402
a11	0.093494244	0.058200855	0.07959908	0.14315139	0.093850374	0.17037292	0.12383782	0.15552858	0.081964694
a31	0.10628621	0.06387737	0.09216933	0.14198251	0.09723872	0.16441114	0.11503676	0.14224891	0.076749004
a8	0.08361529	0.06696945	0.07721262	0.106087774	0.09317327	0.14460349	0.112037696	0.19489272	0.12140764
a24	0.08128409	0.07141399	0.0781923	0.10008525	0.087327935	0.14223094	0.111640625	0.19127125	0.13655369
a31	0.08226198	0.07502019	0.08028928	0.09508803	0.08552417	0.12804697	0.112744905	0.19094571	0.15007877
a37	0.07272978	0.067349814	0.0726338	0.09196131	0.08774164	0.12693885	0.13765202	0.1964768	0.14651604
a31	0.08327838	0.0758644	0.08248781	0.089863144	0.08358252	0.108078025	0.12838311	0.18336971	0.16509303
a28	0.07535959	0.07295207	0.07698794	0.09144532	0.08696071	0.11420724	0.14145187	0.1803917	0.16024356
a31	0.07754328	0.07559198	0.08014265	0.0951491	0.08905792	0.09956618	0.14667884	0.17105347	0.16521662
</S>	0.07497441	0.0746664	0.07889203	0.0978788	0.092088364	0.10624685	0.14743675	0.16760817	0.16020823
