 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.043837506	0.030029418	0.13031965	0.17285454	0.24090655	0.26328537	0.118766956
a31	0.10474647	0.011449618	0.16204055	0.15320322	0.24703155	0.25505614	0.066472426
a20	0.09533572	0.008349238	0.112624116	0.12107823	0.28840414	0.33694547	0.037263107
a31	0.106273256	0.011187416	0.15429161	0.1730867	0.23702769	0.23306242	0.085070856
a20	0.14981079	0.008187089	0.1542391	0.122887716	0.25763345	0.28133187	0.025909966
a38	0.13309403	0.0058441493	0.14463599	0.118317604	0.28523192	0.2857305	0.027145775
a31	0.13432276	0.0051918514	0.117766865	0.08087158	0.2729981	0.3622772	0.026571628
a29	0.18707304	0.013982253	0.12880002	0.07790108	0.24989626	0.3102327	0.032114673
a20	0.16693988	0.020560239	0.12011287	0.086524814	0.24807334	0.31942636	0.038362484
a31	0.10795865	0.01902301	0.089826114	0.0773802	0.22805697	0.4251664	0.052588724
a20	0.10068969	0.036133114	0.09791114	0.09734692	0.20012099	0.38365373	0.084144436
a46	0.11529711	0.046137884	0.122284934	0.11501291	0.19167204	0.33353323	0.076061964
a31	0.081189625	0.04942143	0.099930204	0.13688593	0.18430576	0.32889056	0.119376466
a20	0.08181289	0.062731035	0.10345877	0.14368622	0.17523865	0.2922922	0.14078023
a31	0.09104319	0.06411541	0.11274444	0.1277294	0.1624111	0.31326273	0.1286937
a39	0.07986989	0.073286064	0.10734884	0.15915082	0.1731602	0.24466084	0.1625233
a0	0.091721825	0.077238455	0.110625245	0.13370593	0.15398471	0.273916	0.1588078
a20	0.069732726	0.065240435	0.10829384	0.16403106	0.19101249	0.25194052	0.149749
a23	0.04726521	0.04548111	0.09902561	0.14697887	0.23451394	0.2971927	0.12954253
a31	0.053017616	0.03779661	0.10769707	0.1429085	0.240418	0.31377998	0.10438216
a20	0.078131616	0.11742996	0.14878884	0.16023931	0.16778558	0.17411914	0.15350552
a31	0.0665458	0.080604374	0.13398942	0.17136402	0.18976754	0.20834777	0.14938106
a46	0.091879316	0.13381182	0.15073021	0.15607277	0.15792537	0.15832072	0.15125978
</S>	0.074473105	0.10624052	0.14847104	0.16806436	0.17188418	0.17418614	0.15668067
