 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.060373276	0.064839475	0.09166331	0.15974165	0.032777034	0.16248071	0.17666514	0.16448492	0.08697443
a1	0.10195367	0.10374494	0.12953383	0.15028723	0.004515012	0.13907377	0.16691619	0.17907992	0.0248954
a20	0.11466478	0.11349172	0.14402774	0.1478666	0.004352988	0.15115288	0.15532483	0.14449456	0.024623793
a31	0.13849626	0.13745116	0.1559411	0.14260668	0.0032478457	0.12857227	0.13316801	0.14089793	0.01961878
a13	0.15314549	0.13056557	0.17015356	0.15238157	0.0046485146	0.18296538	0.11066416	0.08560798	0.009867801
a17	0.15124574	0.13344982	0.17005408	0.14934157	0.004597339	0.15406679	0.11841128	0.10467253	0.014160787
a29	0.15332602	0.13112736	0.18607816	0.15731108	0.0054910267	0.13203871	0.103437826	0.11450758	0.016682176
a18	0.15252697	0.14215943	0.18735228	0.15446088	0.0044853054	0.11476698	0.09823043	0.13015844	0.015859265
a31	0.15261675	0.14069113	0.1876604	0.15800823	0.004430344	0.11715655	0.097975194	0.12561013	0.015851278
a13	0.14935875	0.10169882	0.17728986	0.15148972	0.01612305	0.15991637	0.10730801	0.110763066	0.02605225
a18	0.14737779	0.11751495	0.16343191	0.14056303	0.010973664	0.15914398	0.120057605	0.11612058	0.024816545
a31	0.13060284	0.10658292	0.15916273	0.15176304	0.012573238	0.15402983	0.1172321	0.13901949	0.0290338
a3	0.103659645	0.07509633	0.12961544	0.14484361	0.039137263	0.19835423	0.12656565	0.13401082	0.048717067
a31	0.12234396	0.098275036	0.14446679	0.14946695	0.01805443	0.1917847	0.12696113	0.11705923	0.03158778
a46	0.084284805	0.06517298	0.10647112	0.14172035	0.057999793	0.2120652	0.12967983	0.14012986	0.062475983
a31	0.103707485	0.08414953	0.12729912	0.15380274	0.03241195	0.21773411	0.12083145	0.11923778	0.040825855
a20	0.07861639	0.06424007	0.09695705	0.1384697	0.07811296	0.20134939	0.12345443	0.14380662	0.074993454
a17	0.10154814	0.08005779	0.124804445	0.15465653	0.04028111	0.22567172	0.116127044	0.11228787	0.04456524
a20	0.08051569	0.0663613	0.10591445	0.15032846	0.050569277	0.21647388	0.13919811	0.12592871	0.0647101
a31	0.080227874	0.0652815	0.10921699	0.1567392	0.044146974	0.21264598	0.14228903	0.12571211	0.06374044
a8	0.051840346	0.047695234	0.06874512	0.14355113	0.08722574	0.23706754	0.14909625	0.116900004	0.09787863
a31	0.077200346	0.067207895	0.096138865	0.14135182	0.065022804	0.20511259	0.14231862	0.13018006	0.075467
a1	0.052993424	0.05002335	0.06740215	0.14111465	0.09495974	0.23055156	0.1419268	0.113638274	0.107390024
a46	0.07560031	0.06580049	0.09520764	0.1428715	0.06601307	0.20703433	0.14460568	0.12506033	0.07780662
a31	0.063580856	0.055422697	0.08834321	0.15508871	0.05961383	0.21543515	0.16463767	0.11123629	0.08664162
a17	0.050173573	0.049714502	0.068902396	0.1399433	0.096540704	0.23932613	0.1385346	0.10777023	0.109094545
a23	0.06577923	0.056439187	0.08583468	0.13826281	0.07679485	0.21624972	0.155759	0.11514981	0.0897306
a8	0.056348868	0.049057055	0.079906896	0.15223086	0.065796174	0.231394	0.17163272	0.10275565	0.09087783
a31	0.0546803	0.048511464	0.08181359	0.15967546	0.063648544	0.23720664	0.16815242	0.09674228	0.08956929
a8	0.051846605	0.0545254	0.077426456	0.12869099	0.09852206	0.23291911	0.13617045	0.10590393	0.11399509
a23	0.05774647	0.050968256	0.08211269	0.15593778	0.06969736	0.2316431	0.16255079	0.09977859	0.08956494
a8	0.05505762	0.048649583	0.08219663	0.16261005	0.058977656	0.22765632	0.17369328	0.09939432	0.091764614
a23	0.05240605	0.04742552	0.08393015	0.16438165	0.061188158	0.2417279	0.16686955	0.09206438	0.09000668
a8	0.054541096	0.048379406	0.08310071	0.16630258	0.056328584	0.22677758	0.17435014	0.09912063	0.09109928
a31	0.051511955	0.04698667	0.08441448	0.16387448	0.061655328	0.24389209	0.16613388	0.090781145	0.09074999
a28	0.05750309	0.06282544	0.087150365	0.12124217	0.10049443	0.21578202	0.13333371	0.10624389	0.115424916
a24	0.051757216	0.04729195	0.07383208	0.14934525	0.079847686	0.24156769	0.15946704	0.09928631	0.0976047
a8	0.05007969	0.05065177	0.06287829	0.12571119	0.10719372	0.22639386	0.14194003	0.11424548	0.12090595
a31	0.054064028	0.056204837	0.08973476	0.14437613	0.084073626	0.24397588	0.13803218	0.09364977	0.095888734
a20	0.067809366	0.07532807	0.09710975	0.11742117	0.107450105	0.18282281	0.12606385	0.11030152	0.11569344
a31	0.049832683	0.051242303	0.07144076	0.13817197	0.100559756	0.23579046	0.13593177	0.10662724	0.11040301
a17	0.081333205	0.088787846	0.10399399	0.1168017	0.108617924	0.15963414	0.118469566	0.11004613	0.112315506
</S>	0.056900576	0.061417565	0.08499445	0.12966213	0.10962267	0.20167159	0.12796511	0.11241269	0.11535329
