 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.062284183	0.060704917	0.17536104	0.16036274	0.1990431	0.21569252	0.12655157
a31	0.089525856	0.058325388	0.18739031	0.12923494	0.23333456	0.23448114	0.067707784
a37	0.036126394	0.013771281	0.14805546	0.09337584	0.3471417	0.33411807	0.02741124
a31	0.040062416	0.012940821	0.19327013	0.123041704	0.309089	0.28915486	0.032441072
a7	0.029035855	0.00907236	0.14314047	0.04926923	0.3612628	0.3902062	0.01801309
a31	0.015913693	0.008194421	0.09083909	0.028755438	0.3987622	0.44214064	0.01539448
a44	0.016425636	0.011213915	0.091910794	0.026936812	0.3796618	0.4501992	0.023651872
a31	0.0313265	0.029354732	0.071959086	0.049616065	0.32423764	0.43760213	0.055903893
a7	0.03472309	0.0328778	0.07679888	0.046175525	0.3252714	0.42467204	0.059481297
a3	0.043585084	0.046036836	0.07898923	0.080470085	0.302896	0.36303174	0.08499103
a20	0.039063092	0.05089644	0.0758853	0.08712539	0.3078725	0.3569842	0.08217307
a31	0.027373334	0.038908478	0.06405973	0.07264061	0.3462477	0.39283374	0.05793648
a0	0.05023238	0.07341392	0.095536344	0.09784871	0.27599356	0.3123738	0.094601296
a31	0.067389466	0.09922472	0.11442396	0.13444203	0.2055491	0.25031817	0.12865253
a8	0.07426735	0.10935895	0.119556844	0.12843715	0.19169058	0.24654199	0.13014711
</S>	0.089730896	0.1295106	0.13490683	0.14533621	0.15845755	0.19410986	0.14794804
