 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.073392585	0.06827609	0.08613017	0.14589536	0.06068681	0.22727622	0.25604782	0.08229494
a23	0.121870115	0.09799813	0.05238509	0.21293373	0.012796161	0.26417693	0.22338195	0.014457859
a20	0.17150506	0.10439596	0.058781303	0.1692997	0.013694437	0.27641353	0.18695506	0.01895491
a28	0.1651794	0.11453206	0.0416628	0.1751013	0.009960636	0.28852782	0.19358784	0.011448101
a31	0.16404028	0.11987984	0.023911435	0.1934201	0.008865138	0.2867603	0.19374254	0.0093803415
a17	0.2149147	0.12444627	0.018937834	0.21756227	0.011278076	0.2498677	0.15203036	0.01096281
a31	0.20968238	0.108622886	0.021479141	0.20439303	0.012067948	0.27359074	0.15917015	0.010993729
a19	0.23978795	0.12058975	0.027050784	0.24043897	0.017906459	0.19313818	0.14378895	0.017298918
a31	0.24314879	0.11465343	0.03301445	0.22532736	0.018358573	0.20605414	0.14374995	0.015693372
a20	0.22250456	0.1214777	0.036161378	0.2555024	0.024505543	0.16623288	0.14877738	0.024838135
a31	0.21696624	0.117882915	0.05054329	0.22878398	0.030567963	0.17812353	0.14784776	0.029284248
a20	0.18596995	0.12060532	0.050723445	0.2516054	0.0369139	0.16398671	0.15119486	0.039000433
a31	0.1676759	0.12102411	0.06286239	0.23228349	0.04357936	0.17218046	0.15670279	0.043691527
a20	0.13340497	0.117859446	0.06315265	0.2571804	0.054491032	0.15942277	0.15337078	0.06111795
a24	0.12772639	0.12172142	0.07079645	0.24646913	0.05786989	0.15636589	0.15833116	0.060719647
a31	0.11589178	0.10988043	0.072569564	0.24595843	0.07052537	0.14572988	0.15552986	0.08391475
a38	0.08677034	0.09352775	0.07536171	0.23544863	0.09394133	0.126488	0.17021674	0.118245505
a31	0.09187821	0.09479975	0.08596902	0.20233214	0.1059727	0.11343889	0.17129284	0.13431644
a28	0.078091666	0.08321746	0.084753454	0.1775851	0.12347347	0.112225704	0.19214948	0.14850365
a20	0.083114594	0.08611372	0.09132948	0.14309461	0.1331936	0.11150675	0.18996158	0.16168568
a31	0.07054054	0.078872554	0.09983938	0.13355246	0.1437519	0.12751168	0.19094309	0.15498841
a24	0.06497891	0.07770294	0.10589889	0.13628615	0.13947149	0.1295312	0.20070161	0.14542879
a8	0.07638809	0.08042763	0.10073727	0.10959721	0.14995614	0.12509464	0.19315933	0.16463974
a38	0.0627292	0.09823635	0.12293068	0.16076526	0.13206369	0.1362149	0.15388682	0.13317312
</S>	0.06417962	0.093985885	0.12383605	0.14907226	0.13748425	0.14260484	0.1491934	0.13964368
