 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.06280818	0.089774065	0.069713525	0.13760327	0.25248727	0.26124394	0.12636973
a39	0.023972254	0.1474774	0.13661905	0.21336494	0.23549709	0.22091746	0.022151843
a31	0.048120245	0.15670307	0.14560068	0.19124544	0.22601368	0.20920606	0.023110736
a0	0.028439172	0.16668414	0.17698804	0.21892834	0.23167153	0.16382207	0.013466721
a31	0.023464527	0.1852864	0.17497002	0.2309957	0.23010568	0.14046225	0.014715352
a13	0.03722622	0.20420803	0.1625909	0.24316241	0.20024846	0.12312285	0.029441204
a31	0.057157367	0.2137001	0.1428453	0.21960443	0.19193153	0.13263525	0.042126015
a37	0.07504407	0.19346292	0.11802209	0.18815942	0.17848377	0.1635484	0.083279334
a31	0.090710014	0.17287317	0.116815075	0.18757024	0.19181533	0.1564912	0.083724916
a11	0.11051258	0.1465981	0.098024026	0.12729284	0.15083553	0.21118326	0.15555368
a39	0.11127361	0.13800691	0.10340179	0.14290148	0.15912482	0.19310625	0.15218514
a0	0.10810887	0.10945251	0.091986306	0.11298941	0.16709352	0.2200203	0.19034906
a41	0.112272516	0.099777885	0.087879986	0.10648446	0.19192778	0.2123296	0.18932776
a0	0.13896339	0.102935866	0.08452467	0.10616184	0.19717413	0.19945845	0.17078166
a20	0.118272796	0.09214565	0.07450952	0.10555363	0.22890054	0.23078778	0.14983001
a31	0.10923151	0.09242007	0.07434848	0.11035081	0.2343644	0.23837382	0.14091085
a30	0.14712213	0.13847722	0.12655352	0.13845325	0.15066734	0.15159643	0.14713009
a41	0.15389545	0.11583989	0.094709165	0.116289146	0.17230791	0.17694354	0.17001486
a31	0.13795088	0.13138081	0.12114366	0.13398154	0.16145183	0.17071323	0.14337803
</S>	0.14334245	0.14088929	0.13645327	0.14118694	0.14643767	0.14753556	0.14415483
