 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.017711781	0.01856831	0.012889472	0.02152412	0.010223995	0.032464836	0.04054616	0.040331542	0.044176117	0.042733386	0.046258375	0.046142202	0.043535545	0.04618285	0.045727413	0.046590775	0.045488425	0.045054838	0.04246876	0.04483401	0.04569435	0.0472185	0.04089656	0.047643594	0.059221573	0.025872447
a31	0.04812189	0.04671422	0.025126912	0.04699055	0.009450744	0.026165176	0.047953695	0.04742713	0.039928406	0.030229839	0.030869907	0.03977031	0.030278249	0.042404193	0.044364702	0.046617843	0.04293303	0.041090377	0.04607687	0.046733722	0.030041942	0.0426111	0.029793197	0.044739712	0.04963306	0.023933288
a1	0.02156961	0.021512778	0.007862994	0.020132305	0.0018719012	0.011828478	0.04727016	0.04543363	0.04391547	0.032730624	0.044153962	0.05121846	0.035749707	0.05613944	0.05634938	0.061106984	0.05231349	0.04735152	0.043736663	0.051821865	0.024483819	0.056677867	0.023559287	0.060213204	0.071085945	0.009910455
a35	0.026554534	0.026834307	0.009127541	0.029749596	0.0021261394	0.018499628	0.053823557	0.052915674	0.04521392	0.033635557	0.03696242	0.04614014	0.034748796	0.04942721	0.05170118	0.054880664	0.049574472	0.04691902	0.051305734	0.053746812	0.027848285	0.049719423	0.025713744	0.052194946	0.05952741	0.011109285
a31	0.03907024	0.037811022	0.014298548	0.04354762	0.003744172	0.021850796	0.052061398	0.051557116	0.044165745	0.031290453	0.033628587	0.044219647	0.032036815	0.04696568	0.048870035	0.0510358	0.047275484	0.04523017	0.049589287	0.050791804	0.025491066	0.04724382	0.023359716	0.048965182	0.05378359	0.012116179
a7	0.022197437	0.023066323	0.005234901	0.019441009	0.0015299997	0.007884089	0.0419467	0.041681554	0.041656323	0.026769249	0.050391495	0.056676034	0.03102925	0.06349084	0.061170146	0.06830417	0.05362273	0.044868466	0.03681479	0.049728036	0.01942524	0.061499037	0.019782674	0.06011525	0.08195882	0.009715488
a31	0.036410894	0.035091158	0.016111512	0.041782647	0.0038467115	0.022453442	0.050784778	0.050339855	0.044443842	0.03135372	0.032798998	0.044524904	0.031703796	0.046984322	0.04857396	0.050281987	0.04734269	0.04562417	0.04935799	0.050129868	0.029440606	0.04715182	0.027997576	0.048779808	0.05231097	0.014377927
a24	0.025574705	0.026012493	0.0048845224	0.019978939	0.0018410693	0.0060760416	0.036943197	0.039285365	0.038166728	0.02256969	0.058234498	0.0574111	0.025442109	0.068215586	0.05955004	0.06918466	0.048789132	0.038674753	0.032530785	0.04667199	0.016735544	0.0629386	0.019324467	0.064367004	0.10063671	0.009960256
a46	0.032505203	0.031447843	0.015376929	0.037666973	0.0034451871	0.021355007	0.051119946	0.05054109	0.045188848	0.031637367	0.033298947	0.04548802	0.032037172	0.047939856	0.049443293	0.051095802	0.04823129	0.046497572	0.049798246	0.05073504	0.030368844	0.04808405	0.029228352	0.04969257	0.053069424	0.014707172
a24	0.031168923	0.02964642	0.0063740253	0.030862238	0.0015619595	0.011541943	0.054438494	0.0529567	0.044142827	0.030667134	0.040010277	0.046492614	0.036085505	0.049592003	0.05222771	0.05682382	0.049465287	0.046210323	0.050770875	0.054832548	0.025755612	0.04962923	0.02335694	0.051449988	0.0649343	0.009002275
a46	0.044971254	0.04286248	0.016190073	0.04678927	0.0038393196	0.019181719	0.050829817	0.050334718	0.042190798	0.030903403	0.03300237	0.04224057	0.031842947	0.045084376	0.04727647	0.049869772	0.04563022	0.043508034	0.04890388	0.04989209	0.029227069	0.045249343	0.027734138	0.04739655	0.053245403	0.011803898
a31	0.033316992	0.030270703	0.0048179654	0.030733027	0.0014410568	0.009965301	0.05429739	0.0536979	0.044641852	0.028298898	0.042737864	0.047696877	0.03641392	0.04985196	0.052284386	0.0572687	0.049318124	0.04603623	0.050065346	0.055295493	0.023602054	0.049769077	0.02142147	0.04950029	0.06896098	0.008296135
a8	0.021469813	0.01753084	0.0032742457	0.011980249	0.002269026	0.0046753073	0.029324213	0.031972546	0.037982035	0.018801462	0.06410824	0.07692208	0.023532119	0.07663005	0.07177923	0.08983018	0.049674712	0.036502074	0.025040241	0.042537272	0.020389594	0.066829264	0.022680743	0.048814673	0.096671164	0.00877856
a31	0.021581985	0.01655689	0.0027303882	0.012915157	0.0014998841	0.005681417	0.04134936	0.04461433	0.04362702	0.018498117	0.052912615	0.059239388	0.03276758	0.060699936	0.061056964	0.06705562	0.056026187	0.049580783	0.04412564	0.05741571	0.021926306	0.06061495	0.020442108	0.05515282	0.08630743	0.0056214514
a7	0.023285015	0.01921168	0.0034543988	0.0127743585	0.0023242873	0.004219186	0.028117618	0.031102978	0.036376387	0.016467335	0.07061032	0.07392513	0.022525465	0.076591976	0.06673497	0.083524175	0.04911742	0.035567496	0.02429775	0.040872607	0.018797833	0.06682791	0.021701908	0.05371068	0.1099528	0.007908229
a13	0.03476598	0.031836186	0.007290697	0.03571155	0.0018348849	0.011650353	0.05432209	0.05367853	0.04347277	0.030152002	0.038025104	0.044772375	0.035494514	0.047759917	0.05047756	0.054701608	0.048116516	0.045362215	0.051654134	0.054176196	0.029191807	0.047946844	0.026816035	0.050331783	0.061820846	0.008637441
