 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.062284183	0.060704917	0.17536104	0.16036274	0.1990431	0.21569252	0.12655157
a28	0.05602191	0.024628285	0.21943	0.131048	0.2544115	0.25975847	0.05470183
a11	0.045918353	0.016160157	0.19917431	0.16213037	0.26755714	0.265556	0.043503642
a31	0.032419953	0.008058884	0.1897699	0.094464906	0.29086894	0.34940302	0.035014376
a37	0.017089712	0.0072742566	0.1199642	0.032276627	0.36319312	0.44111282	0.019089175
a31	0.013039168	0.0071099405	0.08160254	0.027254675	0.3974311	0.45777005	0.015792515
a20	0.015343152	0.011653729	0.08290858	0.027928106	0.3796025	0.4565528	0.02601115
a46	0.029909037	0.02747276	0.07122417	0.046024356	0.36039853	0.41660056	0.048370577
a31	0.028003318	0.034649756	0.0622375	0.05992733	0.33879304	0.41738874	0.059000336
a20	0.035983276	0.04028782	0.07141059	0.061681062	0.31235546	0.40510684	0.0731749
a0	0.047638398	0.054041214	0.08005133	0.0897874	0.28219813	0.34852445	0.097759075
a31	0.04345073	0.06160624	0.08257833	0.09681949	0.28278324	0.3429582	0.08980381
a20	0.05240515	0.076256104	0.096482545	0.10001573	0.25887012	0.3139619	0.10200847
a15	0.063474126	0.08907666	0.10513844	0.12838274	0.21127169	0.27264172	0.1300146
a31	0.077449426	0.10638671	0.11703008	0.1273992	0.19890547	0.2528468	0.11998231
a18	0.08853674	0.118754864	0.1255685	0.12881203	0.17888193	0.23040694	0.12903894
a31	0.087496415	0.12595676	0.13306357	0.14405188	0.16561179	0.19991823	0.14390135
a20	0.10626379	0.133372	0.13648699	0.13987197	0.15426931	0.18933406	0.14040184
a18	0.10554392	0.13894401	0.14200878	0.14796114	0.152462	0.16415994	0.14892015
a46	0.12894058	0.14031264	0.1415558	0.14349942	0.14844963	0.15456544	0.14267652
a8	0.13396305	0.13680443	0.13841124	0.14208907	0.15337873	0.15669724	0.13865615
a20	0.12344905	0.12505114	0.13011134	0.1400404	0.17397243	0.17719197	0.13018364
a31	0.11888651	0.12163108	0.12754065	0.1423883	0.1794159	0.18099925	0.12913838
a46	0.13783479	0.13830133	0.13928995	0.14186488	0.15070018	0.1525514	0.13945745
a31	0.13563377	0.13727021	0.13865206	0.1419635	0.1530224	0.15456177	0.13889627
a24	0.14008112	0.14081934	0.14128299	0.14224097	0.14624481	0.14797756	0.14135323
a31	0.13779539	0.14192516	0.14236411	0.14338972	0.14542347	0.14629707	0.14280513
</S>	0.14104854	0.14199296	0.14222139	0.14245601	0.14397153	0.14606899	0.14224052
