 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.052154507	0.0334012	0.026879763	0.05251788	0.02505464	0.09778593	0.1270654	0.12685294	0.06780441	0.077805385	0.123979546	0.12880538	0.059893057
a28	0.07355931	0.031429317	0.008547923	0.06326767	0.0090752235	0.093440205	0.0953454	0.108091466	0.1301823	0.12613341	0.12157936	0.12485503	0.014493355
a15	0.06380877	0.024309058	0.007203922	0.0557503	0.007888198	0.0876656	0.112938434	0.12236031	0.15972143	0.12754586	0.11112173	0.10864733	0.011039063
a31	0.057587646	0.026323255	0.0077936123	0.055773493	0.008170255	0.08953367	0.12760592	0.1305222	0.15276013	0.12813279	0.10567062	0.0973335	0.012792925
a20	0.03701205	0.01423566	0.0047661667	0.025945418	0.005747487	0.04394111	0.14492124	0.15003102	0.17452009	0.14067537	0.123153575	0.12800133	0.0070494935
a31	0.058865797	0.029296596	0.007191854	0.054067284	0.008225545	0.09211799	0.11863965	0.1223143	0.14920372	0.12230441	0.11333076	0.11308764	0.011354487
a35	0.037887245	0.013380404	0.0037664114	0.020526726	0.0044897273	0.02935666	0.1393874	0.15732358	0.2084497	0.16662486	0.13778313	0.07700525	0.0040188916
a8	0.042359583	0.013130809	0.0027890697	0.018826634	0.0032616174	0.036117576	0.13088632	0.14505796	0.2104912	0.16456434	0.13647494	0.09154109	0.0044988594
a31	0.03187648	0.010913925	0.004940067	0.018098988	0.004800618	0.027313491	0.10702007	0.1161441	0.2455367	0.17313556	0.1418339	0.10933352	0.009052536
a29	0.03140958	0.012129726	0.0043823067	0.013745785	0.004571778	0.017126996	0.10237197	0.12418406	0.2572912	0.1903151	0.17285559	0.06472261	0.0048933164
a41	0.028107714	0.009099576	0.0029969038	0.010298449	0.0031698486	0.01642115	0.11562091	0.13343646	0.2698136	0.19924727	0.14943926	0.05843713	0.0039118226
a37	0.024033478	0.0070175035	0.0036574542	0.010551716	0.0035065867	0.017876178	0.124936685	0.13074596	0.25633925	0.18641268	0.13981146	0.0877898	0.007321335
a24	0.0365527	0.009582359	0.0032013159	0.019599074	0.0031737445	0.038532563	0.13049053	0.14116122	0.19930401	0.153271	0.12995487	0.12667498	0.008501618
a28	0.03964513	0.010891625	0.0033052643	0.024461145	0.0033207904	0.045753766	0.13075146	0.14193203	0.18517077	0.14315672	0.12736587	0.13512973	0.009115709
a31	0.03870632	0.010709818	0.0040746885	0.022938116	0.0039399783	0.04354386	0.13181514	0.13930629	0.19033961	0.14061502	0.1377788	0.12426777	0.011964552
a20	0.017574508	0.011660281	0.010126367	0.01324081	0.0098649645	0.016703336	0.097390585	0.09808835	0.35924938	0.15817493	0.13669945	0.057253357	0.013973724
a24	0.016440963	0.008816783	0.008238128	0.012112055	0.007515956	0.013358638	0.09133294	0.089711376	0.37087145	0.18084441	0.12018375	0.06819868	0.01237495
a31	0.014400895	0.012393211	0.013920149	0.01681256	0.012878774	0.017141772	0.083982326	0.082570024	0.41492882	0.14913027	0.10851016	0.055011697	0.018319264
a13	0.027881028	0.0287696	0.029439094	0.031120557	0.028883453	0.03159014	0.08498866	0.09275817	0.31251785	0.10622526	0.13550372	0.058566026	0.031756405
a18	0.03379289	0.040510904	0.04616876	0.04900936	0.04407357	0.044972062	0.08510161	0.09366531	0.24933264	0.08676004	0.11214395	0.06631939	0.04814954
a31	0.037870247	0.043153897	0.04599243	0.047487494	0.045010015	0.046748515	0.09438328	0.10484295	0.20160647	0.086515896	0.1322002	0.065395795	0.04879289
a11	0.054077532	0.058629654	0.06032491	0.0613107	0.059703384	0.060461693	0.0843732	0.092078134	0.14083585	0.07399699	0.120519504	0.072423674	0.06126481
a31	0.06348151	0.07164272	0.07520442	0.076541066	0.07416689	0.07470276	0.09102865	0.09477749	0.078414686	0.05538965	0.08944738	0.07939836	0.075804375
a46	0.069632865	0.07622747	0.07859772	0.07936121	0.077866584	0.07766133	0.08346995	0.08431295	0.06746609	0.054083697	0.08905673	0.08334131	0.07892213
a31	0.07326613	0.08035425	0.082951285	0.08355431	0.0822185	0.08170473	0.084081754	0.084714584	0.048556004	0.04974194	0.08132179	0.084323496	0.08321117
a8	0.07442066	0.080924235	0.08323676	0.08374702	0.0825779	0.08200142	0.08282595	0.08295654	0.04784223	0.05018814	0.08116145	0.084668405	0.083449274
</S>	0.07641267	0.0810875	0.082647674	0.082972735	0.08221245	0.08181504	0.08242608	0.08272893	0.047205515	0.053171948	0.08114605	0.08338074	0.08279264
