 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.03823807	0.05966564	0.12023738	0.052079163	0.13925035	0.20114605	0.21888922	0.06325243	0.10724166
a18	0.05660034	0.039608635	0.13998103	0.008231309	0.19381319	0.22949862	0.24848741	0.04759872	0.036180694
a24	0.06390722	0.04384554	0.116414905	0.010370917	0.20665377	0.23838766	0.22807492	0.045937374	0.046407666
a31	0.071540006	0.03599751	0.12553829	0.005505417	0.19564064	0.24760835	0.26040453	0.02899573	0.028769506
a37	0.03871592	0.013573746	0.12302993	0.0054811193	0.1901979	0.278623	0.31969595	0.018107926	0.012574556
a0	0.030539999	0.012453454	0.10326331	0.0050427415	0.17567024	0.2894909	0.3571041	0.016103376	0.010331912
a28	0.02599574	0.009939867	0.09602998	0.004107029	0.18776213	0.30082658	0.34965292	0.013123002	0.012562848
a18	0.021698752	0.0093379775	0.09861588	0.00503834	0.187916	0.31093714	0.3324924	0.015414288	0.018549226
a31	0.030622516	0.012312323	0.1110877	0.004486008	0.2109646	0.29919115	0.2974245	0.016509516	0.01740167
a37	0.010864472	0.007684062	0.059608452	0.00946597	0.10275816	0.30376112	0.46865302	0.020353805	0.01685085
a20	0.0154452175	0.008810192	0.059888907	0.0065214345	0.12755524	0.31492627	0.4409717	0.013603226	0.0122777205
a31	0.012100614	0.007357367	0.05569022	0.006620096	0.12151814	0.3134431	0.45201936	0.013966091	0.017285008
a24	0.011685169	0.01050523	0.045579176	0.015261464	0.065014854	0.2598147	0.5431557	0.027899109	0.021084577
a31	0.014026238	0.0111629125	0.04149901	0.010795217	0.079177834	0.24539782	0.5634459	0.019004675	0.015490445
a20	0.017010253	0.016209248	0.047692567	0.023444325	0.058888573	0.21154194	0.55453473	0.0404665	0.03021186
a31	0.02389226	0.022266768	0.045319613	0.024835045	0.06851293	0.1873626	0.5585776	0.037647314	0.03158594
a18	0.026017308	0.02587852	0.051486485	0.03663458	0.05831035	0.16878921	0.5281734	0.057881314	0.046828844
a41	0.03664319	0.03614721	0.056067165	0.044548485	0.07047066	0.1652363	0.47353527	0.06007477	0.057276968
a35	0.026001459	0.02966311	0.053890433	0.0493733	0.04917724	0.15198764	0.5229782	0.05934539	0.05758323
a24	0.016603585	0.018669693	0.043443955	0.03059948	0.04213062	0.16030706	0.6089821	0.038070537	0.04119296
a28	0.01690565	0.018655593	0.037554175	0.030786794	0.040380318	0.17064297	0.60363764	0.037993673	0.04344327
a31	0.013599522	0.020209713	0.03422003	0.024685655	0.04359273	0.16528375	0.63441175	0.028257526	0.03573932
a11	0.05268373	0.07833434	0.09168565	0.089308865	0.08535277	0.13174334	0.2866064	0.09306865	0.09121628
a31	0.05185563	0.07872736	0.09938177	0.09905783	0.08189863	0.13178301	0.2534493	0.10113534	0.10271116
a20	0.076600716	0.100441016	0.10687763	0.10609184	0.10198966	0.12113607	0.17317954	0.10701774	0.106665805
</S>	0.06593836	0.09997269	0.116652526	0.11809399	0.09565285	0.117718354	0.14746243	0.118932456	0.119576305
