 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.05166157	0.0589708	0.10583425	0.1431257	0.13798635	0.14685117	0.1844621	0.17110802
a31	0.027939176	0.15119228	0.13110512	0.12931995	0.1543458	0.15104276	0.15665036	0.098404534
a8	0.005470742	0.08624141	0.06665286	0.08801657	0.20775555	0.23042762	0.25039312	0.065042175
a31	0.0051303115	0.09732662	0.07749945	0.1194709	0.204497	0.20679866	0.21641652	0.072860524
a23	0.005354678	0.09342865	0.07524232	0.098623216	0.19752268	0.22055803	0.232466	0.076804385
a31	0.010405115	0.11406483	0.123223335	0.14988886	0.16934732	0.16839452	0.17192072	0.09275524
a10	0.005712734	0.09740097	0.08512669	0.109850526	0.19264175	0.20801203	0.21741378	0.083841585
a31	0.0076298746	0.107058324	0.11510225	0.15199094	0.1789462	0.17832163	0.18199797	0.07895283
a24	0.004127691	0.10245207	0.07237057	0.090929225	0.18764696	0.2266078	0.2565519	0.059313778
a31	0.004536095	0.105758294	0.09090873	0.121455096	0.2003381	0.20424052	0.21375178	0.059011452
a18	0.004432703	0.112277314	0.047568534	0.05943516	0.1714448	0.22938035	0.33345374	0.042007413
a31	0.0039555985	0.11417976	0.053738408	0.07623655	0.21719575	0.22749364	0.26770562	0.039494682
a8	0.005657488	0.11640396	0.032044645	0.039028347	0.1560228	0.20011498	0.42181298	0.028914828
a31	0.0055944603	0.099441044	0.027381256	0.034978636	0.18346028	0.22002237	0.40016463	0.028957333
a29	0.006023466	0.10653025	0.028457567	0.03350534	0.15237324	0.20612842	0.44144672	0.025535017
a31	0.0041132113	0.11306214	0.042620208	0.06328453	0.22189361	0.22712609	0.29323238	0.03466788
a21	0.0063608037	0.10901682	0.024999624	0.02916465	0.14208588	0.18440834	0.47833022	0.025633715
a31	0.004441768	0.11573726	0.035322923	0.05258898	0.22076456	0.22134797	0.31941137	0.030385155
a38	0.007456847	0.106664576	0.021617683	0.024521839	0.12076161	0.14862087	0.54700553	0.023351008
a10	0.0058290563	0.10096097	0.024150947	0.031593073	0.18118413	0.20427968	0.42481625	0.027185919
a39	0.0046597086	0.11908332	0.03327158	0.050546728	0.21581562	0.20884885	0.33579722	0.031977016
a8	0.0044065006	0.120752595	0.039358996	0.06391407	0.21222612	0.19264844	0.32901695	0.037676398
a31	0.0070943953	0.079803266	0.030576179	0.045088712	0.15053903	0.14810246	0.4953856	0.043410342
a20	0.008725671	0.07234859	0.017199848	0.02019427	0.09444671	0.12129971	0.62998676	0.03579843
a31	0.007728223	0.086060785	0.023006674	0.028189933	0.13956569	0.16404764	0.52185386	0.029547198
a20	0.015850503	0.06831145	0.022363197	0.023382954	0.04697707	0.053649172	0.74035555	0.029110149
a3	0.014647219	0.07346451	0.026494829	0.027507491	0.066410154	0.09222668	0.66493535	0.034313835
a41	0.01197899	0.0634292	0.022030115	0.026278416	0.090198755	0.11408851	0.62785673	0.04413923
a37	0.009487695	0.05818122	0.01862015	0.029323013	0.10447187	0.111240484	0.6220628	0.046612784
a31	0.0071258172	0.08006223	0.022171848	0.03772588	0.1389454	0.13485342	0.5388209	0.04029447
a8	0.019978339	0.03738674	0.022722239	0.028101929	0.051644813	0.079156145	0.7031921	0.057817716
a31	0.027294647	0.061616786	0.037915196	0.043117397	0.068766765	0.10748453	0.5700911	0.083713576
a23	0.049905077	0.0712887	0.049090497	0.05338102	0.057321124	0.062421754	0.5748085	0.0817833
a31	0.05118012	0.06955239	0.052012358	0.056053627	0.060386986	0.0732199	0.541548	0.096046634
a8	0.061927408	0.07388693	0.058071278	0.064740166	0.065652356	0.06955112	0.50996107	0.096209705
a31	0.06551748	0.08786786	0.066059776	0.07152609	0.07249228	0.07640053	0.45572418	0.1044117
a24	0.07330235	0.084201425	0.067957535	0.07455073	0.07451764	0.078638345	0.43321863	0.11361335
a31	0.05526544	0.06899696	0.05406456	0.05728171	0.06464711	0.0708325	0.5423759	0.086535744
a24	0.09052661	0.0739969	0.079026565	0.091276884	0.08580885	0.09141275	0.35868895	0.12926254
a46	0.100942425	0.08318223	0.08916482	0.099961706	0.09499363	0.1005661	0.2806273	0.15056176
a24	0.10501288	0.05882353	0.09247101	0.105039634	0.09756686	0.107535794	0.30694437	0.12660596
a18	0.09344464	0.052034266	0.08074157	0.09279566	0.08787707	0.11037449	0.3480199	0.13471243
a21	0.079816096	0.04559934	0.07676206	0.08140803	0.092452906	0.13679796	0.35025895	0.13690464
a28	0.07186769	0.042253956	0.06975943	0.07471162	0.09627869	0.15004098	0.35109085	0.14399673
a20	0.06724711	0.04539619	0.06757668	0.07180442	0.102737136	0.1584333	0.34276965	0.14403552
a31	0.06652259	0.041412443	0.06580363	0.07091856	0.10127235	0.15724678	0.35121062	0.14561301
a46	0.09423125	0.068083316	0.093566015	0.09495175	0.09847575	0.11683645	0.31821927	0.11563623
</S>	0.10714207	0.07338017	0.10572571	0.10738553	0.1084402	0.12002215	0.255278	0.1226262
