 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.03435956	0.025454422	0.0639575	0.08550765	0.09142106	0.07960849	0.09571717	0.055092264	0.16885337	0.18120196	0.118826546
a20	0.067262694	0.008009173	0.08054339	0.10798331	0.1131492	0.12070352	0.12121849	0.07379904	0.11824766	0.122706674	0.06637688
a31	0.046843685	0.003670517	0.074652575	0.11209257	0.1255554	0.14217468	0.124964125	0.025303233	0.15330698	0.15005086	0.041385338
a39	0.038262345	0.0036657818	0.042521432	0.07637011	0.08948639	0.11719887	0.11405985	0.017439311	0.223849	0.2347825	0.042364445
a31	0.053361803	0.0039673406	0.08276182	0.11374151	0.12272925	0.1301597	0.1266644	0.045521013	0.13394764	0.13808551	0.049060076
a46	0.045472052	0.0033553566	0.047133304	0.086151466	0.09602019	0.11063171	0.10709275	0.020277519	0.20536445	0.2284327	0.050068453
a37	0.045155097	0.0033294815	0.046764128	0.09210712	0.110322945	0.13185495	0.12192262	0.02604967	0.17784435	0.1938868	0.050762903
a31	0.048627418	0.0028865566	0.064663604	0.10656317	0.12283056	0.1386892	0.13104211	0.029856885	0.15273914	0.16093504	0.04116631
a13	0.028158912	0.0033455924	0.0256531	0.07240304	0.08724724	0.11413709	0.116184525	0.0143538695	0.21921681	0.28724548	0.032054324
a11	0.036309242	0.003169381	0.03113005	0.07901987	0.10104736	0.13333735	0.13077664	0.013824616	0.20259888	0.23569751	0.033089146
a31	0.03944475	0.0026728527	0.042350538	0.09212218	0.11318901	0.14275719	0.1353153	0.018973107	0.169851	0.21034567	0.03297838
a20	0.017458448	0.003825766	0.015291472	0.053758945	0.07146515	0.113938116	0.12723058	0.013190681	0.21411127	0.34186643	0.027863124
a31	0.026735578	0.0035098628	0.021745484	0.061912842	0.08679265	0.13267033	0.14098838	0.0105097415	0.20615257	0.28114045	0.027842063
a41	0.014663913	0.0061470503	0.013560303	0.041937537	0.058424875	0.12025042	0.16240376	0.013223479	0.20015556	0.34889174	0.020341376
a31	0.017276164	0.0042225313	0.014876943	0.044331145	0.065107994	0.12089789	0.14785641	0.009797311	0.20674622	0.34322295	0.025664367
a24	0.013581797	0.007812496	0.01314582	0.03644908	0.049122095	0.11275797	0.17566165	0.015356204	0.1835932	0.37123755	0.021282215
a31	0.01993078	0.0039607654	0.016589088	0.04822762	0.06975453	0.120730504	0.14287564	0.009929206	0.20577838	0.33607128	0.026152186
a10	0.013690622	0.009746515	0.013657584	0.033785377	0.04275524	0.103706725	0.18669799	0.018470658	0.17099209	0.3820659	0.024431301
a31	0.013597495	0.005340204	0.013038394	0.033923578	0.049212113	0.110645786	0.16293772	0.010338295	0.19622245	0.3804447	0.024299195
a46	0.016550137	0.014232222	0.017393472	0.035856634	0.040336348	0.09390228	0.20028576	0.0265756	0.15172672	0.37368014	0.029460657
a20	0.014242458	0.010134989	0.015387628	0.030637331	0.034712173	0.08240186	0.18331562	0.017582992	0.1678841	0.41617236	0.027528418
a46	0.015000211	0.008292883	0.015534234	0.032716513	0.040528465	0.096982256	0.18572271	0.012120087	0.19169126	0.3762598	0.02515153
a31	0.0151503915	0.012966254	0.017365625	0.031256605	0.03309658	0.068287596	0.17337571	0.024034433	0.16702196	0.41165966	0.04578522
a7	0.029531918	0.03011655	0.03202481	0.050202396	0.04808	0.0783935	0.20274316	0.054674868	0.1187954	0.30202466	0.053412773
a31	0.025719866	0.022157367	0.02747174	0.0501715	0.049961805	0.08406158	0.19486202	0.033562917	0.14821826	0.3231982	0.04061476
a39	0.044787828	0.048304632	0.049343444	0.06582968	0.060947977	0.07791684	0.16517073	0.08747108	0.10273436	0.21885867	0.07863472
a31	0.044212047	0.043951854	0.047315132	0.068775445	0.063735165	0.08285667	0.15352444	0.07408136	0.11601281	0.23675087	0.06878424
a15	0.054719776	0.06401946	0.0631282	0.07262442	0.06663136	0.0707769	0.11449141	0.11384137	0.102468476	0.17309147	0.10420717
a20	0.055056777	0.06252826	0.061904047	0.07273372	0.06683614	0.06988078	0.09732697	0.11229829	0.11115863	0.18454064	0.10573567
a35	0.039560165	0.054384235	0.052475475	0.062685974	0.054854035	0.052952215	0.0820536	0.083725505	0.16375816	0.24271674	0.11083394
a28	0.029464621	0.04270986	0.04267691	0.058206346	0.051003065	0.050910603	0.08948005	0.059811674	0.1934966	0.26216376	0.12007657
a31	0.02782031	0.04169941	0.043279007	0.060903758	0.056644432	0.055695184	0.1012813	0.05068437	0.19924502	0.23949523	0.12325194
a0	0.05686716	0.082359746	0.08098356	0.086632214	0.08002978	0.061656583	0.085534416	0.08944936	0.12806928	0.15093423	0.097483695
a31	0.04860171	0.071436085	0.067727126	0.072118275	0.0636299	0.053860977	0.07028454	0.10200886	0.14523453	0.19009507	0.115002945
a20	0.063126504	0.0939643	0.091437325	0.09302737	0.086254485	0.063737	0.08244516	0.10342563	0.10624464	0.11260469	0.10373286
a41	0.05727008	0.089152575	0.08428886	0.08504324	0.075839154	0.058226217	0.07179491	0.11533286	0.11602899	0.1315742	0.11544887
a39	0.06292193	0.07982937	0.07922874	0.08040558	0.07767759	0.06380842	0.07733122	0.082799435	0.13865931	0.15422581	0.10311261
a31	0.05098381	0.063520044	0.06373371	0.06713533	0.06558957	0.057518546	0.072154544	0.065915875	0.1719168	0.19302353	0.12850821
</S>	0.07775483	0.08783464	0.08762748	0.08916486	0.08747251	0.07881444	0.088092685	0.089178875	0.106594674	0.11457654	0.092888445
