 	avete	cucinato	le	verdure	</S>
m	0.89629691	0.047777345888	0.005327654184	0.01610130898	0.0344966861946
a	0.489559554	0.2188001357	0.0277221745428	0.201600011969	0.0623179238784
r	0.779827712	0.20257086034	0.00981113617	0.0055135150195	0.002276696568
è	0.174018812	0.439527004	0.0372574522	0.2585586251	0.0906381139612
t	0.1732417086	0.70789504	0.0367537457	0.017101993448	0.065007406168
s	0.0640824786	0.738957592	0.03257800772	0.02480772508	0.13957426224
a	0.059838047	0.336457036	0.0392468178	0.29507960448	0.26937849658
t	0.022035257314	0.465274044	0.346494201	0.023983497966	0.14221312904
o	0.01164666732	0.17209162068	0.455092597	0.195325392	0.1658436502
t	0.01746387061	0.18294679	0.6102165552	0.030305146246	0.1590676834
a	0.0058699588746	0.02025468328	0.465761264	0.390186096	0.11792793263
l	0.007184243229	0.02890886232	0.6942968746	0.078202892	0.19140706238
à	0.0016755039792	0.006342668738	0.2068311794	0.723695948	0.06145476664
c	0.012578362638	0.03362567772	0.3211352006	0.218411766	0.4142490175
h	0.008054962106	0.04831973818	0.2365091886	0.614806414	0.0923097316
a	0.00587402594	0.01805664702	0.1494081839	0.702008928	0.12465216987
n	0.0027903436156	0.00124947522	0.10128208684	0.568730732	0.32594737516
a	0.00244211809019	0.004071022497	0.0123366533	0.80132747	0.179822716462
</S>	0.0013036760028	0.000640440267	0.024298203726	0.2643340264	0.70942352
