 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.901097088	0.0450142546	0.0030835545	0.001744561954	0.00525419264	0.00142655555	0.003053257903	0.00226305495	0.0039078449188	0.0013361699252	0.006297314742	0.00063661367	0.0028020764922	0.00238301326	0.001124095888	0.000849825358	0.000785421174	0.000710265678	0.0038564817724	0.0009713581647	0.00204278769808	0.009360270134
m	0.74895631	0.2039571514	0.01596706298	0.00607853048	0.00389325326	0.0028308276808	0.00219100151578	0.000729015820922	0.00157346155592	0.000503704982571	0.0004358039183	0.00012977088394	0.00119943543007	0.00285829469101	0.000884907114394	0.000231266981949	0.000121481053293	0.000133878361668	0.00187704952606	6.53274504016e-05	4.5347001931e-05	0.00533694312539
à	0.2333994436	0.2962377282	0.1952389014	0.070819114272	0.1005571732	0.006237656248	0.012763475198	0.001526456463	0.006465755596	0.003441177954	0.002351725503	0.005546053179	0.000472766216	0.00620264109646	0.00580591575	0.0025983182584	0.00442265278708	0.0032181498648	0.0019687319296	0.000231891702	0.00628894303357	0.0342051353327
n	0.190974474	0.56307634	0.1833541224	0.02704284114	0.01777773354	0.002075626072	0.001078295224	0.000714227032	0.000625516928	0.000198592223	0.000434498248	0.000263379442	0.0002941939	0.0079597918808	0.000955624902	0.0003853780646	0.00085399732772	0.0002196467982	0.0006733668432	0.0002743007932	7.2154570272e-05	0.0006958280914
a	0.2830323308	0.503636589	0.0877922996	0.023046477	0.0090682386	0.0019465940364	0.002276768298	0.0007155402256	0.001532129412	0.0020108726552	0.0022138384933	0.002578108059	0.0032576044198	0.012116561171	0.0042782058576	0.00180241214768	0.0021596273932	0.0015834882132	0.00098293470646	0.00035505405604	0.00137841188056	0.0522360170733
c	0.01445621712	0.3366284642	0.40417681	0.2113100628	0.02335631428	0.00306173187	0.0012734258334	0.0007581635284	0.0006302835681	0.00051130197528	0.00048146783518	0.000108376643774	0.000514472609574	0.0013414984989	0.000629067208	0.000146886736038	0.000102517106914	5.7876078828e-05	0.000271241739686	2.23659658872e-05	7.2421966404e-06	0.00015425849392
e	0.017474020108	0.1762117876	0.471809888	0.17003661476	0.0491672006	0.004594584458	0.007089999383	0.0021724933708	0.004434722322	0.009295127892	0.0055270394074	0.006707052776	0.001405666152	0.0085628969	0.012002690061	0.0036559111474	0.0062669458428	0.005048126573	0.0012558773596	0.00174619884586	0.0039505809228	0.0315845159606
o	0.003426807682	0.1581051474	0.477911138	0.2576062656	0.072370078	0.007052582068	0.004008825426	0.003065792476	0.002017362101	0.0017237592164	0.0021578029114	0.0005152306157	0.0023188132446	0.00219973812614	0.001882498216	0.00116978913154	0.000601808747674	0.0002883126972	0.0004867295285	0.0004133709787	5.29364297e-05	0.0006251755606
c	0.0009095760892	0.04086386538	0.2329470826	0.5351029028	0.144508704	0.0114856274	0.006396455292	0.0022789058408	0.0025758564862	0.00681280487152	0.00156615282292	0.000580284611988	0.00068105897774	0.0020202658135	0.006182242166	0.00028920747574	0.00110194959975	0.000531976707668	0.000388268023188	0.000105374911442	7.9310888224e-05	0.0025920954386
i	0.0076819071468	0.05798076446	0.2353170966	0.2809091103	0.274882463	0.00831518095	0.0099491649546	0.0018701752124	0.004378701597	0.006444198518	0.002717991684	0.00492747845	0.0008129247	0.0082426739	0.006335149594	0.001788429722	0.002255534365	0.0027342444934	0.00085506532792	0.00202382691672	0.0098104198768	0.0697675685325
