 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.593791143	0.03372374	0.015975242714	0.144542835002	0.009611659002	0.0130291086572	0.018642973638	0.008523842554	0.0086999087066	0.039090348331	0.008773517003	0.026542668165	0.024059132122	0.002635142896	0.007553935185	0.0074764936934	0.0042725229414	0.0026048560744	0.0035562119074	0.0268946239987
v	0.916814352	0.0714195208	0.00379101636	0.000795010498	0.0005971167862	0.0005135387319	0.00036071559148	0.00091365978439	0.00026565716562	0.000130159590217	0.000198430906022	6.832098431e-05	5.5000878028e-05	6.07672263079e-05	2.7584619614e-05	1.5490312602e-05	3.4444298e-05	7.35195216542e-05	9.32309944772e-05	0.00377242812031
ò	0.5670581488	0.138247185	0.137568192	0.029700701896	0.03010582324	0.00782204364	0.013685497612	0.001436605534	0.0018093497214	0.0091114112458	0.001932203274	0.0035161841172	0.0042890125176	0.00070125385	0.001103722618	0.002783962034	0.0030593459436	0.00055079784408	0.00680322045894	0.0387153638547
d	0.0760323215	0.85789334	0.05973991454	0.002855606628	0.001344018846	0.000344018054	0.000594216512	0.000118227699	0.0001250830292	0.0003251827022	5.15782487e-05	0.0002381855815	3.69747877e-05	3.727126412e-05	2.18002223e-05	3.365432844e-05	5.352932446e-05	4.6861304228e-05	1.694859312e-05	9.11973669e-05
ò	0.1310279821	0.721239916	0.0606262148	0.010412360774	0.0036149762168	0.002272441924	0.001800869874	0.0040839300904	0.0009371942468	0.0007770816514	0.0005492810788	0.00060745121172	0.000674153629	0.0003251303736	0.00034044494904	0.00042018791074	0.001494502793	0.00033108793114	0.003330501125	0.0551343828025
p	0.01032868992	0.89757812	0.0861562728	0.003071430018	0.000844222886	0.00036342495	0.0005277815392	0.0001269755554	7.5977519e-05	0.00023305361244	4.49553089e-05	0.00020466073872	4.840920698e-05	2.198606384e-05	3.080654408e-05	4.3755144324e-05	8.0207010186e-05	4.774392191e-05	3.48471025348e-05	0.000136630713674
o	0.073310666032	0.49707155	0.229829052	0.06997617954	0.03381912466	0.01047498584	0.02402959612	0.004519318278	0.00306745845	0.0110504834782	0.0043900312632	0.00787468631544	0.00453254843436	0.00224413558	0.00301384473242	0.00364306687	0.003133233449	0.0007023038446	0.0032451308528	0.01007271755
j	0.004435727338	0.25583562	0.59093933	0.11834616612	0.00866317292	0.006584488832	0.00627116644	0.0031332985724	0.0012397318504	0.0018709408238	0.0009315809244	0.0009084984922	0.0003663376252	0.00014002610516	4.98077431e-05	2.95285694e-05	3.52940426e-05	0.00011762246778	2.10189748e-05	8.051609224e-05
u	0.023012569957	0.275817718	0.372856204	0.0948057692	0.046830053	0.01295291594	0.0322262962	0.01214572098	0.007088665816	0.0169880005238	0.00524327315	0.0130563540913	0.00832389505	0.003896037052	0.004460498542	0.00408819895	0.003680934806	0.00332214529	0.006142524546	0.0530621029262
r	0.001678861704	0.0466249928	0.70076425	0.1302152132	0.02921969094	0.018816379354	0.023471905626	0.007393027564	0.0077336834074	0.0072855045154	0.00468345812214	0.0041152829339	0.0042837460908	0.00505414815416	0.0014857346652	0.0016197479337	0.00288307643986	0.00126074280292	0.000450568058	0.00096009131
ì	0.018484539338	0.0544949592	0.431916704	0.2239549108	0.094825152	0.02954075772	0.034038253	0.01185803696	0.00720082669	0.01668097371	0.00414327058	0.0132093700944	0.004843045536	0.00577249478	0.003244584786	0.00383090162	0.00259021763	0.001620303432	0.0037749477252	0.033975849499
z	0.00102554636742	0.041018504	0.827852844	0.1010609302	0.013199144904	0.004223585538	0.003637184528	0.0011676869493	0.0017221994448	0.001150481914	0.000707489882	0.000590304534	0.0003645207628	0.0003185772528	0.000204097104	0.0001781437206	0.0002421591654	0.0001489680598	0.0005310155128	0.0006565849798
o	0.0076771692322	0.0765278565	0.579389194	0.18266337987	0.0264486274	0.01070235844	0.01467257236	0.00395796103	0.006357257406	0.0159745211479	0.0073980402014	0.0139052719249	0.00630590773114	0.005920032394	0.00702370411154	0.0060432909738	0.0042541678684	0.00326355902714	0.0119220136086	0.0095930773835
v	0.000169355249368	0.00221456042	0.50817261	0.377177898	0.0443969608	0.026757335916	0.017010614826	0.0064234371664	0.006027274512	0.004459520534	0.00289055559	0.001726955048	0.001265272164	0.0003609735462	0.000200250679	0.00012483147	0.0001638720074	0.0001375003996	0.00011235218496	0.0002079675854
e	0.00415937447462	0.012516772906	0.2244325914	0.4666588	0.1125673872	0.0312513883	0.03101179754	0.0072987005	0.004986681222	0.01055323492	0.00575220392	0.007667530026	0.00891947614	0.00294259402	0.004233756608	0.00577567056	0.00939028554	0.001622209627	0.0065561085584	0.0417033877808
k	0.000606823734258	0.001276904608	0.191877822	0.49639267	0.1647516494	0.06866301214	0.03300550858	0.0098938200408	0.010477932914	0.007337774304	0.00491083483	0.003083957285	0.003455150252	0.001375317618	0.000761339242	0.0002582087066	0.0003354953774	0.00039155582794	0.0002203032988	0.000923875046
k	0.00274326618805	0.0062497709916	0.0872313956	0.466869494	0.215692695	0.04942157642	0.0339551092	0.0069915957	0.0065117748409	0.011674627866	0.00407692992	0.0073186012404	0.0053849970296	0.00222421061	0.0040327709772	0.003627720788	0.008461198424	0.002672607698	0.0100033683245	0.0648562071034
i	0.006955113656	0.005953755	0.330917628	0.365851882	0.049126957	0.050255703646	0.04622918672	0.010685839279	0.0141221491994	0.0238801191682	0.009874021306	0.0131792811578	0.0124481785896	0.0051832111934	0.0081360247322	0.009793156196	0.0012821150856	0.0029833625998	0.0082828058432	0.024859462168
a	0.00060368735762	0.0010538664212	0.0637621056	0.503662378	0.14179772	0.121523356	0.057007688	0.02010117362	0.01343261386	0.014759849672	0.010420109832	0.00873999371	0.0102440827212	0.0064002550636	0.005327028987	0.00384758073	0.000781336654	0.0027868897882	0.0012944008228	0.012453973928
r	0.000405372362553	0.0013540148186	0.0592148716	0.3210775804	0.3610551354	0.14283864368	0.0499390791	0.01384617914	0.01293066152	0.00797688296	0.00382166436	0.00426646644	0.002021683794	0.001610046076	0.001382807192	0.001512229552	0.003500406948	0.001653537836	0.005211974851	0.004380781534
è	0.0016825897367	0.0021248408896	0.01965182892	0.219722823	0.350293086	0.1014488578	0.0682302086	0.00919992398	0.00807537582	0.020402279996	0.00520680892	0.0161456841674	0.004863664004	0.00388650288	0.004391717338	0.00500522976	0.005621056788	0.004631405682	0.021517000214	0.127899061627
d	0.000846426306307	0.00150603776634	0.04389919336	0.263841489776	0.4433747576	0.07650402246	0.07910866428	0.01134515882	0.024104270008	0.033402055596	0.004227835412	0.009284272664	0.001197476916	0.000954246542	0.000455810828	0.00053502587	0.000662274046	0.000777946991	0.0013154251112	0.002657545332
d	0.00323199125	0.004033041486	0.0190846224	0.27747609337	0.364697482	0.0417020208	0.0858121136	0.00562735123	0.0063630603	0.018008003124	0.00448767374	0.0071192645674	0.00605823143	0.00168612815	0.0015624149526	0.004626494292	0.00419720457	0.00163812837	0.0279843393292	0.114604418015
a	0.0018204530804	0.010347698876	0.1024021726	0.161102906	0.28029839	0.0609150262	0.11259988834	0.01638148944	0.021455237046	0.098342833632	0.018826114588	0.056126284704	0.0084523345432	0.006882215534	0.002822283844	0.0067354072	0.00302313507	0.002923200176	0.01666798962	0.01187486398
p	0.00011660765912	0.0001926580615	0.002274333232	0.0291681608	0.2878374466	0.384016426	0.1564470286	0.0443905121	0.02762501304	0.02534800568	0.01819021384	0.00741757312	0.00548361066	0.002299890162	0.002124790372	0.00136884614	0.000530893438	0.0006549673212	0.00070269079	0.00381010553
u	0.00378702697608	0.00378861002542	0.010009559146	0.08562199708	0.331338732	0.1872392864	0.1288331968	0.046835631	0.015283605452	0.0287883191	0.0109485056	0.01920575352	0.01465286884	0.00897347966	0.007822594132	0.01460081676	0.01094960118	0.0035702483	0.022225612532	0.045524572374
l	0.000146539452929	0.000326855982068	0.001710891194	0.007196620414	0.1848267404	0.310989226	0.256504136	0.1036055828	0.0573510323	0.028814688	0.0252944195	0.00816936418	0.00571313848	0.002682443894	0.00203771202	0.00076025579	0.000657145706	0.000456523782	0.00051590778	0.002240811468
ò	0.00154079764056	0.00153803147058	0.002673909886	0.037567092232	0.232697138	0.212298417	0.24035331	0.06304037	0.04197303212	0.04797375716	0.0101603089	0.023162856936	0.00825460802	0.00682737454	0.00628553918	0.00787439576	0.00645427632	0.004899260098	0.016792179616	0.0276333454824
s	0.000252134227184	0.000215946932873	0.000966514962	0.0157245963794	0.2418438234	0.1793118534	0.247116572	0.0688500678	0.06228037062	0.1244814566	0.0122320338	0.03117361764	0.00370171826	0.00302238624	0.001062079328	0.001194763858	0.000916710708	0.000823624778	0.002756005014	0.00207348838
p	0.00176581879227	0.00231554501951	0.004156499832	0.024936299728	0.290968512	0.155134651	0.265048274	0.04952526388	0.02413976962	0.0876618218	0.0106175333	0.023322714214	0.00946516925	0.00471990072	0.00297458656	0.005066878708	0.00302548048	0.004000239598	0.0124500545832	0.01870491918
ì	0.000825151400382	0.001456088635	0.01014364446	0.02671159848	0.1238961988	0.0583397598	0.1440006532	0.03829055234	0.09422621826	0.150557354	0.0352549208	0.1060134578	0.0262381046	0.01039472992	0.01506269144	0.0162978054	0.007446780734	0.0111862519	0.072996751542	0.05066137368
t	0.000197745788594	0.000215419717433	0.000941048004	0.0140340526516	0.1213255254	0.153231762	0.356731856	0.11309458826	0.049128862	0.1255509406	0.0188594768	0.02937309144	0.00479995858	0.00405945152	0.00116211918	0.001351642586	0.000732696428	0.000773924766	0.000894977471	0.003541082046
i	0.00270554820479	0.00198467583327	0.005111063926	0.0167648629116	0.1622470728	0.1514335688	0.278539342	0.09910872	0.05528058332	0.0816052748	0.021098519	0.0320400503	0.02417741794	0.01052403344	0.00576257212	0.01672367738	0.00473498878	0.00724383253	0.010718997909	0.01219516414
m	0.000124053333263	0.000100971494188	0.00063835892348	0.00093416106742	0.013503181592	0.1597740765	0.241430604	0.228621234	0.132739228	0.0780059298	0.078248586	0.02543931254	0.0187284444	0.007810262846	0.005551800206	0.001874693532	0.00173921817	0.000931676082	0.000706174452	0.003098164322
