 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.898950904	0.061249313	0.00730234634	0.001027626112	0.005319213276	0.0022806623108	0.0067558486559	0.000666117738	0.001904428146	0.000596690646	0.00223434487	0.0117125656019
m	0.2441080552	0.667050516	0.07233236814	0.00260879012406	0.0032942446944	0.000714363078916	0.00194743204373	0.00231985752805	0.00209247932847	0.000696785172815	0.000431596784692	0.00240341984464
a	0.336790521	0.2099681834	0.1460525874	0.04241430476	0.06178840748	0.0571201548	0.004849404529	0.00992138184	0.0026358685792	0.0093811263232	0.0359146588208	0.083163471344
r	0.2198458659	0.712937908	0.05938996276	0.003406920176	0.001845043636	0.000522063432	0.0006594529508	0.000391143082	0.0002103150857	9.7677397832e-05	0.00013716801666	0.00055654333864
ì	0.1119346948	0.446625778	0.2023257024	0.03841469406	0.08147397892	0.03779788782	0.031247171956	0.0153693338266	0.0035982686154	0.0081447135976	0.014802918706	0.00826487678752
o	0.1356690462	0.572643552	0.2533243012	0.00975489076	0.010551940648	0.0048440211828	0.004863956781	0.0011743827216	0.0012362344512	0.0010175686198	0.000842289351	0.0040778032486
t	0.00880204614	0.361958228	0.556785204	0.032460128	0.03244557374	0.002443763896	0.00254110216	0.0007910562252	0.000434603483	0.0003442605354	0.00028239444746	0.00071162031092
è	0.019426047866	0.0540020038	0.6428362124	0.06202485994	0.0584638545	0.024819492182	0.0268166961892	0.0128705203367	0.0411952341022	0.0165866791004	0.0065214253716	0.034436977904
l	0.000437699556	0.0512936392	0.889941772	0.0452120988	0.00914044604	0.001020743868	0.001322994584	0.000232719209	0.000336801336	0.0002119134436	0.0001789372044	0.00067021336
i	0.031664925356	0.03065085894	0.746212762	0.0783105688	0.03284856534	0.006681714446	0.0048900953708	0.0021941108506	0.0132173717324	0.008486727858	0.006914394132	0.0379279182114
f	0.0003229922596	0.012086652964	0.1905745154	0.675292192	0.092022875	0.0139191016	0.00673988988	0.003656933712	0.001923685518	0.000814978286	0.000820046288	0.00182605636
a	0.00807719321554	0.006074043666	0.213069242	0.43323697	0.09872348956	0.0869708004	0.00995503942	0.02577019447	0.01372223456	0.02189914227	0.04502727636	0.03747437787
m	0.0006126452693	0.005338049136	0.0716204099	0.69189384	0.163233576	0.0298433214	0.0112304884	0.0059872262	0.0042404979	0.00155764294	0.00294465024	0.011497589472
è	0.00910440659531	0.0059010543874	0.0818136188	0.481600924	0.1454196046	0.1189015218	0.011800361754	0.00797620926	0.006973242424	0.0061371297	0.01937342215	0.104998587374
n	0.00135618248758	0.00631400294	0.0986764936	0.511756086	0.3091097732	0.03992151112	0.01618290294	0.00523268088	0.00436575446	0.00251211086	0.00140854302	0.00316391218
o	0.0396659280591	0.0320629235208	0.0886802186	0.37165589	0.252403223	0.0434838938	0.03388126988	0.010606290008	0.014466139236	0.01290713086	0.02339821074	0.076788964616
a	0.00051232711148	0.001096800449	0.005351349716	0.2057727866	0.409952398	0.279565456	0.0471101524	0.0276789702	0.01133215754	0.00328089878	0.001325834966	0.007020733728
p	0.00013886978405	0.00081563942852	0.0022255890736	0.0407418664	0.564600468	0.29097797	0.0590450172	0.0251688176	0.00948559752	0.003644675414	0.001080405272	0.00207515201
p	0.003273453589	0.0007082353542	0.002635464254	0.0226681846	0.3143984672	0.352725394	0.09312464872	0.02951406172	0.016111330472	0.0141337692	0.02068453574	0.130022471854
