 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.761382572	0.18695310708	0.006940981144	0.011090372012	0.0025557853972	0.0019032938944	0.0032624985036	0.0044161065316	0.0015564929443	0.0007755345186	0.003261351662	0.015901972879
ì	0.892829206	0.0541433956	0.007102356866	0.027554365579	0.00397690047431	0.00223053657536	0.00201177850494	0.000537588841585	0.000892977160339	0.000877064251245	0.00103509141453	0.00680869375918
o	0.84713295	0.1466538912	0.00061649455	0.004414994204	0.000520401486	7.91007116e-05	7.65472382e-05	3.414746466e-05	1.778627836e-05	5.316598372e-05	0.00013075506046	0.00026985791394
ì	0.3152095728	0.618960798	0.0263026085	0.02946728246	0.004333652066	0.00064324307124	0.000988132064286	0.000468672117976	0.000274626151956	0.000379753388132	0.000469077958566	0.00250261431655
s	0.057155193968	0.772792418	0.0539271508	0.0260436324	0.005765371256	0.0042093300664	0.002512042727	0.0024513970516	0.0025898222774	0.0073327418602	0.0435674066096	0.0216534365174
s	0.11272604436	0.597390464	0.1285537894	0.0496954358	0.01053774255	0.013884399994	0.0119268018508	0.0042970998412	0.0065612126294	0.004816663234	0.00598339735848	0.0536268967491
e	0.1156038184	0.437897062	0.099050119	0.1250850804	0.02993699946	0.0651184284	0.0272785917	0.011609075498	0.02228308046	0.02146035782	0.00944154502	0.0352359211672
r	0.005703464916	0.3909579926	0.4894215602	0.0913065152	0.0155293944	0.0012382952328	0.003534411966	0.000916425806	0.000295199114	0.000275474919	0.0002375517268	0.0005836693758
e	0.0239516930292	0.1329204948	0.3408198468	0.238419706	0.0802064554	0.0535470542	0.01752715474	0.013333689068	0.0247428498	0.01162615842	0.01245170282	0.05045324922
k	0.002190464312	0.08029977272	0.621880232	0.247574554	0.034113148	0.002214256948	0.006242836128	0.00229769982	0.000811085084	0.000419458224	0.0007114198188	0.001245076412
a	0.0121295729036	0.0486323244	0.527132072	0.21476935	0.0689129774	0.03287801616	0.0130543355	0.003162979417	0.006780224096	0.00742176978	0.007766535648	0.057359943236
s	0.0032108048832	0.017149662232	0.483073954	0.360823918	0.1017837928	0.004275090376	0.018796128006	0.006216906028	0.001271603794	0.0004385336814	0.0010152202688	0.001944411364
ì	0.0096971859613	0.01453335226	0.28865061	0.3008603028	0.214231724	0.0605210952	0.01633030154	0.01103804357	0.01704512304	0.01147651416	0.017315391468	0.038300397292
m	0.0021968562364	0.01461132502	0.0848790896	0.588922734	0.256778116	0.016146336	0.0054171602	0.0044154162	0.00359417596	0.00509328949	0.012493690968	0.005451769494
b	0.00843307748422	0.01932133578	0.1237312596	0.518193045	0.1641710358	0.03187456314	0.021974912244	0.0023481245402	0.0089181696574	0.0067162143	0.0281322181734	0.0661860333504
e	0.04519740925	0.08280895486	0.1227926074	0.290723758	0.1113655516	0.2151012812	0.03597050566	0.0056033095	0.010657744668	0.01240735366	0.019555455886	0.04781600768
r	0.00176774811272	0.007991411008	0.0200399582	0.3281561334	0.481785027	0.0707205272	0.0533286542	0.01815937995	0.009023473042	0.004461662502	0.002344319256	0.002221696574
i	0.00656187872831	0.0082519060636	0.0168737274	0.174458982	0.367409542	0.232267074	0.039192276	0.01194511318	0.02591607838	0.02773884664	0.02936818448	0.0600164831896
