 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.92345328	0.0318083654	0.001349331044	0.01189584856	0.00240756965	0.002627678398	0.00333700325	0.002275957274	0.0013890512248	0.003037473468	0.0010168759376	0.001089101846	0.0024828815536	0.0118296238772
p	0.344486678	0.6350896492	0.00644695794	0.003709047688	0.000897954592	0.00039007205808	0.0006810392092	0.000336191717134	0.000218384858736	0.0031007877165	0.0035004346917	9.37116321891e-05	6.10388633611e-05	0.00098803773975
e	0.2370499328	0.39019688904	0.03539816862	0.1636213784	0.04889380956	0.005208720649	0.01329326656	0.00721303357	0.006130053408	0.055391446392	0.0158240961596	0.00158433368844	0.00341533748334	0.016779653362
t	0.3473002637	0.59844903	0.0250408586	0.01055468808	0.0051697874508	0.0015425774622	0.001570127416	0.00191352900812	0.00122849428048	0.00262521141976	0.00336008913338	0.000543261321094	0.000236570195178	0.000465518590582
ì	0.2517194236	0.43814749536	0.07587004926	0.1092713573	0.029583256768	0.009825901937	0.016050909216	0.023585182579	0.0077679875292	0.0119972277444	0.0085092947308	0.0035217020154	0.0031656403168	0.0109844611281
a	0.057701735774	0.57317627	0.10723182	0.139641542	0.004747044374	0.002722943682	0.02381434529	0.00221320666	0.0020331599248	0.024351466148	0.0536994597728	0.001666996406	0.000712473597	0.006287458274
e	0.02559916004	0.1937675398	0.469516	0.1830152444	0.03835498286	0.015887652806	0.01222295134	0.017656263694	0.013409672504	0.0140763507668	0.00805947623452	0.00158512432362	0.00119438551016	0.0056551975121
s	0.0032605335592	0.04774034258	0.3270534782	0.46804159	0.07623495074	0.010588781032	0.00872517672	0.009140280314	0.007354425834	0.010131662019	0.0220407690217	0.00184570991461	0.00156746714729	0.0062749730278
ò	0.023638862233	0.01135527124	0.1010777634	0.593308224	0.0897558564	0.01068847226	0.03658106054	0.013505169752	0.01099776954	0.0357817989656	0.03248174185	0.0060658358046	0.011024331712	0.0237379173214
z	0.000259957579	0.0472492778	0.16498025	0.716828834	0.03790613254	0.00730727328	0.016227498768	0.0010744925314	0.0005584167284	0.0021095119368	0.00306495486306	0.00026978367996	0.0003691937832	0.00179428948368
u	0.010325439906	0.013110554546	0.1469691762	0.502272982	0.197258017	0.022385773224	0.01961689636	0.0057809355592	0.005201617257	0.0399906731429	0.0015179060186	0.0005538511792	0.00377413234	0.0312421827442
n	0.0002531855888	0.009698997726	0.1378444984	0.16632942	0.536041016	0.0761520096	0.0335813298	0.0192395297	0.00924805992	0.0059652203	0.0015313970372	0.0006604725874	0.000463472235	0.002991310758
e	0.00437507722457	0.003834188564	0.0358500736	0.338873062	0.382512084	0.03222329614	0.0762731478	0.01735345746	0.0087758377	0.03498903193	0.03403355432	0.006085675898	0.00812700286	0.016694297334
f	0.00039464612896	0.0033484373007	0.02333089336	0.097784978	0.646193908	0.123062772	0.0641456572	0.01841455794	0.00768134368	0.00769794626	0.00251799962	0.0009863353654	0.000764402766	0.00367615864
à	0.0110773443763	0.006739430941	0.01200018754	0.1274997	0.4373871832	0.0518380246	0.1143202508	0.03435533068	0.0205516804	0.06809250974	0.0777427079	0.012682894928	0.01215348482	0.01355949194
i	0.000687035297644	0.0065071845736	0.00720706644	0.2529361256	0.3672635268	0.1127252912	0.2012244008	0.02720103566	0.00605702672	0.00344070644	0.0023670585	0.001804969124	0.002644094918	0.00793453188
e	0.000284508023021	0.00151715684676	0.00478787854	0.01550027506	0.3827333346	0.279641554	0.197844106	0.0688817214	0.0260361492	0.01003590244	0.003449135646	0.0009613463404	0.0006099963783	0.007716890492
s	0.000262377659782	0.00128341285624	0.001988034198	0.003319978314	0.2033638708	0.230062381	0.374601388	0.100845899	0.0434296816	0.01679683064	0.0145807083548	0.0038014677482	0.001680248218	0.003983663978
ò	0.00191885516835	0.0008079318336	0.0008917954864	0.01321976658	0.1512415464	0.06784245044	0.503914508	0.084583558	0.03185096806	0.06134138244	0.03240349362	0.010557362928	0.01599270034	0.0234336355
z	0.000115210028312	0.00368125855703	0.0006753551068	0.01133683294	0.05652228788	0.1018206452	0.668182756	0.1013292396	0.0300126478	0.00784192906	0.00214052094	0.004323814731	0.0042141652812	0.00780342353
u	0.00212255311811	0.00203232379465	0.0029189410828	0.03114067194	0.0966818974	0.0560510523	0.4298952456	0.1621206606	0.0389361208	0.041496512646	0.006827741	0.003303593788	0.057691301732	0.0687814014688
n	0.00013423621518	6.8013307022e-05	0.0001590323038	0.0005176904868	0.02101693546	0.1406816894	0.067753289	0.470429402	0.254878628	0.02494126958	0.01013130974	0.00375100828	0.001294610162	0.00424303918
f	0.00178619365808	0.00120227717541	0.00122266969534	0.0035112675866	0.0537834088	0.0453497916	0.2812837272	0.263905914	0.1101806292	0.0840525666	0.0599695638	0.02448228438	0.0316930151	0.03757669742
à	0.00120500821403	0.0007826717908	0.00086805047	0.00436686432	0.0273601421	0.0300905733	0.3387694424	0.1264511918	0.0555099816	0.05925034568	0.09034027694	0.05190578648	0.0446319656	0.16846776576
i	0.000221396831058	0.00555917072706	0.0068170679328	0.00582513704	0.0334802648	0.0558296358	0.39340812	0.220898948	0.1483097346	0.04006247346	0.02573697908	0.0105018824	0.0215675292	0.031781697
