 	il	muro	vuole	uno	specchio	</S>
o	0.90939472	0.0538926374	0.00602516022	0.001787585462	0.0063934088005	0.0225065731492
t	0.718538538	0.248359638	0.01997348921	0.0017133923852	0.0011528788056	0.0102620599286
ì	0.0828221444	0.62673147208	0.04902745134	0.01504120552	0.17985544349	0.0465223115004
c	0.0417359996	0.9365525	0.0165364202	0.00242413439	0.000482091546	0.002268899156
h	0.1227858822	0.702989218	0.1345811292	0.005401604138	0.0035882108728	0.030654014358
o	0.2013623292	0.536054846	0.19605121692	0.0036949881138	0.0346376430272	0.028199037538
t	0.0268337183	0.1440968858	0.733223462	0.04812789164	0.019561723766	0.02815623768
è	0.012689569956	0.11585822484	0.43451004374	0.09458129406	0.2014429786	0.140917734907
l	0.003354033882	0.12697485216	0.71684523	0.0426685462	0.0317166316	0.0784406536
i	0.026242933982	0.0396436711	0.747851244	0.04991109768	0.04931642088	0.0870345471
è	0.009192899404	0.00352011154	0.3083762	0.47729968	0.1072122504	0.0943988656
n	0.00330540361418	0.0098181254854	0.0985731646	0.601249056	0.169916783644	0.11713750798
a	0.00790457248578	0.00585430545906	0.1434172372	0.46440779	0.32167311584	0.056742918326
n	0.00143015563527	0.00050915157282	0.0117601931	0.68195529	0.2291423848	0.075202829
j	0.00368137518913	0.00624503374907	0.00865316542	0.372915466	0.421311992	0.187192926468
a	0.001817479061	0.007777504132	0.0242991634	0.4056542126	0.13803815504	0.42241355623
l	0.0017469410079	0.0006050180774	0.00250914771	0.2909527208	0.437900109	0.2662860932
ì	0.00748930334604	0.0075335761246	0.0064070778	0.2087848136	0.41358563846	0.356199615644
</S>	0.00013866376432	0.002308861108	0.029685022044	0.03582993844	0.395543904	0.5364937432
