 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.8309654	0.11708952052	0.00909554438	0.004578429176	0.00212209483	0.002139974307	0.0008222550912	0.00129805004	0.0019661705444	0.0299225721539
t	0.320217211	0.500768962	0.005467666182	0.0023842489076	0.0099408661868	0.00072387735558	0.0022890690861	0.00220595266082	0.00382823047364	0.152173836464
e	0.074135026538	0.721585566	0.10518076568	0.04063528934	0.00734165752	0.0116770278198	0.01799753057	0.00275650963	0.002259240998	0.0164313966922
l	0.0392736727192	0.932551418	0.01977961956	0.002560314542	0.0010165780006	0.0003242798268	0.0004069519934	0.0011428680403	0.00179257098615	0.00115180455529
ì	0.0362674145242	0.681146774	0.1549560114	0.05988450094	0.004596299074	0.0072052850924	0.0421533504688	0.003600211424	0.00647946835	0.0037106255994
s	0.0038700153	0.91010433	0.078290473	0.00402935518	0.0008362804988	0.0005085804026	0.0008801197586	0.0003632375614	0.00028774206614	0.0008298146906
i	0.03319199268	0.58437513	0.229422966	0.02604888424	0.01290152024	0.012949328952	0.04193336874	0.01128444806	0.00264753586	0.04524501848
n	0.012939273754	0.218688955	0.703051832	0.0437452394	0.007572430612	0.00617458299	0.001939052908	0.001537346128	0.00296391179334	0.00138743736292
a	0.0094283359238	0.1985214348	0.577939984	0.1221656068	0.0430733195	0.0045726644208	0.009201738687	0.005256831352	0.00314639862	0.0266938696256
m	0.004505659004	0.01716383912	0.839477354	0.1071376448	0.0092619881	0.01089287786	0.0029055967	0.001199088862	0.0042385515774	0.0032174061892
ì	0.0033812400726	0.0501698309	0.49835354	0.337523518	0.04547654872	0.005682878354	0.0060643802466	0.00564616956	0.00506039442	0.042641494142
n	0.0018295155504	0.048108794786	0.64804749	0.25222584	0.01475079936	0.006998437372	0.0031467139	0.00228418318	0.0120636022688	0.010544625264
i	0.00727870755002	0.02290911028	0.530036562	0.336281332	0.0470869398	0.010859708684	0.00462180782	0.00729997196	0.003621388708	0.030004545668
p	0.0004938963936	0.000686023682	0.13295319688	0.64519663	0.154215428	0.03754002154	0.0093784252	0.004703677414	0.0124505272074	0.002382017584
à	0.00401000012889	0.0084225497112	0.0982799492	0.55625973	0.2069380684	0.018675662404	0.046360358678	0.0223542605	0.0067087912	0.0319905798906
n	0.000185038338657	0.00307869692906	0.047859772	0.76153008	0.1123346926	0.02958952	0.01367372324	0.007494684256	0.0157223478768	0.00853149628
t	0.00225960423065	0.0030465515674	0.0557562934	0.667981578	0.1788472572	0.017313522906	0.0075616527	0.00627998406	0.00725756034	0.05369599319
a	0.0007901817184	0.00669713444	0.04692511416	0.526593194	0.1851853952	0.01378571614	0.011861298806	0.02199143598	0.127853844452	0.0583167028
l	0.000164664518968	0.00022530498992	0.006546659318	0.16279366	0.655050946	0.095910308	0.02596359528	0.02007684813	0.0276130986767	0.005654972654
e	0.00148633030473	0.0045664460084	0.00969536486	0.3124647476	0.417584426	0.03638322766	0.098166712236	0.0433436842	0.0416606814	0.034648410188
t	7.3511819114e-05	0.0002557637956	0.008048576776	0.102981027	0.620681274	0.169454736	0.0337432458	0.0270078394	0.029555436948	0.0081986501
t	0.00104389091394	0.00251036993629	0.0039970260808	0.12306293026	0.53692634	0.06485451492	0.10977963914	0.0612577319	0.0491580134	0.0474095918686
ò	0.00023498277534	0.0044121838442	0.00711106762	0.2093905666	0.575285158	0.0254528267	0.03230449783	0.0212699142	0.0283959066	0.0961428513888
m	0.000389560090256	0.00135281713304	0.00564847894	0.1254427054	0.240784556	0.1204158468	0.260610642	0.0855509488	0.1171164302	0.0426878766
i	0.0137973490195	0.00310888188752	0.012762660826	0.235421584	0.315875418	0.049436091	0.18820083508	0.0513708736	0.0727263286	0.05730011042
f	0.000154737819742	0.0001911874345	0.003061567588	0.011758249914	0.200051984	0.316441924	0.2299208126	0.174390694	0.0409622006	0.0230666464
à	0.00324661287327	0.0231097787724	0.0180958816528	0.028763529038	0.1727949008	0.0710634172	0.236109697	0.187738604	0.169473992	0.089603581884
i	0.000143550574143	0.00142171120747	0.00209769494	0.00866666528	0.055952234	0.0567807908	0.3378148186	0.232809906	0.24787562813	0.05643702192
t	0.00020422634649	0.000843464593706	0.00467463500934	0.0060890078656	0.04887128484	0.055662027	0.164715926	0.531309062	0.1431106978	0.0445196532
o	0.00038868919697	0.00456888279166	0.00302920629708	0.0034221478432	0.06661482066	0.017414938416	0.1066283714	0.368036218	0.2945157028	0.13538091876
v	8.92058093958e-05	0.000515402935111	0.0068055646821	0.0036167627046	0.01892075732	0.0095292618	0.0279920443	0.5051559248	0.36259125304	0.0647838512
r	0.0038114202991	0.00762097098259	0.00913032979028	0.0131984477751	0.091556359185	0.023888046344	0.0326157302	0.2220594134	0.44492159	0.1511976946
à	0.000579972797218	0.00366068032406	0.0058791318736	0.007616205364	0.03280837456	0.0058477368	0.01607329092	0.067658438	0.4362187432	0.4236574482
i	0.00036412637738	0.00029516761048	0.00071786175786	0.00116690724	0.008086133908	0.018886646708	0.063421443486	0.0897398092	0.52554186774	0.2917799714
</S>	0.000325972129695	0.00100245999179	0.00830036011987	0.00492553727076	0.0110926573606	0.005290985674	0.073402283224	0.1624142312	0.2071086904	0.5261368508
