 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.610296208	0.0404485672	0.19737284807	0.012955797456	0.00575849388	0.00694101064	0.001951634756	0.00102504664	0.001197967036	0.001323462892	0.002374793912	0.002761126668	0.0064961865	0.005303877206	0.002889088266	0.0109020340846	0.0900018275245
ò	0.869696604	0.1072352494	0.0049436129	0.00092752152108	0.0014565324884	0.000945730705292	0.00175974151704	0.00099396505958	0.00065485887848	0.00133116320616	0.0012113308073	0.000251126571	0.00035152374906	0.00045591351908	0.0002574025577	0.000499268129174	0.00702845155323
t	0.7904159188	0.20492422406	0.002128709022	0.0001709220302	0.0003435706006	7.55581414e-05	9.3335258e-05	0.000151437966584	0.0001458976497	0.000345125426108	0.0004341248246	9.46962834e-05	0.0001159604198	0.000114554417952	7.7478327495e-05	0.000148500926751	0.000220070048533
t	0.713397088	0.1704416402	0.00903284236	0.006876239076	0.013129191112	0.006701779928	0.004599751586	0.0026742686772	0.00292663344	0.003214990314	0.004310946948	0.0027231608762	0.0020108315004	0.0020157647908	0.00105272805164	0.0014291261628	0.053462932203
e	0.482414814	0.127145658	0.044035838	0.04287406542	0.05565607984	0.040578729168	0.07904012676	0.008466561024	0.0124758804472	0.017979339828	0.0289483953618	0.0084992867392	0.010835823523	0.00775101843264	0.00698585220264	0.0100113910387	0.0163011680084
o	0.06040664787	0.82216693	0.0950704614	0.005811471542	0.003437745854	0.002491491672	0.0013398366398	0.000966931723422	0.00096066541041	0.00204316757553	0.0017869603428	0.000489920355	0.0004753363613	0.00031944620834	0.000304974971864	0.000901289175129	0.00102682887602
G	0.005462034036	0.934750452	0.0496517824	0.00189375818	0.00127088761	0.0008631484328	0.001230075534	0.00121078245211	9.77561504e-05	0.00033672568734	0.001034316958	0.000151883646	8.30493762e-05	4.312170284e-05	4.52459631374e-05	9.1181827812e-05	0.0017838384939
i	0.01334543816	0.610712128	0.1977256028	0.0267785724	0.0316937974	0.00796261402	0.0078067185	0.00506207954	0.01152756338	0.010023997168	0.01249384658	0.009633631126	0.01053856884	0.01398572648	0.006609887946	0.01026709156	0.0138327015585
u	0.012612973832	0.677711832	0.1619152936	0.05322437102	0.02635250474	0.0078180432228	0.006846768096	0.0028613620442	0.008773159014	0.0100377644578	0.008709469558	0.00412471340816	0.0062807396496	0.00413364004178	0.00283700301842	0.00254960956746	0.0032107982544
v	0.00153058627291	0.650988632	0.2797443758	0.03234730196	0.010892565152	0.003513025842	0.004969428528	0.00239302957925	0.0005580200878	0.00213063386504	0.002784013638	0.001305021904	0.001622880794	0.000534725706	0.000297989530354	0.00079869245618	0.0035889606574
à	0.007349629248	0.5397304178	0.207358276	0.0776680076	0.03902690494	0.009520147932	0.01036702246	0.005734681446	0.006776649154	0.008912410868	0.00574555184	0.002233543898	0.002888623048	0.00636983108	0.00177953062	0.009794133114	0.058744505968
n	0.0111944700962	0.3298526546	0.522179668	0.0733826669	0.0210639464	0.00322629812	0.00586403452	0.01513082778	0.00212078806	0.004724313802	0.003520329068	0.00179146864	0.001972317444	0.00116162274	0.0007525224834	0.000601318043	0.001460697034
n	0.0245110011661	0.348928369	0.4117824748	0.0379458466	0.0205129256	0.005264733908	0.00675427202	0.006365015324	0.00577011362	0.006842710572	0.00534896618	0.004006973364	0.00616133564	0.00698791928	0.002670886952	0.00955883732	0.09058755228
i	0.011841754728	0.1063123954	0.280407224	0.1063146496	0.08987379348	0.039941100904	0.155083258594	0.04173003937	0.014973468814	0.022370586732	0.036312344816	0.013777335244	0.016068425728	0.010958837242	0.008995739488	0.012452321882	0.03258656212
ì	0.000638248853694	0.0525663725	0.438264328	0.329816194	0.11117444706	0.035989886	0.01494962794	0.0026271572194	0.006379851212	0.0013673774466	0.002975513278	0.000998652114	0.00082587808	0.00043073520148	0.00011366292694	0.00034460545532	0.000537580808
