 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.925619756	0.0379442495	0.006683285356	0.00336108252	0.001252199266	0.0016656836932	0.00486299376	0.001057526878	0.001615210424	0.0029204501596	0.0130176059885
a	0.838650066	0.14151115204	0.00310220238	0.002450506712	0.000280452802	0.004614829048	0.00069260944	0.0001353248266	0.000290564358	7.569289936e-05	0.0081965003346
p	0.35145442988	0.6271148	0.014361032	0.002458536744	0.000781557849686	0.0006842334064	0.000286305313266	0.000124395773317	0.000157895212673	4.29806350889e-05	0.00253386666121
e	0.3258365812	0.363849923872	0.09373291174	0.06219159676	0.031820819906	0.049518715754	0.024817462128	0.00563521073886	0.005438205514	0.00506768188613	0.0320908182065
d	0.36457388666	0.563587796	0.050797789	0.014396503	0.00217596335492	0.002342465454	0.0008515609412	0.000350164921208	0.000468154591956	6.92578529809e-05	0.000386550841599
ì	0.29153993866	0.23429363868	0.2262744562	0.0543660152	0.030953639348	0.0612114331	0.02014813786	0.0127717777336	0.01676128391	0.0156113634422	0.0360684431754
a	0.145104725892	0.520875726	0.2114000082	0.0678014852	0.003511873406	0.015874827502	0.008655878646	0.0023193349456	0.006587754826	0.004995576504	0.01287288092
m	0.02282460307	0.18912812062	0.587128646	0.1210521912	0.0140438754946	0.02654748332	0.0126250712138	0.00364913491413	0.0079051791398	0.000905502113806	0.0141901325958
i	0.0573757445	0.1017732594	0.444038114	0.0812655174	0.0350591093	0.15069057092	0.02920046596	0.0112351058834	0.02336082988	0.012261932796	0.0537394738174
n	0.0038359017128	0.0410033763	0.727366264	0.203489126	0.00949376516	0.0043315829	0.005555893024	0.00176529188014	0.00057268814286	0.000561584918992	0.002024572698
c	0.0143387800748	0.02235843344	0.573107478	0.207521382	0.02981943626	0.0333171394	0.01423236626	0.009411860024	0.0116748757	0.00680134726	0.0774170413
i	0.04081457612	0.0633563818	0.3303486896	0.197026978	0.08144723472	0.04847298882	0.128086420596	0.020612005172	0.01183489166	0.013588006474	0.0644117670537
à	0.003982445188	0.00876907884	0.2756457924	0.354620936	0.0928858646	0.0410374446	0.125419885136	0.0181189526186	0.01440167133	0.0270824794328	0.038035474292
è	0.00603751996114	0.0674537737372	0.1728928477	0.6290743	0.02334356316	0.0326324023	0.019066258126	0.0068014103152	0.013088064706	0.00870504972618	0.0209047998144
r	0.00397235517066	0.021746709766	0.07190894628	0.583541064	0.038282914	0.2071907082	0.02812122772	0.008343594348	0.011662112794	0.0047307547633	0.020499476574
k	0.00754366350719	0.0069231182288	0.07398493894	0.607103194	0.076203443	0.0798511864	0.0200178204	0.0058896429338	0.03137905898	0.0082764382808	0.082827564933
u	0.020625989452	0.022827925482	0.1150013296	0.280000232	0.0764993064	0.09928079688	0.09041963528	0.019050857648	0.074768326026	0.06973508768	0.131790577444
t	0.00022339913757	0.0022596819064	0.009538786546	0.2667583576	0.528915068	0.1062329066	0.0648607666	0.013872527186	0.003754165214	0.0010392700368	0.00254500694
t	0.00586050433346	0.0036306808998	0.013391693772	0.2359985508	0.3417437134	0.2271297536	0.0762147954	0.008740318	0.0175517105	0.0088058672	0.060932442378
e	0.0038932617221	0.028832557808	0.01115757604	0.1300198448	0.271981678	0.1562044808	0.171911618	0.0389729472	0.0745061496	0.0354258522	0.07709419625
n	0.000834728681125	0.00141197147892	0.0017549204944	0.1111081374	0.585950852	0.18780554	0.0844297668	0.01234854124	0.00609642326	0.001866241826	0.0063931349
d	0.00265983323721	0.00180344943007	0.0079716101012	0.0521365918	0.41731031	0.2217340408	0.17233038	0.0184653636	0.01817841468	0.01073130464	0.076678761982
i	0.0119830216622	0.0029953550628	0.00800010994	0.0303183452	0.313552742	0.175540936	0.2028799594	0.028362843396	0.01560570566	0.0314193772	0.17934169768
m	0.00069548771704	0.0014553922968	0.0007792558172	0.01643948556	0.526738414	0.216561004	0.1716055948	0.02572439534	0.0085782578	0.007723697012	0.02369921088
è	0.0101906431906	0.000955332157316	0.0033082732478	0.01536456972	0.370688922	0.409402298	0.123954816	0.01452058452	0.009053734	0.01069516004	0.031865799514
n	0.00097827331197	0.00636004333882	0.002917877132	0.021620984	0.2177535384	0.4727385468	0.186885436	0.0427719986	0.0152400238	0.01796996852	0.0147633313
i	0.0081449989122	0.00342189503028	0.00481140865626	0.02269560612	0.3669151106	0.31986535	0.107452954	0.03242891914	0.03541879686	0.02767388744	0.07117119984
à	0.00110778806384	0.000770221998966	0.000412592801912	0.00389920011	0.200805602	0.237779518	0.262279656	0.217754658	0.0408225396	0.005510403644	0.0288576781
t	0.000186266415554	0.00127144452102	0.000578375455836	0.004196067873	0.0415069852	0.4250116844	0.23460142	0.1219352456	0.138481529	0.014914336082	0.017316785398
t	0.00164043162769	0.000895110529978	0.00118019023921	0.0050742440948	0.08255010852	0.3769977092	0.175839748	0.10841831754	0.0631369005	0.047249415392	0.137017752651
o	0.00173571894753	0.000562942710612	0.000499424874	0.00320302318	0.0447713408	0.257248092	0.1815596716	0.0969601572	0.1073457488	0.0541958186	0.25191800546
