 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.615522124	0.05671398448	0.1683969549	0.011112183888	0.00686724356	0.005758968434	0.005384820878	0.007637773592	0.0078926298202	0.006795816856	0.007129639254	0.024803106326	0.002625221004	0.0139622187556	0.0017354146	0.0055071626186	0.0142394621858	0.0379150694038
ò	0.916431712	0.0522859052	0.00733143458	0.0018512661392	0.0033567170514	0.0005045382468	0.0010295843396	0.00134024260078	0.00026718430816	0.0010133825405	0.00022793816166	0.0033687141578	0.000339484248954	0.00054805522864	0.00364595283873	0.00016220800741	0.002020554058	0.00427517000714
t	0.7742873452	0.2184389368	0.00367415229	0.000305446382	0.001430249506	0.0002391398614	0.0004372033208	0.0003962977748	0.00011084158906	0.0001520015008	7.4856334632e-05	7.000754286e-05	4.9435506296e-05	1.185977558e-05	4.7108969192e-05	1.86857826525e-05	2.277424218e-05	0.0002337484458
t	0.69572288	0.15781447654	0.01637195126	0.006007195282	0.009721505052	0.005557023752	0.004955592882	0.008473038584	0.0047636347122	0.004472880376	0.0025082337312	0.0019537525112	0.001102487898	0.00094342006426	0.00301815055204	0.00044316622528	0.00216497246764	0.0740056143592
i	0.472789372	0.1617442498	0.067596594328	0.046773567746	0.076005264136	0.025814137496	0.034066705704	0.0312564944304	0.0166344143338	0.017167726911	0.0051628096662	0.0220577319048	0.0057901533275	0.00137914857857	0.00610726851715	0.000955949736242	0.0057231061104	0.00297524714938
i	0.097421474888	0.782156498	0.0943355992	0.01063112102	0.003864140034	0.0018572348964	0.001475853084	0.001977165882	0.000971821252	0.0010290338276	0.00065903220469	0.0019516298747	0.000348883816952	0.00019973595296	0.00036888717398	5.16658041324e-05	0.000163067169416	0.00053719754529
v	0.049730178082	0.720593554	0.1944281174	0.0128577959	0.00403800142	0.00202713694	0.00090473802	0.000877757164	0.000546403332	0.000500414514	0.0004171650458	0.0017032956072	0.00026471896474	0.0001031938926	0.000444006558	0.00012129018238	0.000895506721272	0.0095469036494
ò	0.138634540954	0.2850168548	0.297581554	0.03511485958	0.039191944008	0.011755084764	0.01475407136	0.016353267718	0.0072929067008	0.014266233354	0.005506868735	0.0150950234905	0.0038353785396	0.00858730555812	0.0123441207652	0.00074061303208	0.0215020234504	0.072427337566
e	0.0349602314196	0.584566038	0.358456278	0.006560556834	0.00789712618	0.000893498396	0.001322243354	0.001124957654	0.000267183492	0.000386753298	0.0001441424698	0.002588687196	0.0001044648146	5.01536182e-05	8.544324616e-05	5.83543212e-05	0.0002681229858	0.000265736556
g	0.004017440435	0.310006236	0.60060911	0.0358698888	0.006646079	0.00291113199	0.00207020012	0.002194927576	0.001692616086	0.001629683248	0.001133927994	0.002076475633	0.0005928662638	0.000294449041	0.0007519639542	0.000381639986604	0.0027150499788	0.024406414791
h	0.12686358714	0.1765027142	0.462116922	0.05885527138	0.03621222028	0.00799559486	0.005352580434	0.007906675374	0.003158165744	0.004037015888	0.00224073991	0.0093402117746	0.001712345238	0.00350164559512	0.0079952552032	0.0008192985923	0.011655376639	0.0737344362021
è	0.00671542336	0.1128226886	0.6088019	0.082132473	0.0219843104	0.02265738466	0.030246421124	0.014565331762	0.013225316626	0.018576023756	0.0112267681624	0.0223746080703	0.0080758744656	0.00666796261086	0.003418932374	0.00484691737136	0.0053163486024	0.00634528699
n	0.00583607809106	0.03254547172	0.75810349	0.1441441762	0.02109998236	0.00615608762	0.00705895562	0.00710264016	0.0021431069	0.003775729752	0.00125389581	0.005267367452	0.001280543744	0.0006480229288	0.001046008933	0.000578560293	0.000904602019	0.001055047324
n	0.0085649862413	0.070794905	0.698509702	0.0963056128	0.0143254336	0.00679284976	0.00702669626	0.00545485348	0.00430141126	0.00573533226	0.002286381376	0.004457625492	0.00155987032	0.0019931600128	0.004219031938	0.0004717182392	0.003527197008	0.063673242522
o	0.01094381851	0.01766648416	0.371254626	0.176176818	0.1254869524	0.061328221152	0.043219969214	0.026401244346	0.020114062922	0.0251157653928	0.009415423344	0.055539507207	0.00606735772	0.003850061058	0.0038515261168	0.0039797511308	0.026691002938	0.012897370534
