 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.628854442	0.0619856029	0.17177504518	0.01221735203	0.014498969116	0.009508346328	0.00345567538	0.005252349	0.008755339662	0.004616163866	0.003995614192	0.003863373217	0.00415928798	0.0175999799998	0.0494624368812
à	0.731338004	0.2365884018	0.0036770885	0.00486150986	0.000314819588	0.001791208654	0.0004442301118	0.002470478148	0.00025867125	0.0002184083404	0.000366093904	0.0002015999478	0.00010308612054	6.360637728e-05	0.0173026868507
t	0.78207714828	0.2108710374	0.0008673173926	0.0007296757286	0.000499119140332	0.0006196580478	0.000387913358728	0.00032309286036	0.00010079355816	0.000236741549281	0.00025516506584	0.00039609642608	0.000250068926292	0.000704231056574	0.00168187865594
t	0.667313142	0.1745872742	0.009249877626	0.01246937782	0.009195910062	0.01162852704	0.008749904196	0.0067742985128	0.0014116436992	0.00516643060812	0.0034878031956	0.00469283792316	0.00145334526238	0.00111314329112	0.0827063492719
e	0.58933944	0.1510399938	0.0393772453	0.05027458272	0.02624333648	0.045021252696	0.0218457615574	0.02842804114	0.0176447745392	0.0067843412424	0.013932372144	0.00652904187102	0.00126036792512	0.0003536492266	0.0019257929238
o	0.076870162868	0.841884522	0.0440661826	0.01670660798	0.004510270516	0.005148862124	0.001208853502	0.001321427242	0.001200992922	0.00077182078992	0.0005360225576	0.0048406172014	7.5692996288e-05	5.64632565776e-05	0.000801587324776
G	0.0128833554664	0.917086072	0.0506628076	0.0093672212	0.002256699522	0.0010305947008	0.0001657317096	0.000329587932	0.000613282698	0.00025030726674	0.0001087252454	0.001594016507	5.13202081e-05	0.000280924390518	0.0033193710307
i	0.01315248266	0.634348598	0.0984905788	0.1708314288	0.00560263918	0.0193911838	0.008987919874	0.00972299468	0.001943499312	0.001545815883	0.003337625928	0.001062978411	0.00354460836268	0.00322971341774	0.0248078929025
o	0.0116439291844	0.713433292	0.1720582424	0.0380812111	0.019122277542	0.02023112372	0.0072786433842	0.008374784284	0.0024449503622	0.0020463257348	0.00266875087658	0.0014146667894	0.0002445463174	0.0001128784256	0.0008443183304
v	0.00131527017123	0.610377134	0.2323719822	0.0957193466	0.02538091464	0.007261135856	0.00158359213	0.0013314728568	0.00267335253	0.0019605696714	0.001008270573	0.0127759121617	0.000570202626808	0.000737007762236	0.00493396664142
à	0.00594287849774	0.4591589078	0.1373296716	0.235994104	0.0154713513	0.0285953574	0.008440437652	0.00883964968	0.001940363214	0.0034000983036	0.00336270177	0.0116690979127	0.0010019478922	0.007099525049	0.0717539158388
n	0.00896877466316	0.2332812278	0.501336044	0.215116224	0.0169494839	0.0140624722	0.00205085982	0.00230151076	0.00040627843	0.000831639702	0.001033837632	0.0002034798946	0.0003659073722	0.0003348900854	0.002757366492
n	0.0256270351997	0.232071278	0.3309548446	0.2335379396	0.01511634768	0.017186141	0.006979057126	0.006816224294	0.001184320964	0.0034189031758	0.005267402274	0.00621770419486	0.00106083623336	0.00571766703346	0.108844204177
i	0.023634650392	0.1834665128	0.251410037	0.1710148626	0.06081080092	0.0570449103	0.037075762616	0.080581596608	0.0175273632852	0.02104019294	0.0322779080826	0.006982221664	0.006246762572	0.0310425082672	0.019844040348
è	0.000513711506358	0.04075435802	0.417506934	0.38548816	0.0769074972	0.0411271266	0.011068908322	0.01105686546	0.004596833794	0.0046877736284	0.00201706867	0.0031527375322	0.00066014460312	8.848253389e-05	0.0003733813382
s	0.000277594110678	0.03765478	0.249690092	0.447768548	0.1196596032	0.0647413514	0.00949715392	0.015206862748	0.011800989138	0.0051654180804	0.0066388298028	0.0101155460304	0.004148781136	0.0072014376798	0.0104330055132
t	0.00271001740459	0.0257896107	0.0689586856	0.5258533212	0.09481885848	0.1043356784	0.01465589298	0.01423759674	0.0067364150858	0.00821405217194	0.0089127729212	0.0212480932182	0.00426141076354	0.00494678709931	0.0943207300925
a	0.0029425031494	0.0127800587	0.0935783952	0.37606652	0.0841448528	0.0811829178	0.0472042374	0.0903199692	0.01255387118	0.02037857854	0.04376486706	0.009506762	0.011030252428	0.0612769983652	0.053269226194
s	0.000498487359052	0.004799789814	0.0860903506	0.266277256	0.342119184	0.22119513	0.03070567094	0.02222224328	0.00836078896	0.00821918319	0.004373724024	0.003268152704	0.001048441574	0.00021638441286	0.0006052452608
e	0.0019857199399	0.00446570896	0.038898727	0.34728337	0.1610830068	0.186697358	0.0531699412	0.0340158954	0.01449769784	0.01382812308	0.01114774574	0.070632395594	0.005418413098	0.00244729902	0.054428694726
è	0.000582469908401	0.0015167544318	0.0190571961	0.1801345508	0.394203684	0.327541564	0.0316580022	0.02631102634	0.0041978281	0.006065326916	0.003378258004	0.002838938715	0.001109856844	0.0003008478712	0.0011037553306
