 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.5948020488	0.147578181	0.02837057142	0.00681944007	0.11431358977	0.00517521371	0.006348706796	0.0132027514425	0.0833894114346
t	0.887669638	0.06366010068	0.0042264984	0.0035892360954	0.000853433346	0.00046546959618	0.000168821487066	0.000222584981726	0.0391441751673
t	0.6159444848	0.1612108796	0.033460620126	0.040026988243	0.02359693239	0.002977255183	0.002223187012	0.0012542775784	0.119305374055
è	0.544416649	0.238042883	0.06157127674	0.0553626695706	0.08687110996	0.0035524575258	0.0066301364432	0.0014563984041	0.0020963776024
d	0.0504159518	0.92528948	0.0146491896	0.001617140926	0.005473852706	0.000289724518	0.000204265343	0.00015733567492	0.0019031525376
e	0.25632220682	0.604698062	0.0857112132	0.010933087	0.0169649068	0.002563313716	0.00205704974	0.001211264402	0.01953873886
c	0.02633472956	0.370357274	0.519760362	0.0234145994	0.05037114788	0.0046702917632	0.0023892446166	0.00129217640152	0.0014101907556
i	0.04201118492	0.436634982	0.405846638	0.0330353139	0.01747716384	0.004156504604	0.0042425023	0.0083454639	0.048250270932
d	0.006176923292	0.3556555276	0.607900468	0.01685111698	0.010621444386	0.0010374560296	0.000341094316	0.0008363604946	0.000579506836
è	0.018924830816	0.1983948982	0.510625334	0.126789415	0.0449315038	0.00988445741	0.007321666904	0.00408854266	0.0790395429482
t	0.0061866795852	0.236791074	0.49792763	0.12877976902	0.1244203814	0.0013060783968	0.00069107723	0.000446752162	0.003450644654
s	0.0124150409532	0.175393106	0.494891256	0.1740388608	0.029607881	0.00803879198	0.00677100546	0.00839395462	0.09044997234
a	0.00836119596	0.1243418942	0.420799259	0.0429630762	0.1250787456	0.025286074	0.03786926068	0.063264412952	0.15203620436
m	0.00141112760463	0.035588279874	0.316900174	0.509337876	0.116452216	0.01495492455	0.002693836864	0.000996343294	0.001665286946
o	0.00807979345061	0.03539009624	0.499525452	0.286946218	0.0475802632	0.0119305298	0.008581379346	0.01395287832	0.0880133273254
k	0.000860268696785	0.009142845378	0.1582819572	0.617339906	0.1842031404	0.02049765594	0.00192462434	0.00229569578	0.0054538213
a	0.0107505929319	0.02566559624	0.241587494	0.42948732	0.0707698122	0.0517448674	0.01679523044	0.0307966726	0.122402291097
s	0.00137083070929	0.0091532945916	0.07021166308	0.5060843412	0.259502094	0.1243238654	0.00673271528	0.00769973446	0.01492136074
ì	0.0119314900909	0.0158266472188	0.0698892362	0.3816750772	0.16440652	0.155709286	0.03889683648	0.0232891328	0.138375738624
m	0.000467232894562	0.002151590348	0.01877783802	0.0823809948	0.617863562	0.2317954718	0.0316281756	0.00406304684	0.0108720539
m	0.0115977120969	0.012959187347	0.0602433308	0.1356658914	0.4742384568	0.168898862	0.01528263332	0.0094302911	0.1116837147
e	0.0324824891549	0.0491181581	0.12591830864	0.09896568256	0.3457971	0.1014640926	0.01862854388	0.03342118172	0.194204292938
r	0.00095408604345	0.00403724163086	0.013447248338	0.022858383	0.427976202	0.4478957706	0.048040893	0.01496819656	0.0198220225
i	0.00885513315365	0.0132273755256	0.01455919234	0.0340978594	0.2149957314	0.313509109	0.098150011	0.0383682296	0.264237405275
p	0.00128518842286	0.0057643069021	0.014493089058	0.01461587003	0.206891095	0.468680266	0.2365091526	0.0341926378	0.01756845632
à	0.00870696485234	0.00977101470283	0.0117431629234	0.0140223684	0.049195037	0.4297222568	0.1577760894	0.0720339934	0.247029201676
m	0.000273197709585	0.00210855760744	0.0016512379844	0.007758629456	0.4056900312	0.354718916	0.1689920972	0.0188110568	0.03999621838
e	0.0115846744899	0.00837971924771	0.0065168167934	0.0141589674	0.36951527	0.300462128	0.0905048512	0.0542575894	0.144619944816
s	0.00143636228236	0.00610766781372	0.0112475079482	0.00227057806	0.05268701046	0.3289478892	0.475481374	0.0862310064	0.03559061112
t	0.00564657824713	0.00671963070939	0.00746912341322	0.00706599186	0.0129091356	0.307957796	0.306639962	0.0952567626	0.250335005952
i	0.00126533602057	0.0115699315079	0.01015674753	0.00942866478	0.0162351686	0.2580608012	0.245012602	0.204156805	0.244113818906
s	0.000868881032728	0.00930293078872	0.0169544783011	0.000901546778	0.01524399552	0.10469449238	0.530684418	0.246943436	0.0744058724
p	0.00250461896751	0.00280413228801	0.0026495184408	0.003006201338	0.006248048604	0.170630578	0.345641054	0.1624043094	0.304111531248
i	0.00921775601277	0.00518193050121	0.0055868956436	0.004715877004	0.00867955399	0.12886818814	0.276464168	0.257133662	0.304151964546
à	0.00103076255138	0.00863344801134	0.0240465752095	0.001018182869	0.00775676244	0.07508328719	0.411136986	0.2403005728	0.2309933354
g	0.00107699091945	0.00280503408622	0.000495777124714	0.0042261689646	0.02989714972	0.04548276982	0.3706768338	0.4009898416	0.1443493962
g	0.00360245713014	0.00607141674297	0.00124504710863	0.0025557786928	0.06407969704	0.0377799254	0.3518719854	0.305308852	0.22748465472
i	0.00794369164268	0.00938280846542	0.0036758281062	0.00516764436	0.0108333433	0.0498900292	0.26068381474	0.267177864	0.38524495926
a	0.00228357525344	0.0120026229333	0.0152276663394	0.0014157843456	0.007595095908	0.03326111934	0.14509638	0.539238914	0.24387902
</S>	0.000202871217454	0.0095397309178	0.00956553920084	0.0003939571716	0.006854734886	0.022720576462	0.1170454178	0.36657639	0.467100727
