 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.86335776	0.0605843564	0.01971247764	0.004233229944	0.005963317772	0.00141506634	0.00388711427	0.004697137632	0.00368018482	0.0064841491314	0.003976412744	0.001241185036	0.0023886542648	0.001257131316	0.0045788730344	0.0125429242127
n	0.534603945	0.2463363224	0.0373410867	0.015367108646	0.001799682278	0.00092577542154	0.002790895089	0.0039551268316	0.00138690611304	0.00068295872994	0.00051302439951	0.000487596390648	0.0027323223177	0.00158236537143	0.0129475209176	0.136547418755
ì	0.0281146996972	0.685755994	0.1723581996	0.0691096697	0.01408381914	0.00503840169	0.00215891668	0.00094880973	0.002951581642	0.001629994947	0.0004695068218	0.001177486667	0.0008613305446	0.00016004308452	0.00063801415388	0.0145435316826
c	0.005224449812	0.905476174	0.07693763772	0.00193572356	0.000784340644	0.0017948960192	0.0003647900394	0.000322362548	0.00047450018228	0.0001733708432	0.000466989384	0.00117781927416	0.0012764187946	0.00021319156962	0.000140113258748	0.00323714023668
h	0.020788861928	0.635289188	0.2272567088	0.0263445327	0.007129875542	0.002991207956	0.0052127115268	0.0046777103396	0.0022492066213	0.00093914672146	0.00018830668974	0.00130824859856	0.00345282082024	0.00032174692202	0.00249669264966	0.059353082398
a	0.025901374626	0.738036978	0.1562724226	0.011924463376	0.0087474705468	0.00414576837876	0.0082720783033	0.0100432971541	0.0151638692581	0.00538807431259	0.00061122470226	0.00151878417487	0.00797458833674	0.00072859350272	0.0004277982156	0.0048431387713
t	0.0065276529718	0.1646196224	0.662233512	0.1439299628	0.015933697926	0.00185574978528	0.001787727678	0.0009486154836	0.00078351564546	0.00018133554764	9.786642804e-05	0.000235878508294	0.0005957572698	3.667744439e-05	2.44470209226e-05	0.00020793644846
o	0.015944607384	0.191339497	0.544993658	0.1307704422	0.0414382272	0.01418310114	0.00907322096	0.00595227123	0.00785246518	0.00398029046	0.0024047094941	0.0051900262134	0.0033516686252	0.00092230744226	0.00105105044572	0.0215523372903
r	0.0029839587692	0.038103811314	0.60859819	0.26119288	0.0708582956	0.0054871389018	0.002588285082	0.004075894808	0.0012315826146	0.00181632123088	0.0014424042096	0.0002638680975	0.00039871175016	0.00036080271925	0.000114571983112	0.00048331144834
ì	0.010169528748	0.11994992836	0.381772148	0.198872057	0.110296268	0.0496529137	0.0186094478	0.01038353798	0.0263698868	0.0090907262128	0.0058473698504	0.012564005694	0.00812546622	0.0033242550166	0.0042889893666	0.0306834658004
