 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.885154706	0.01155469228	0.0197468794128	0.006966881502	0.0112658872584	0.021377366432	0.010451377944	0.0161061873342	0.0017404110268	0.0156356413005
s	0.970795152	0.01363916614	0.001068046522	0.000452471322	0.00027484895076	0.000239747689	0.0001950980674	0.00017409113676	0.000911399397446	0.012250094088
e	0.648268714	0.244662996	0.03570480816	0.01390088492	0.003607442854	0.009042985216	0.006094326371	0.0018456912594	0.0011095555991	0.0357625416171
l	0.600081132	0.3593967566	0.0300700495	0.0042076727606	0.0025118048432	0.0024476705924	0.00024824456256	0.0002023888924	0.000229653523511	0.000604549389715
a	0.0765489392	0.5289527	0.185041586	0.1025494982	0.01768314084	0.023392265	0.01139264824	0.00866222272	0.00180758295	0.043969277124
n	0.0533335232	0.74113836	0.160312748	0.01878569292	0.0102007344	0.007697675986	0.0044639539	0.001385091326	0.0010046821394	0.0016774796782
a	0.02004718796	0.529674442	0.274257911	0.0747918408	0.01680537666	0.02342426526	0.01055510278	0.00516203958	0.008805378491	0.0364765236232
v	0.0078263703	0.701309946	0.2203188236	0.0295028006	0.02110293342	0.007773302588	0.005446056244	0.002183117513	0.002720237374	0.00181635144
r	0.0104515310712	0.3337062506	0.358149544	0.1468654628	0.01832445284	0.02072822781	0.0112352352	0.04865618188	0.010431767	0.0414512582028
ì	0.0561103496	0.353469132	0.196616788	0.06788099	0.05666538316	0.0297746627	0.04033576946	0.03667019664	0.09981355006	0.062663214668
k	0.04125368852	0.183813936	0.584555996	0.1224354934	0.01842916824	0.0160467853	0.0086075651	0.002819043684	0.00193046754	0.02010802334
o	0.039802121428	0.2321656968	0.4585768228	0.0869065356	0.00725261384	0.01522063772	0.0135583858	0.0264334169	0.004267102066	0.11581668695
a	0.0004323865204	0.02628595706	0.568236976	0.246658374	0.1296484662	0.01704529376	0.00468883182	0.0021664106892	0.003072652878	0.001764774286
f	0.000404292492	0.0070713605	0.359325264	0.424894344	0.1671888038	0.02101100832	0.00563057986	0.0069056768	0.004374991404	0.003193678472
ù	0.002186622326	0.00776226436	0.103179938	0.42462186	0.1566860876	0.0471415228	0.02106980474	0.0194975148	0.06776037679	0.150093944538
r	0.002076686115	0.01172089092	0.1948527088	0.607718376	0.0661993318	0.0489001608	0.01246405726	0.0019684559728	0.004464670528	0.0496345051
