 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.6121311	0.23867230418	0.03024423579	0.0107808283	0.006049407604	0.0047346704	0.004429977178	0.00500712810308	0.0879503568682
ò	0.865414544	0.1058745336	0.00733350422	0.0050271544	0.0034394796226	0.00159644610766	0.0007280072266	0.00224772195646	0.00833854618125
t	0.7882053964	0.15906066252	0.040336982554	0.01121892429	0.000511628498	0.000199168238	4.7938757e-05	0.000202663925113	0.0002165187897
t	0.693586278	0.07329138	0.103664857	0.01789625784	0.010462148552	0.007964185892	0.00140243531088	0.0053857831716	0.0863467444518
i	0.558666604	0.159408053	0.0648158506	0.049415691676	0.103406597604	0.037794647156	0.0061467763662	0.005906088896	0.0144397751924
è	0.029322669824	0.698423726	0.229033692	0.0398007842	0.00161508018	0.000723406214	0.00020059393928	0.000446624897778	0.000433414115952
t	0.01910267406	0.3470439632	0.530514136	0.08205648866	0.004348321874	0.0020750505524	0.0018693333136	0.00738691175522	0.00560315902257
t	0.02792844552	0.1765059926	0.547808328	0.11110882488	0.01586764056	0.015258132852	0.00464509968434	0.00645581758	0.0944217881751
a	0.1969776198	0.2078155594	0.355628004	0.0634792556	0.05541962806	0.03465097848	0.01443946342	0.015501232564	0.0560882037908
s	0.00132930515	0.24328718714	0.629063544	0.1177609156	0.00494309208	0.002125396812	0.0003654379504	0.00071512070861	0.00041001111324
e	0.008806776287	0.1106404076	0.55201489	0.1521064978	0.0448498558	0.05677506368	0.024952345652	0.01277939866	0.0370747932283
o	0.0011390131673	0.04992549866	0.512377148	0.419130632	0.01106103568	0.00251808476	0.00125473739	0.00187587264034	0.0007181196754
G	0.00122612763166	0.0171769466	0.20475949164	0.725268436	0.0321469906	0.0051665972	0.0021164223866	0.00698954221188	0.0051494566414
i	0.00340833541454	0.01713038674	0.311684124	0.480928932	0.056064066	0.01302547352	0.0067642951622	0.023208569678	0.0877858097826
o	0.00113475083363	0.01345297004	0.270192244	0.560728586	0.0945568828	0.030938521344	0.0145469697424	0.007194527102	0.007254553074
v	0.000640351728649	0.003796151306	0.0571395562	0.624060096	0.2560562384	0.0328047599	0.004946091858	0.0167874533658	0.003769457916
à	0.00442738712312	0.004147720484	0.0676704598	0.559381068	0.133478274	0.01697107132	0.003113206043	0.078372504864	0.132438354479
