 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.911489512	0.0430548748	0.00594842374	0.0010873051	0.003621399236	0.0012633179492	0.002372826584	0.000848889323906	0.00038087070298	0.0008152261042	0.0291173001159
m	0.613060996	0.31993642	0.01315490108	0.013314255268	0.005076171105	0.0024143530652	0.0047390234355	0.000823786121457	0.000883287991542	0.000502612385423	0.026094104724
à	0.2784991482	0.234357768	0.189453891	0.1191710484	0.1089533595	0.004577140474	0.01255823612	0.000961828918	0.001815382746	0.0327517798307	0.01690045797
n	0.18631122814	0.565731808	0.2224327518	0.0095626833	0.00903373614	0.001291770404	0.00141310838	0.0007923789924	0.000473417452	0.000664032481564	0.0022929860624
a	0.198229702	0.665847852	0.059498777	0.02836962522	0.022768058434	0.003053409574	0.010069062236	0.0013609683056	0.001417627122	0.00059878076912	0.0087860601368
m	0.0136929398	0.44844341	0.440018212	0.0787658268	0.01517418466	0.0022072305	0.0006699295968	0.000468079696	0.0002233149006	2.48410830106e-05	0.0003120711094
u	0.013050871368	0.105553307	0.563304242	0.16272923296	0.0927164532	0.009216771668	0.009070359334	0.00274350321	0.0054202594	0.0194979086952	0.0166970302206
c	0.00181459787	0.1041708444	0.61942271	0.2137703928	0.050987954	0.00456864156	0.001228452748	0.001753086418	0.0010762088738	0.000153629687539	0.001053405284
e	0.0083177107	0.03551084652	0.4749208	0.29718335444	0.1294441104	0.007572346616	0.01032012062	0.002279940698	0.00425114616	0.0079237147774	0.02227592208
o	0.000720466678	0.02887704554	0.370704858	0.3884899324	0.191034196	0.00969265636	0.001169346198	0.003490447523	0.0022394941756	0.00054094448536	0.003040558638
c	0.00074566349958	0.013261327226	0.1978871392	0.47420279	0.263474789	0.02748690286	0.01374422958	0.001386582106	0.0014446462052	0.000654340742852	0.0057115347352
i	0.0060329972176	0.008531985194	0.2008090844	0.3757314958	0.336727928	0.008438210084	0.0263688384	0.001452866654	0.00306811348	0.002036484678	0.0308020360196
ù	0.0005949710316	0.009198140372	0.132952165	0.349787552	0.44587457	0.04317319112	0.005134715814	0.003734722238	0.002272791303	0.00074249461	0.006534671362
r	0.00477069033472	0.018755330842	0.052584402716	0.2713276836	0.383138006	0.1646940247	0.0757943983	0.01089208149	0.005794913704	0.0037117087574	0.00853668304
i	0.00557631772885	0.008024863	0.044366272614	0.259260868	0.379232006	0.08107245366	0.1094535024	0.017017947752	0.039701638588	0.0034778354442	0.0528161793816
m	0.00108189658586	0.0007558166228	0.005643998726	0.2085881257	0.19302705	0.427769232	0.1090770308	0.03578490222	0.01151945991	0.0007289564592	0.006023421106
u	0.00951728629945	0.009689251658	0.025041907084	0.1183364536	0.46207313	0.110640337514	0.176139561808	0.012904176926	0.016094563846	0.012835882517	0.046727459826
e	0.00104760635532	0.0007415079024	0.00661385771	0.12000137732	0.1833164456	0.384971106	0.19165616484	0.0670528794	0.01858953642	0.0034190575354	0.02259060296
p	0.00043062244329	0.0008040578444	0.0034170624188	0.113428107034	0.0612874768	0.199014676	0.4954797944	0.0683727422	0.03121216424	0.00627964228728	0.02027361994
ì	0.0077066611472	0.006286244358	0.004168803904	0.05122156864	0.2512603014	0.0562005438	0.3455797114	0.12862825808	0.0665611744	0.0203305506	0.0620562383
t	0.000247510294575	0.00229966995887	0.0033613376125	0.025775890012	0.0957137876	0.0818520883	0.667378248	0.0776477468	0.02044054612	0.012217570475	0.013065622136
t	0.00743884024314	0.00625355057252	0.00927036901401	0.0142201307	0.07247905304	0.0699260662	0.490159808	0.111657735	0.0749232636	0.03321706021	0.1104541847
a	0.00256262571684	0.0008813754546	0.00440783852	0.002302537816	0.0641172016	0.02432972686	0.2505781138	0.0574593837	0.029541567	0.3422032652	0.22161641488
n	0.0022304179558	0.00043189128538	0.00362985313378	0.0055172939964	0.006707383534	0.1927716198	0.1112275904	0.378392024	0.1740816176	0.01755180014	0.10745855526
e	0.00608953009722	0.00306918808784	0.00466155900762	0.00559777121828	0.031084656518	0.0522301726	0.314390528	0.2390473495	0.106835073	0.11595883252	0.12103528066
m	0.00136639047725	0.0002732159577	0.00484007258664	0.0026801228382	0.005212405526	0.13692123778	0.0819938998	0.33828808	0.2970980408	0.0754618488	0.05586466348
à	0.0163190154492	0.0199893052217	0.0083830049863	0.013454499838	0.03191967374	0.02115474114	0.1002429026	0.1568428656	0.1825429426	0.302166586	0.14698462659
i	0.000674821799386	0.0010494173644	0.00171273428851	0.0069302388016	0.00522394322	0.03144614178	0.259254037	0.1713902632	0.28489895	0.143058685	0.0943607994
s	0.00040617052387	0.000368764082672	0.00434590110554	0.00251374323913	0.0044844563814	0.056768895774	0.03618445732	0.1647056154	0.41073378	0.1616879412	0.1578002222
i	0.00193491154546	0.00101413558801	0.000966891487237	0.00129239133172	0.0026882032543	0.0026038421286	0.08641707966	0.027950604	0.3610086368	0.3088892994	0.20523400534
