 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.501630329	0.1873703496	0.02153005518	0.006991241072	0.010086864366	0.011939732003	0.027285999074	0.052231878578	0.015588388652	0.007798171266	0.0313119488852	0.0159088970508	0.016952755902	0.008622420112	0.0178823308012	0.0668684845508
t	0.96551052	0.02221787736	0.00893746434	0.0006049008816	0.00025808227706	0.0001947907932	0.0002897218656	0.000492635656326	0.000280859912174	0.000183624947048	7.0131697108e-05	0.00014242660476	0.000241282462687	5.66399518621e-05	2.64301452812e-05	0.000492711042691
t	0.6085071346	0.16667491612	0.0456733165	0.012135016288	0.009941239838	0.00374153327	0.0060452546076	0.001245615294	0.0013967709772	0.0020352144152	0.0029466183004	0.00268676394924	0.0016327749416	0.0029955531726	0.0012669921325	0.131075381688
ù	0.819345938	0.1085113956	0.02677854934	0.008339466603	0.006673555952	0.006614055235	0.012626471881	0.0017599675708	0.0017116434072	0.001718830559	0.002850881182	0.000868838613	0.0006257442337	0.000488056196	0.00032469920046	0.00076192622318
s	0.1503678908	0.694074296	0.1233816398	0.00559958354	0.00258264996	0.00285540436	0.00162288606	0.003599895868	0.000538801452	0.001179694986	0.00094801477	0.0015023828128	0.0002718978206	0.0007526541436	0.0005395760183	0.0101826623314
t	0.2876465656	0.494411204	0.0931493832	0.01503135598	0.01038872376	0.008347192932	0.016414494164	0.00943545315	0.0045633007772	0.0046589646128	0.0068463192832	0.0120477134774	0.0028036943678	0.001356483175	0.00212828307572	0.030770852628
o	0.3604030924	0.342148298	0.1279685508	0.02212066888	0.02151303688	0.0162205394252	0.03269915908	0.03309379792	0.00744591302	0.005689662264	0.00565052764	0.01485180212	0.0012263868296	0.001600148632	0.0037327551072	0.003635672828
s	0.0066674229	0.435140794	0.524435646	0.014852386	0.00471156318	0.002360846416	0.003441033708	0.0011977735424	0.0008416451808	0.0034696207232	0.000239366138	0.001801898434	0.0002680333179	0.000134013037954	9.94900883434e-05	0.000338304362058
p	0.021255153408	0.3042971544	0.357255318	0.0798115442	0.0530515424	0.01864140924	0.02688773174	0.00502884828	0.007053168674	0.02195661138	0.014771941594	0.053924067142	0.014131871136	0.001296225324	0.000613788966	0.0200237833468
ì	0.068929615706	0.303821382	0.20537955	0.0976306391	0.0756007456	0.04435778104	0.03423516048	0.0443242674	0.01556341458	0.00954519172	0.0308500583	0.04597103632	0.004129501872	0.00365475308	0.0064659873968	0.0095407757734
t	0.0021990342624	0.172623226	0.594132248	0.1696791086	0.0236858674	0.01396049958	0.00544869918	0.00867792284	0.001414065434	0.000590928956	0.00118497047	0.0018680474096	0.0005543383416	0.000324300471	0.0002440766432	0.0034127596174
i	0.0204622232572	0.136437613	0.4658313548	0.1231385304	0.0531532358	0.048837273272	0.01756793436	0.03286374884	0.006306575872	0.013303963902	0.02329402278	0.025690316048	0.012835757212	0.0043779828912	0.00080928135	0.015090169306
è	0.000989879724263	0.0111169709	0.342194984	0.487675418	0.108448096	0.0205746529	0.011775141044	0.001966097904	0.002321453116	0.0039521081	0.001650649756	0.00619017056	0.000682021452	0.0001741165164	8.0087274926e-05	0.00020807691548
