 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.87298985	0.04343067606	0.00175343788	0.035414608106	0.001786627216	0.00343344491	0.00442709090534	0.0367642557974
A	0.9628444	0.0361371531	0.0002209878742	0.0004135454544	4.294109542e-05	1.9229654666e-05	1.0072540422e-05	0.00031167928278
n	0.67711133228	0.297137568	0.00808310238	0.003064531554	0.0008270443412	0.000415392236	0.0017638425922	0.011597113296
n	0.86486713	0.0405730116	0.01474757624	0.00457169606	0.000606944774	0.0004646423724	0.0063824183211	0.067786686388
a	0.5040186134	0.184705508	0.1090852582	0.09849151406	0.0243279721	0.028002326104	0.0184388027054	0.0329300117534
à	0.161156301	0.662567432	0.143688247	0.0263077058	0.001858708492	0.0024358360092	0.000953183083	0.0010324099004
r	0.02946942284	0.878833962	0.0624494252	0.01536662398	0.0023449256268	0.000978528064	0.00398535805902	0.0065716802876
t	0.0223320868	0.496531144	0.333698154	0.04295071308	0.0106910599606	0.0149947219584	0.0020373414	0.0767648651652
e	0.0613061418	0.1524753812	0.36538639	0.1190904002	0.0401176862	0.0351334792	0.04491508326	0.181575382366
n	0.003244019458	0.1983809306	0.71867856	0.0654179264	0.00966890534	0.00329392859	0.00047485008	0.000840741948
a	0.008262128864	0.117280236	0.637542354	0.1104221076	0.01626119594	0.0097285482	0.01010846324	0.0903949863278
s	0.0047020648518	0.084944353	0.758346558	0.129442937	0.0125851461	0.00662143987	0.0009783238076	0.002379106562
t	0.00740459281908	0.03108738952	0.596798468	0.1756120908	0.03121149264	0.01425851216	0.00991031484	0.133717163128
è	0.00589720636	0.0525536859	0.515220028	0.1817135666	0.0431583514	0.04632076736	0.02728707508	0.127849088447
i	0.003778959844	0.0520972524	0.46760499	0.2962775726	0.1285657038	0.01871296544	0.01843690954	0.014525563
i	0.00129986718836	0.00562951886	0.226466687	0.5739677848	0.149468932	0.03216221384	0.0052349635922	0.0057700501
t	0.0013502978322	0.007300431706	0.0416408356	0.4794827392	0.369009024	0.0528981224	0.027149527474	0.02116907408
t	0.0017684624222	0.00451181696	0.04875640974	0.556262146	0.14733457	0.02431258324	0.0239867363	0.193067326142
u	0.0018220186914	0.004937029428	0.0388191458	0.4675353618	0.0720536688	0.0506846544	0.12391650806	0.240231749693
m	0.0018001496037	0.001406323244	0.0124515856	0.344386366	0.422191438	0.1271752968	0.02611074708	0.064478095336
b	0.00462492670118	0.0035036653688	0.0291824818	0.43422201	0.24731173	0.07928997356	0.0409328488	0.160932491568
r	0.0130619847957	0.005035142	0.0512506332	0.47223593	0.0857423466	0.0275373184	0.01848523734	0.326651547054
ò	0.085712826616	0.0450669762	0.1287010488	0.235490551	0.1301738	0.0590223766	0.06670740294	0.249125145779
s	0.00297661573994	0.00292068196	0.00887662326	0.372600878	0.3141153252	0.1291278512	0.10751211256	0.0618698565
e	0.0398435012603	0.01382037145	0.0204158337	0.1287175054	0.415822416	0.191810648	0.081796254	0.1077735608
m	0.00438889896065	0.00079638620662	0.004108622562	0.03639078976	0.3353578824	0.451211536	0.09066393166	0.077082013
è	0.0206126514721	0.007411174152	0.01780973421	0.0458694882	0.229122472	0.363375568	0.1547720816	0.161026797191
n	0.00333873933971	0.0024999037366	0.00755376305	0.030090277014	0.2347455642	0.391983902	0.21175845966	0.1180292104
a	0.0312899925183	0.0218881536183	0.01846531492	0.02629012384	0.1286796434	0.323108448	0.266084844	0.1841936612
s	0.00900215370323	0.0023235215712	0.014656403871	0.020663470028	0.04560487082	0.482034482	0.3054560084	0.12025908
t	0.00108913719052	0.0014693335768	0.0018211045534	0.00172502096	0.02141617348	0.1463354252	0.466344362	0.35979941582
e	0.00221243572107	0.003629022193	0.01635218886	0.01935507312	0.0424473112	0.1423987696	0.233482312	0.540122941232
p	0.00152453147988	0.0007684025856	0.0050459652766	0.006526743111	0.00889809906	0.2663754524	0.3855566486	0.3253040988
l	0.00367301606952	0.00343614661706	0.0050803002874	0.004163498978	0.00706213903	0.07778691204	0.490396706	0.40840122492
ò	0.00268153367317	0.0026153607234	0.00882413642	0.01682934397	0.015981655488	0.07852594304	0.389939518	0.484602420324
n	0.00123590733259	0.0004252970992	0.0030190951506	0.007364029984	0.01966687724	0.05961367416	0.57231078	0.33636437
n	0.00736608093165	0.0030637183232	0.00481327178	0.0020662781966	0.00501723874	0.03446869024	0.597711118	0.3454935884
i	0.0298977495535	0.0359821407288	0.04125190589	0.044854571422	0.01731694824	0.02772824122	0.198532918	0.60443541422
</S>	0.0022843423928	0.00213455299	0.0215932509026	0.03786524866	0.00687123117	0.09596360158	0.202666242	0.630621554
