 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.885546394	0.0207987681	0.007721287196	0.010006262252	0.0056849635104	0.008637802642	0.0133704416002	0.0036398569296	0.0105516493316	0.0048672915158	0.0009858891606	0.0016876841532	0.00846768416632	0.0180340240481
p	0.929144184	0.06386176778	0.0028008432988	0.00043902861516	0.000404602754284	0.000645701902513	0.00022220809	0.000521463332341	0.000127203529117	0.000205907035373	3.20656376252e-05	8.75536892559e-05	9.51948995994e-05	0.00141228412718
à	0.4211281688	0.286345979	0.09898447608	0.1138291762	0.005013776814	0.00899519794	0.004896587228	0.0073056907382	0.003874351558	0.0006941007186	0.001748668362	0.00055109520264	0.00092660047094	0.0457062227656
o	0.731151514	0.251878828	0.00934893226	0.002907400894	0.000315852872	0.000672509064	0.0005882904798	0.000458792922	0.0002472786398	0.000240148687	0.0002169067722	0.0002415957832	0.00014919752512	0.001582789683
v	0.0735891858	0.74269601	0.1293694882	0.01016668664	0.0018736112468	0.00201434425	0.0029448919828	0.002663548407	0.00058106101638	0.0005727986108	0.00024742499676	0.000203524905002	0.000430061911471	0.0326473532628
r	0.01022190664	0.734720778	0.1169526188	0.0841887988	0.004685150464	0.008845266184	0.004638895307	0.0046280348778	0.00269799127196	0.00143122305326	0.0016820336002	0.00076054887956	0.00099920440998	0.0235475340507
ì	0.05097674	0.569317874	0.1813329732	0.0715833118	0.03610952794	0.03088519466	0.01680114638	0.00794221468	0.009366699606	0.00523462889	0.006342341827	0.0032691607284	0.0028978969134	0.007940142066
s	0.02928354548	0.398105997	0.455693052	0.08439553206	0.00703436044	0.006470473172	0.00422521948	0.006634907446	0.001510403556	0.001113730824	0.0010945679058	0.000668778141	0.0006869642892	0.0030825451308
k	0.01120161381	0.335422156	0.453064366	0.069715779	0.00535362048	0.01350484128	0.009131064272	0.0166902529	0.007728955972	0.0040820986112	0.00568993804	0.0021083653826	0.001321291134	0.064985481378
o	0.041956058	0.480930482	0.270047694	0.09897316684	0.024463157104	0.0226095716016	0.0100700276964	0.0067601955828	0.0142018670256	0.0012153397351	0.0090129135698	0.001564658432	0.004353078613	0.01384177106
n	0.0011100204226	0.04511576928	0.709021572	0.163123584	0.038413473968	0.016858741652	0.011913512548	0.005943086256	0.0045961649044	0.0017739385348	0.00068474933732	0.00024850766088	0.000134693636843	0.00106220862532
t	0.003882588993	0.1555365682	0.479144652	0.198116674	0.0201607798	0.0312881132	0.02627956742	0.01566728186	0.01036627798	0.003359278142	0.00585041208	0.00275263419	0.0016192940768	0.0459758929228
a	0.015964641884	0.0633977618	0.267002118	0.295173728	0.0937528386	0.0548677026	0.053423343	0.03407120316	0.0243314871	0.009256062854	0.0136911973	0.00664169642	0.01674247171	0.0516840140468
n	0.000747263489184	0.01160904108	0.4819845468	0.39228136	0.0580029876	0.0224228749	0.013524353892	0.00764784239	0.0039865805994	0.002116031662	0.0016671006944	0.0007402418131	0.00054557740103	0.00272429723702
a	0.0022747726582	0.0465173434	0.218842561	0.431078392	0.0738346224	0.0539661529	0.03206878926	0.04144223956	0.01481073032	0.0031011700644	0.01045981222	0.003744608268	0.003588172444	0.06427068189
f	0.00086404429852	0.003189130868	0.116746296	0.51888744	0.2587544472	0.04960402186	0.02500501856	0.0080245333	0.006297005191	0.0042217183244	0.0022076775254	0.0009322109352	0.0010188894086	0.004247488508
u	0.00412059335009	0.015301305294	0.0490813384	0.466045872	0.1686046471	0.0828593266	0.02753260388	0.04757454628	0.01424091872	0.0058532868826	0.009156321628	0.005018383637	0.006239715736	0.0983710499628
r	0.00121647351746	0.0007563976228	0.029088294	0.358435686	0.433685218	0.108143572	0.03511844132	0.00889004778	0.00748864532	0.004836830414	0.0029743369828	0.001474233792	0.001710592422	0.006181300417
n	0.00458279118752	0.009133199398	0.0189120176	0.3326520694	0.26655941734	0.1447971178	0.0413309543	0.05561276644	0.01432792918	0.0048479242434	0.008347138046	0.004894560643	0.006715980594	0.0872863080488
o	0.007386161518	0.009162043854	0.09430611192	0.265107878	0.2259604806	0.1469542752	0.0769769116	0.01110818818	0.034823734092	0.00846062336	0.016376056712	0.00449734792	0.0173943109	0.0814859461
k	0.000273721343182	0.000408332513	0.00612725172	0.13473384	0.5021735	0.193872914	0.0953461978	0.00859233676	0.014971258692	0.007937214574	0.00640169643	0.003785996752	0.005787261222	0.019588421718
a	0.00215855965108	0.004346272358	0.00701515936	0.2617419452	0.3552215066	0.164269458	0.0460338324	0.015451294	0.01505850258	0.0026819496	0.0109909203	0.004382935346	0.01655349019	0.094094068349
k	0.000880841904652	0.00026895767204	0.001993177046	0.0503113084	0.405187656	0.316118992	0.1505667768	0.00952570212	0.020610774336	0.012870793612	0.0084469622982	0.0047878881812	0.003647575807	0.014782689868
à	0.00448841038598	0.00489804757583	0.005778474928	0.1088437706	0.2597604366	0.323341262	0.098700201	0.03285999752	0.02328606914	0.004677850294	0.01325214018	0.005562690974	0.025940209676	0.088610536891
n	0.000335223333988	0.00497476719148	0.00763547194	0.0906259356	0.139690796	0.463643678	0.1284659694	0.04761354634	0.0304077916	0.0119053199	0.01983312148	0.016606497856	0.019922272184	0.01833955332
n	0.00428189113398	0.00527135117941	0.006905640876	0.0874375161	0.14690368674	0.418257526	0.0609452006	0.049186859012	0.02304922696	0.005964349916	0.01737021302	0.008713306666	0.067687273056	0.09802617436
i	0.0231145571329	0.019368832686	0.01900482428	0.0900673849	0.0949913624	0.248468902	0.230217005	0.04533964466	0.0557012336	0.00703093882	0.017116928684	0.014339734088	0.05902477082	0.07621397012
