 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.615979722	0.0899864696	0.0508339372	0.016757139317	0.1452970515	0.036876741738	0.0105735528956	0.0336953718822
s	0.794820304	0.12716192696	0.015004205556	0.000193917476	0.014626989446	0.00349357781409	0.00693989996617	0.0377592985175
o	0.871228752	0.1017643624	0.00688438956	0.001000579528	0.004548160774	0.00176202861358	0.0019073087056	0.0109043716346
t	0.62200955	0.36094226748	0.014008105856	0.00031040929906	0.0016608471552	0.000334059991934	6.72500579113e-05	0.000667553864404
r	0.1371483528	0.765429766	0.0474387064	0.016352163192	0.0095504092	0.0083990793036	0.0033246114472	0.0123569863077
a	0.4842536888	0.450824086	0.01554409888	0.010793360154	0.01656742188	0.013506684473	0.004639885892	0.00387070588714
ù	0.205764263	0.729122414	0.0452441324	0.00439941912	0.01216093008	0.0009760954319	0.00032563673176	0.00200718312
d	0.013171035726	0.5807677368	0.323615842	0.00098447488	0.0774155439	0.001638793706	0.00058053122052	0.00182599814446
i	0.02467399368	0.483569945	0.2773536508	0.01779353674	0.04134088272	0.0095248774372	0.008394169004	0.13734894796
ì	0.005231743872	0.214157963	0.643526752	0.0451019556	0.0667384017	0.0195986016274	0.001634887022	0.00400979114
r	0.000576066568282	0.07850760728	0.75628234	0.011219369806	0.14177099373	0.00638141438208	0.00177498629552	0.00348729362
t	0.00450516000546	0.06520360068	0.545330482	0.08465377551	0.08138805589	0.0174169930502	0.0197753087286	0.181726719192
e	0.01353188856	0.0633491407	0.125430188	0.249720284	0.1070998072	0.1095525042	0.1359995694	0.195316635184
g	0.00443630471799	0.003597565212	0.327977104	0.5337868612	0.0381447322	0.066384606032	0.01737532767	0.00829745694
r	0.00597337030586	0.031059521568	0.2655532772	0.4008742808	0.062236083	0.026899467654	0.02490932708	0.182494574702
a	0.0114122298874	0.02202273108	0.1063594086	0.435086358	0.0635695472	0.079016025494	0.05099003688	0.231543640933
m	0.00388117718664	0.001925838484	0.0978906022	0.613813484	0.0862672094	0.0540053733	0.0736029576	0.0686132993
m	0.00351498906394	0.011148282818	0.03195040804	0.6910977972	0.0555057782	0.006319234892	0.01652094966	0.183942679392
è	0.0585230488846	0.02841898694	0.0816667038	0.46388406	0.0662188894	0.03212690254	0.0479623596	0.221198971228
n	0.101196380956	0.014103610518	0.0741575965	0.261776608	0.449934186	0.02218024618	0.02704625292	0.04960520184
o	0.103687690435	0.057161565354	0.06719525868	0.438948126	0.255283916	0.02128737438	0.01726121118	0.03917470632
t	0.017401727885	0.00198780533576	0.00721196258	0.2206633672	0.5283061012	0.1170021804	0.0718594888	0.035567372
è	0.00429853421439	0.0057366730967	0.006285360776	0.16409914834	0.39317280126	0.07546081116	0.1191152544	0.231831302931
s	0.000112848630548	0.000536383407014	0.004664267172	0.01777853354	0.66176982026	0.1071269532	0.17512256688	0.032888525488
s	0.00692824865716	0.00404075996395	0.00787683197	0.0817162681	0.592794631	0.0374231852728	0.1356003252	0.13361981222
e	0.00697822692378	0.004453570004	0.01194798484	0.1414353194	0.1159185742	0.1957633636	0.283351351	0.240151615512
r	0.0280227894577	0.0020826432889	0.00238678781	0.0179299019	0.2996247648	0.30348717314	0.2295827188	0.116883214
u	0.00566360609368	0.00764282137278	0.0043635485532	0.0288541274	0.29512408452	0.2254303072	0.1732885968	0.259632639415
c	0.0119145690093	0.00135939415529	0.0018954211238	0.008499450958	0.0898726364	0.4684644994	0.2279576778	0.1900364268
h	0.0019267488505	0.00126251727979	0.00135653894964	0.026115214396	0.1418012188	0.29610590308	0.261162488	0.270269209256
r	0.008114537238	0.001351429034	0.00227594804	0.01724718898	0.09061259868	0.3635112332	0.17861595	0.338271089218
ò	0.113301894645	0.00202782108683	0.0028516555488	0.00913745331	0.124159763	0.32765193756	0.205555412	0.215314170319
n	0.00673013758432	0.0032435145887	0.004068112985	0.014504887358	0.1118426768	0.2092674744	0.4147919	0.235551364
u	0.101047794457	0.0127509714663	0.0160338450518	0.022181382305	0.0843718566	0.2423147706	0.378358684	0.142940788
a	0.0792867109665	0.00517889964829	0.003503323351	0.0208668386654	0.00540443102	0.2370538542	0.451203082	0.197502962
m	0.00141525302017	0.00620490999956	0.0101762556888	0.0135358104973	0.01142199438	0.2039690236	0.538294816	0.214981888
p	0.0032976744947	0.00230566507264	0.00131356440928	0.00272394219766	0.00707809066	0.1915951666	0.583167276	0.208518498636
ì	0.0134999311277	0.00272008624281	0.00468801023073	0.012961109769	0.00502644092	0.0964808209	0.513036496	0.351587179908
</S>	0.14524182861	0.00406481497661	0.00360639989426	0.0158571203002	0.03103200677	0.08842886734	0.4577432912	0.254025638
