 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.840584302	0.07765575348	0.0208324156	0.009285377644	0.003800770166	0.005296357102	0.00414687375	0.001801567892	0.003773019696	0.0022853423228	0.001878989272	0.0062013322846	0.003975660092	0.0184822883107
n	0.5546175185	0.230597804	0.03330103934	0.00386582916	0.006051223916	0.000877881532	0.00183975607583	0.00252160350425	0.00325628046107	0.00246649067061	0.00083886467826	0.00161776666907	0.00568706963394	0.152460912006
ì	0.023352403532	0.653679878	0.1947021942	0.0398895492	0.031067310438	0.00628687156	0.0033101692506	0.005872176206	0.007635714076	0.001049987798	0.000904257994	0.0009063835274	0.002398995714	0.0289440556381
c	0.009109829708	0.845669878	0.096929255	0.006495381052	0.004677894704	0.002009835828	0.005515530533	0.0161802945524	0.000528109322	0.0007112973742	0.0027692541694	0.0007983111806	0.00264077484187	0.0059643775437
h	0.02868249893	0.624314976	0.2290785836	0.023191087492	0.0173541979628	0.0092876997004	0.00096381510574	0.00720035861764	0.00443857410084	0.00071437485912	0.0005987017354	0.000668819708908	0.00324418186716	0.0502621879024
e	0.031223106028	0.795508444	0.0785986046	0.00921723734	0.0057287006694	0.006204090636	0.0039613969446	0.0100874884169	0.0174514750274	0.00495160780886	0.0054077037454	0.0041677334886	0.00844325744954	0.0190490780754
t	0.0075461513984	0.16610538286	0.744166432	0.0494083026	0.02468432718	0.002365860408	0.001365401052	0.00227271500237	0.0009120964192	0.00026262828284	0.0002143047788	0.0001652118402	0.0003214948198	0.0002096778666
o	0.01449473018	0.1467705564	0.532702068	0.153074192	0.05317942436	0.0219557672	0.0106096312636	0.015058397906	0.00932824852	0.0058184065766	0.005554000621	0.0028421909312	0.00416955198	0.0244425716413
r	0.0045315132894	0.087908519728	0.619938608	0.246810072	0.0214308162	0.0085147344	0.005392984716	0.00119611944754	0.001864594678	0.000982026034	0.000218765373	0.00025720182442	0.00027549841738	0.000678403238
ì	0.009038304356	0.0728050294	0.36276721	0.285889972	0.06136156286	0.0325611292	0.0199873686686	0.04531000727	0.0232886597	0.018672609053	0.0109304597008	0.0097211896426	0.009339612124	0.0383268451192
s	0.0027608232128	0.08526200807	0.404865828	0.319834586	0.039707957	0.01535328192	0.0369588785	0.04791323506	0.011501450844	0.001900180122	0.001886333388	0.002772773144	0.011491664342	0.017790888514
o	0.0169114961509	0.0905849620132	0.31733362	0.357329478	0.0620767448	0.02373335	0.033443430154	0.0177831083	0.01809928236	0.0119054869624	0.021348298502	0.0030437153392	0.00505240452	0.0213547396192
n	0.000279390180028	0.00180879190576	0.0563261454	0.66955757	0.202805051	0.036637076	0.02508168554	0.0032429652828	0.001944846096	0.000724526494	0.00060612488	0.000416641302	0.0002692254564	0.000300068774
