 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.77456096726	0.006831554988	0.0839273244727	0.115396511673	0.0072998655546	0.0020063723244	0.00997741356868
n	0.6699245264	0.071337336112	0.1906578653	0.011634198158	0.029936128266	0.011917572936	0.0145925028384
a	0.5383281484	0.210353888746	0.01297604366	0.012346453436	0.079263233724	0.087452636468	0.059279590964
v	0.396024954014	0.32126072658	0.13209021134	0.042397420936	0.0801391673824	0.0229910143355	0.005096471046
o	0.018034919716	0.2560231798	0.379240688	0.1469837258	0.076879378424	0.06845230978	0.05438560715
r	0.106197145958	0.26097380988	0.48034484	0.06811866168	0.04436341234	0.0091924646	0.0308095588
à	0.200456235326	0.05931245668	0.3584591574	0.2075418344	0.07729715266	0.01756313546	0.079369893936
s	0.024128418626	0.01048028096	0.417219764	0.2708930504	0.23139446833	0.01731513438	0.028568825
o	0.060165021385	0.13588697748	0.459809422	0.2026066538	0.05435431502	0.041327749	0.0458498844
t	0.0063678239326	0.1571619245	0.3363937792	0.37656289	0.080484846	0.01375499785	0.0292738496
o	0.0143343212123	0.037758126114	0.2025406264	0.511834996	0.0576537004	0.03200845008	0.143869788932
t	0.004522526666	0.186566415013	0.13205430776	0.423602886	0.1683294698	0.04504384698	0.0398805516
s	0.0069455318088	0.0376974285272	0.050953569	0.521653386	0.1279316174	0.0580985782	0.19671997764
o	0.00310479574	0.10605135731	0.20625893128	0.457663268	0.11498603868	0.0571954311	0.05474022947
m	0.0620167755366	0.00694201122	0.04530586752	0.124175648	0.187915602	0.1849040106	0.388740086
ì	0.0080282742046	0.0121287922034	0.03802727494	0.382248314	0.4339529792	0.0937269672	0.031887435486
k	0.0107846689268	0.004736362404	0.00379235448	0.0134731036	0.496942	0.246435026	0.223836508
a	0.0489678635208	0.0282663943871	0.011811942284	0.0550218256	0.468118616	0.31552198	0.0722913588
i	0.00384927254566	0.00695575880674	0.003788201213	0.008591009264	0.25526452	0.4115618474	0.309989438
m	0.00250759277146	0.000568931953612	0.0007119555634	0.004626178886	0.1244837588	0.633746456	0.23335512
è	0.0012868098148	0.0012310309508	0.002006236018	0.017140441708	0.300965006	0.548078076	0.129292426532
r	0.00585980178718	0.00269248312595	0.0005114022488	0.0026200875332	0.1294335176	0.689785736	0.1690969064
i	0.00176375478954	0.00122839667878	0.0023894535516	0.0099174212288	0.0571768922	0.771881866	0.1556424127
</S>	0.0030189199376	0.0009928514047	0.00119477617786	0.00314613556488	0.00460668521	0.1973984664	0.789642094
