 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.67470902	0.085721181972	0.010571174356	0.004190801549	0.005360063694	0.00413823972	0.0085011473608	0.0016372190466	0.0105847838532	0.014406030384	0.01593993039	0.009987714735	0.009243024806	0.018930245606	0.0242881261116	0.0095457473896	0.0104547721486	0.012730937356	0.014076695402	0.006902478102	0.007590945356	0.006134173944	0.003551435918	0.0028679845846	0.0069896120614	0.0209465892633
v	0.932606572	0.051031189	0.00616297472	0.00102837649	0.000277802068	0.0001594981614	0.00035967631334	0.00137201901951	0.00022128522778	0.0003025248275	0.00038748995421	0.00023892999632	0.00014547497896	0.00029343208202	0.00028226444674	0.0001622213614	0.000142506432816	0.00010974462962	6.7655220644e-05	5.656164817e-05	4.43490146506e-05	4.79166899268e-05	2.97766447724e-05	3.6993080102e-05	2.11031776522e-05	0.00441168486637
ò	0.4716186544	0.2087234946	0.1141945094	0.0463942417	0.06343015686	0.01817912762	0.00794873658	0.010755354398	0.00370878584832	0.005293443944	0.005808428788	0.0032743297188	0.001517557958	0.0008829081816	0.0018258525346	0.006858223824	0.005929568542	0.0014829561488	0.0011433853892	0.000970531042	0.000609053861	0.0008894992412	0.0024928142642	0.00077709158096	0.0013679528116	0.0139234496569
o	0.1372064342	0.69622022	0.1271449426	0.00420600002	0.0053522512	0.001442489254	0.000998341308	0.0014016639478	0.00051781056	0.001009439146	0.0006465456702	0.00086247948	0.0007586350676	0.0007536273878	0.0014333044188	0.001558820482	0.00051667808106	0.0104567228788	0.00187827907508	0.0004827996962	0.000444294341	0.0005400988792	0.0004348065614	0.00056668884666	0.0004220059008	0.0027446498013
s	0.0310763446	0.60777398	0.307454	0.01165219966	0.00444468264	0.001959420798	0.0014603827872	0.000713769975746	0.000576057769662	0.000757466486	0.00070765229724	0.0009105886621	0.0010461403971	0.0007940889418	0.001725762245	0.0007779416932	0.0007252906161	0.00160098176517	0.000556249048776	0.000295485952739	0.00031690107366	0.000251671578524	0.000243431001012	0.00012204266186	0.000150302277484	0.0219072060098
p	0.0267928012	0.483095332	0.323327316	0.04441689116	0.01851966852	0.00535474968	0.011103845608	0.002489014732	0.0014167634632	0.003029257526	0.002689989008	0.0039716109992	0.007610857552	0.0154682635384	0.0080023365258	0.004446651124	0.0067320100056	0.00112083981	0.0006096339906	0.0012731939508	0.0034344479708	0.0022604689356	0.0017593664782	0.00192586566778	0.00109604351636	0.0180528763235
ì	0.04205657416	0.3545374448	0.257600122	0.06930126892	0.0563970222	0.0264910262	0.03730442196	0.0079861719	0.0099994574	0.01874972662	0.01229436602	0.010600299152	0.01634454096	0.01414734137	0.009815162904	0.01085170086	0.008573085936	0.007723329072	0.00399237484	0.00464784886	0.005314958866	0.0053690118	0.00296824388	0.001522878916	0.001212254362	0.0041994272928
t	0.006149898188	0.260031672	0.517443128	0.0903217986	0.0490742278	0.00996516762	0.00586328934	0.007755835066	0.00255142331	0.0035881297	0.0053861329272	0.003120764874	0.004730832628	0.001785071052	0.00378207588	0.00685400756	0.001119613482	0.01122739809	0.0025096774568	0.000903462174	0.0008022412028	0.0006536665284	0.0003970162562	0.0003971793146	0.000427064207	0.003159301862
i	0.02305034938	0.263836356	0.440299724	0.04643871792	0.0384748004	0.0142024922	0.01412572708	0.00436260926	0.002105550356	0.005161508316	0.006436624592	0.005287973008	0.00829762746	0.02885964004	0.028561301204	0.00697681702	0.017130325552	0.00298697368	0.001456241054	0.002471027122	0.006207066414	0.004979579586	0.004546238222	0.014421955411	0.0034747605	0.005847965902
o	0.0001322515302	0.0360335136	0.567325168	0.3211235588	0.0323004112	0.01687430018	0.00806040592	0.00214203667952	0.0025359148411	0.002076454084	0.00149090004988	0.0010041867538	0.0026995295788	0.001092637742	0.001078273526	0.001197709328	0.0011694415986	0.0004507134732	0.00036687613406	0.0001971332428	0.0001817439036	0.0001294988792	0.00010429906554	7.0576552e-05	2.210694628e-05	0.0001403250754
