 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.905251156	0.04393002234	0.00477987434	0.0072254847604	0.00203718944	0.0057458698248	0.0310303679117
m	0.622159374	0.361979531	0.01020522572	0.000922050266	0.00190127494338	0.000371097368653	0.00246148153085
à	0.28459605474	0.432026052	0.1188206416	0.02541426562	0.0113299122	0.010570289292	0.117242739581
k	0.197621718	0.757954826	0.03889210628	0.000962690354	0.000915445504	0.0003794889356	0.0032737271336
i	0.2270905286	0.651516734	0.035320888	0.003464819628	0.004742751964	0.000912455718	0.0769516970836
n	0.11566697482	0.706504478	0.1551370302	0.02010223496	0.00100758036	0.0006048948522	0.00097690734
a	0.100468699988	0.472613656	0.294416004	0.0540344767	0.01999309144	0.00678238722	0.0516917142166
t	0.017791753906	0.284804744	0.59592497	0.0840852295	0.00502387698	0.005169363092	0.0072000533
è	0.03534133055	0.1567321268	0.614398674	0.04985333832	0.06689375746	0.025121723606	0.051659080446
l	0.00293622074	0.0718719392	0.806765898	0.092945734	0.00776007754	0.001842151154	0.01587782462
i	0.030348221394	0.065708701	0.717556114	0.0483741752	0.02567089928	0.009727412926	0.102614471558
s	0.0008662415754	0.00311201087	0.307635538	0.634835524	0.0339132046	0.005802763334	0.0138346156
t	0.0117081384904	0.02216256067	0.551157946	0.271308724	0.0688358437	0.01579619954	0.059030662076
i	0.01167433476	0.03753244872	0.213045082	0.213100714	0.0836592571	0.28236710884	0.158620877872
a	0.0016280720748	0.001927683662	0.057591679	0.790865398	0.0790666074	0.02995357352	0.03896701472
m	0.00048174780454	0.003056681116	0.0191286626	0.729108384	0.225117804	0.0096055716774	0.01350111842
m	0.006702510639	0.011020249708	0.0389848058	0.5328472432	0.1357929766	0.0572395358	0.217412829803
è	0.0233231028834	0.01611019424	0.0674420734	0.4711716288	0.0777323668	0.0634603034	0.280760426465
n	0.03931587647	0.02446398034	0.0476180671	0.455432102	0.264934821	0.043728019588	0.1245069391
i	0.0896213442142	0.0494582175098	0.0975676688	0.26656972	0.3890521404	0.0412958224	0.0664351858
à	0.00249523195118	0.001992071207	0.006193632904	0.227546903	0.393820114	0.2911095444	0.0768424842
t	0.000256562462718	0.00135109094463	0.006165810326	0.046722162546	0.790970192	0.1036142426	0.0509199692
t	0.00129309488356	0.00178242775606	0.00510572764	0.04542371896	0.533044711	0.2229757896	0.19037449308
o	0.00639274894545	0.006070037126	0.01335505292	0.0458634448	0.29616421	0.29172	0.34043443246
m	0.00282237669775	0.0023548237024	0.005524346754	0.02293750057	0.0862159822	0.703551482	0.17659342
e	0.00626314686612	0.0108976513537	0.0036858524732	0.01051155081	0.287101369	0.430757192	0.250783286612
k	0.00481461148843	0.00359253829362	0.0076253476258	0.021467625012	0.0709336408	0.730953876	0.160612409
k	0.00346985021125	0.0063242800504	0.0018724339228	0.00177252938	0.05419450762	0.627384624	0.304981744497
à	0.0133513606942	0.0049109778199	0.0092424264808	0.00942388172	0.054118804	0.611080254	0.297872262751
n	0.0353148251215	0.0101417569109	0.008370701591	0.032591804888	0.127763852	0.325194244	0.46062297
i	0.0247232728463	0.0152016401224	0.0155364981908	0.0124740926344	0.141372604	0.495809104	0.294882686
k	0.00643356315031	0.00354490852324	0.00524641116054	0.014727318268	0.01089752204	0.525677468	0.43347289
o	0.0105944168248	0.0159435852408	0.00396962804156	0.0028587756326	0.01907478632	0.698168256	0.24939047551
</S>	0.0037056753553	0.0020604473972	0.0039358756486	0.0073693120992	0.00486348226	0.40729566	0.570769528
