 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.91094185	0.03821043148	0.0046810561	0.00310454939	0.0011934471428	0.0012128356788	0.0406557198008
a	0.77843364	0.01945974632	0.16674323332	0.0188748940372	0.00286873053406	0.00118672266294	0.0124331267189
n	0.710603362	0.2021018132	0.03921133894	0.0063883876416	0.00081092628402	0.00181522193462	0.039069011396
o	0.273594852	0.536808112	0.08879210406	0.048875568692	0.016300476526	0.006185097715	0.0294436673069
n	0.4265304754	0.454308924	0.0640598576	0.01511120568	0.001782962044	0.0039324343398	0.034274120648
ò	0.0516475858	0.702839488	0.1248618616	0.03418650414	0.01671494924	0.0085813393968	0.0611681448665
n	0.1786974036	0.562783476	0.189086128	0.02326270568	0.007298065376	0.010066632329	0.028805712808
t	0.08930613566	0.58994004	0.2414650828	0.02822066784	0.00354687945	0.003311301952	0.044209800074
a	0.1070476976	0.451581216	0.246545764	0.0502003592	0.01177035772	0.06291535318	0.06993932308
t	0.058480586846	0.617103248	0.254073754	0.0470824882	0.004128628976	0.00491804567309	0.0142131921281
a	0.016208007004	0.296791432	0.495644558	0.0821137094	0.0299816686	0.013562097028	0.0656985130252
s	0.016767103065	0.378158872	0.476693496	0.0851543212	0.006964671052	0.0107087782012	0.025552818534
ì	0.015263940472	0.1050338472	0.667745568	0.0852741944	0.0365566192	0.019032650288	0.0710930131132
n	0.0013483985856	0.0263185805	0.820734848	0.0954427608	0.00884327448	0.0231636679832	0.0241484803
n	0.0111109109339	0.04827137284	0.737071158	0.0600880604	0.00444509866	0.021662989794	0.117350366628
e	0.0246692689	0.1111627676	0.382243494	0.1064930164	0.02145161712	0.227143111	0.126836737
f	0.0047618775138	0.020964372514	0.1451066184	0.605082318	0.0907349074	0.074997015756	0.0583529908
a	0.0294706308168	0.032306847012	0.214653842	0.2928187088	0.1402151	0.1329087336	0.15762598749
n	0.00448113382782	0.012521393365	0.0309502863	0.493607476	0.256602594	0.121517043866	0.0803200284
o	0.011708821206	0.0149221466046	0.09857362368	0.29558118	0.323633092	0.1654985296	0.090082560948
ò	0.00406917639188	0.002703285778	0.00688546876	0.2535453536	0.405184178	0.2481613817	0.0794512584
k	0.00185687548935	0.0084744057672	0.03540844968	0.457135314	0.314905074	0.14255760568	0.039662393
a	0.022429695688	0.00414183724736	0.01768198706	0.2185444772	0.37621506	0.2588126264	0.1021743164
v	0.00048616760588	0.0008188446995	0.0009168889474	0.02277685186	0.40551821022	0.4532572346	0.11622574088
r	0.104955242288	0.004255430516	0.0069342355	0.0262691135	0.2389307068	0.455958666	0.16269657207
è	0.000629659578906	0.001064141296	0.001662994494	0.01192459174	0.071876927466	0.668583808	0.244257996405
c	0.000219646426284	0.0001762408877	0.001085628476	0.015393949896	0.0563391222	0.6025838468	0.324201596
h	0.0232481849784	0.0040331017486	0.0031258396	0.070905115788	0.13014174864	0.5558150802	0.21273087364
i	0.0158914871483	0.004309084368	0.006062181874	0.023603648286	0.04082741034	0.60677318	0.30253293388
</S>	0.00273522022638	0.000360438662908	0.0011637126272	0.00167547706	0.018959765266	0.383615708	0.591489588
