 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.77456096726	0.006831554988	0.0839273244727	0.115396511673	0.0072998655546	0.0020063723244	0.00997741356868
n	0.6699245264	0.071337336112	0.1906578653	0.011634198158	0.029936128266	0.011917572936	0.0145925028384
a	0.5383281484	0.210353888746	0.01297604366	0.012346453436	0.079263233724	0.087452636468	0.059279590964
v	0.396024954014	0.32126072658	0.13209021134	0.042397420936	0.0801391673824	0.0229910143355	0.005096471046
o	0.018034919716	0.2560231798	0.379240688	0.1469837258	0.076879378424	0.06845230978	0.05438560715
r	0.106197145958	0.26097380988	0.48034484	0.06811866168	0.04436341234	0.0091924646	0.0308095588
à	0.200456235326	0.05931245668	0.3584591574	0.2075418344	0.07729715266	0.01756313546	0.079369893936
s	0.024128418626	0.01048028096	0.417219764	0.2708930504	0.23139446833	0.01731513438	0.028568825
o	0.060165021385	0.13588697748	0.459809422	0.2026066538	0.05435431502	0.041327749	0.0458498844
o	0.0063678239326	0.1571619245	0.3363937792	0.37656289	0.080484846	0.01375499785	0.0292738496
s	0.0029667785612	0.13106697133	0.1514712078	0.334766084	0.258975396	0.03369893052	0.08705443234
s	0.00348941165	0.0458721218	0.0801385836	0.492212552	0.1741915694	0.05379919194	0.150296423496
o	0.005129575688	0.093282718532	0.17642390264	0.493793696	0.11264546544	0.0347147541	0.084009907172
m	0.0640865217644	0.010287341406	0.051720816	0.1281004652	0.2017102512	0.1595557234	0.384538677
ì	0.0091883906496	0.01328655393	0.04790407884	0.413210996	0.410008946	0.074116349	0.032284670694
k	0.0152478090315	0.007445853112	0.00485045728	0.0190315052	0.502211494	0.233290848	0.217922092
a	0.0838209554134	0.0409866727575	0.011819661614	0.0685055672	0.422689254	0.3055387574	0.0666391448
m	0.00341382334404	0.00568763450246	0.0054469138808	0.013459203166	0.2814485926	0.394659856	0.29588403
è	0.00497878616684	0.00485143159928	0.0057865816964	0.01637485706	0.394771394	0.439749704	0.133487210034
r	0.00937471893524	0.0042163646423	0.001084810424	0.0024488895848	0.1722448786	0.607456668	0.2031735852
i	0.00566811755567	0.00360842713066	0.0055355589692	0.01046284456	0.103342614	0.72370249	0.14767990234
</S>	0.00322488506664	0.00109861959756	0.0010826635688	0.0016817500789	0.0079371192	0.2460831866	0.73889173
