 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.583633562	0.2094588921	0.08786434722	0.00966101622	0.00574714179	0.0054376900692	0.003641566002	0.002953082607	0.0210970163962	0.0705057182828
ò	0.924847196	0.0549991454	0.003866003	0.00497351164	0.00291878859778	0.00160124103152	0.00033180009796	0.00108249356286	0.00178755662681	0.0035921532734
t	0.7770907686	0.2172357584	0.003092340552	0.00166887457	0.000188891484	0.0002531601351	8.9274174524e-05	1.6676761844e-05	1.9427481775e-05	0.000344837181428
t	0.734755324	0.12025638872	0.01614787312	0.0164850624	0.00565219038	0.0146851207246	0.00126166921086	0.0017629108132	0.00672920760094	0.0822643619253
i	0.536136094	0.1646199	0.0475665064	0.0541481943538	0.072219362996	0.110413993062	0.003057005594	0.00545666034972	0.0015292333694	0.0048531208528
ì	0.057685733698	0.84213149	0.0773419814	0.01064295852	0.001266971066	0.009251140044	0.000180691430054	0.000112449033746	0.000849517093394	0.00053714934617
r	0.016019013196	0.74604905	0.2299581036	0.00313121464	0.0005457705508	0.0010786851708	0.0003543217681	0.00045036922074	0.00068324199334	0.00173014055438
t	0.03779734774	0.55312187	0.2070779876	0.07843137898	0.016752792492	0.00756600417374	0.00450454976436	0.0055936315283	0.00860665010596	0.0805477576438
e	0.1443087938	0.316219984	0.151815006	0.0951897286	0.0939418186	0.057075964	0.01939643604	0.04720785208	0.01274363256	0.062100880797
è	0.0012320672206	0.3160630112	0.606258838	0.06047875446	0.00426108954	0.0107292849	0.0002669971408	0.000181223159	0.000205304641526	0.0003234981546
t	0.00124590168682	0.3197186626	0.61956251	0.0267157104	0.003825135184	0.0042459777558	0.00327652930884	0.00558340600788	0.00486585183781	0.0109602289727
t	0.00585421862286	0.302814386	0.365623488	0.15574418024	0.012587093906	0.0073849195267	0.0161373628118	0.0151002721323	0.0191020081869	0.0996521324258
a	0.011015351436	0.1886457102	0.292541864	0.1336205352	0.0819607268	0.02773747238	0.02678958844	0.0652903639	0.04816430126	0.124233970896
s	0.00113629466413	0.0439307536	0.544587462	0.3667499222	0.0125207883	0.02832116454	0.000780014286	0.0009778153188	0.0004217753618	0.000574111186
e	0.0038849660667	0.02786181866	0.3466248752	0.326980809	0.0798624656	0.026857765	0.01500036522	0.07518301848	0.0074203389	0.0903235928894
o	0.00159070806288	0.007404290744	0.281449356	0.66086144	0.026425229	0.01692943834	0.001409787934	0.0012767268	0.0007289842116	0.00192394479
G	0.000954648916879	0.001246314308	0.0804396836	0.83010334	0.0536428996	0.020069000054	0.0019040020628	0.003586089249	0.00297667329632	0.005077286694
i	0.00198605434451	0.00389493808	0.2172773376	0.541343522	0.0603343914	0.00220149998	0.021616599646	0.008697557258	0.025165720388	0.117482441666
u	0.00214040919189	0.002325302084	0.1553851392	0.637827882	0.144277187	0.02821099186	0.011587547384	0.005951395602	0.002293753366	0.0100004104274
v	0.000482503415816	0.001059269358	0.0222360892	0.585753568	0.3104612892	0.05197144834	0.005847754492	0.011592861516	0.0042855159348	0.006309653348
à	0.00312555867508	0.002065777152	0.017822544	0.611890142	0.1764146074	0.02972619204	0.005307463882	0.007790277644	0.0725541118194	0.0733033516744
n	0.00288405895368	0.0176798232274	0.1026831778	0.390509658	0.3661467372	0.041202250088	0.05398368788	0.00383631236	0.010672761738	0.01040175028
n	0.00572781693954	0.0049794274618	0.017068325	0.357665428	0.38952349	0.0543331867	0.007421790994	0.003709543464	0.0618062643366	0.097764818864
i	0.00903068490922	0.01288559868	0.0490852842	0.318231826	0.33737291	0.030075968452	0.0421632844	0.01485358904	0.11180252556	0.0744982324
e	0.00225209101343	0.000602340582	0.00426707118	0.194153814	0.55834709	0.183557703	0.021682016	0.0131222012	0.00535328522	0.01666247168
A	0.000520305109807	0.000887565114	0.002722418546	0.1849052992	0.533440896	0.2019930254	0.0244275448	0.03165886594	0.0085409432904	0.010903262943
n	0.000180505614935	0.00063648798	0.01709508634	0.2230012629	0.3480472654	0.2034841818	0.1659734664	0.02257970655	0.0033047403868	0.015697343346
n	0.00245090009587	0.00297196905125	0.003010161732	0.206455023	0.486462326	0.0803824714	0.041813340312	0.0154078549908	0.0633214856276	0.0977245850136
a	0.00631179052883	0.0079482017168	0.0101882178	0.074805699	0.48489051	0.0929484274	0.1272903878	0.0309165082	0.1070269562	0.05767348636
a	0.00262736527851	0.0007542122379	0.0021359127712	0.03214394718	0.21464273	0.51313736	0.116224718	0.0679659152	0.013123578	0.03724420732
n	0.000404087844361	0.001045189841	0.00191280757	0.03244217014	0.248564636	0.460759854	0.0913163128	0.13416591532	0.013786870472	0.01560228141
k	0.000901466522864	0.000766566295	0.000614712088	0.03930342206	0.220605017	0.23431827686	0.1359901692	0.1333367441	0.05414260648	0.180020988664
