 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.764105406	0.1631236292	0.02987906544	0.003884661234	0.00293880049	0.0018361324432	0.007773075466	0.0264593384126
m	0.648592338	0.2816343852	0.049580156888	0.0031902946652	0.00461907285452	0.000272036411612	0.00092150952262	0.0111901790559
a	0.22965024392	0.53197804	0.12856945196	0.02788448902	0.015247042692	0.0056282114584	0.0145614715488	0.0464810214382
r	0.4028023004	0.5653153652	0.018944707072	0.0041022469388	0.00545984857594	0.00032240338168	9.758499006e-05	0.0029556405334
a	0.110116711	0.727073574	0.0719535584	0.0357821054	0.009681716408	0.0075415668092	0.0031627668388	0.0346880198268
n	0.1185784625	0.82216419	0.04274250506	0.00597813228	0.003053228126	0.0034007837888	0.0016380045986	0.00244456853
g	0.04776387348	0.71617024	0.1347559722	0.02703039346	0.01088769694	0.00561037378	0.00418989102	0.053591476928
i	0.1412679368	0.529090824	0.110710746	0.07954219556	0.02132177193	0.01660456566	0.04199704981	0.059464941596
à	0.0688417576	0.6763713	0.129703951	0.046237417	0.008229805968	0.02521844182	0.019455655016	0.0259416774
n	0.112056997689	0.253263726	0.546129724	0.0348424722	0.0245046764	0.004046403516	0.004263419472	0.020892532194
e	0.05002259274	0.327503042	0.455007214	0.0412136586	0.04297503496	0.00381395364	0.010744321228	0.068720185768
è	0.0064839529157	0.13611715772	0.729064174	0.092294906	0.016784878888	0.009943068373	0.003540041146	0.0057717488
n	0.00121880230384	0.02294868904	0.839862684	0.0771681092	0.03433905054	0.008546303308	0.003127446496	0.012789030658
e	0.0122819278041	0.03222059332	0.675693536	0.1035262964	0.05720723332	0.007701582742	0.0178358523574	0.0935330679876
s	0.0010431308613	0.01544348402	0.326884126	0.552879148	0.0509483712	0.036107066746	0.007279459128	0.00941523154
e	0.00479290447502	0.012816222976	0.232315946	0.5105737	0.0984197714	0.0135930128	0.041196481014	0.086291958516
g	0.00093687811554	0.0032999955494	0.1091954494	0.728827018	0.1015596874	0.026467864	0.00553371196	0.02417942202
i	0.00566609682118	0.01974355019	0.086419588	0.595240868	0.1275778928	0.0158383516	0.038236335646	0.111277315052
r	0.000811407814112	0.0021397122678	0.03368842724	0.674103932	0.1945702894	0.05060983796	0.0052239764	0.03885234826
è	0.0111760618096	0.0187421996871	0.0373493698	0.469445726	0.30336736	0.04735004986	0.0474191588	0.06514997418
t	0.000203927079156	0.000637884346	0.0248179126	0.263601882	0.665939628	0.017389122	0.01060825526	0.016801351
s	0.00623877881004	0.00705746535558	0.019982121596	0.2952463	0.487072102	0.0348461232	0.0853728252	0.0641842547
i	0.0157067584379	0.011342576146	0.0288315521	0.158132212	0.398288844	0.0516834992	0.1218305006	0.21418409986
d	0.000742723503414	0.00149870165988	0.003819728634	0.20679840432	0.4016006336	0.272041124	0.052586068	0.0609127462
ò	0.00985275017069	0.0228906618209	0.008525985044	0.0800353446	0.51430495	0.1592729846	0.100190736304	0.104926732894
p	0.000380373102696	0.00046259917972	0.00464158025	0.041355793	0.748555454	0.1220504724	0.0356935498	0.0468603144
u	0.00443670684192	0.00314183953962	0.00380340630872	0.1208783511	0.2970507284	0.2139385748	0.2829382496	0.0738120654
e	0.00275162377019	0.00432329725606	0.0029683629531	0.03912274988	0.1376815886	0.458167734	0.2395761672	0.115408474
m	0.000187354224632	0.0060273290342	0.0089203290666	0.02200174132	0.1310742184	0.407502076	0.21630816	0.2079787488
a	0.00690460378128	0.0235146304947	0.0027079290354	0.025775772934	0.1365348	0.42884754	0.2278341923	0.14788042677
r	0.000468135373403	0.00126449829391	0.00916932031474	0.02745599794	0.06816960126	0.35686101	0.312160382	0.2244511528
è	0.015042841635	0.026226602856	0.00600997917332	0.0082994328	0.12856798836	0.1614610518	0.38381600634	0.270576061708
i	0.000363363216732	0.000427593258808	0.00349095512333	0.02224433008	0.0981469262	0.0857886398	0.534593356	0.25494486
</S>	0.000403340442132	0.00451137314759	0.0131729366456	0.026447726962	0.036953457228	0.1146895449	0.267546036	0.536275536
