 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.91155582	0.02784236372	0.00494494426	0.0016123502074	0.002500690724	0.0048577230512	0.0027881193138	0.019343821452	0.0063794835084	0.002470031592	0.00191120249904	0.00084854761534	0.0129449576712
l	0.957286258	0.03929482	0.0013330510408	0.00075497169624	0.00021118869432	0.000175564531718	0.00011573057604	0.000138853786046	7.20262174209e-05	8.3325977203e-05	3.824674128e-05	4.23405276863e-05	0.000453742213315
l	0.4260311968	0.2988731166	0.09177177494	0.0267920184694	0.049777463136	0.002526492234	0.011461595704	0.0046168224792	0.00127930124574	0.0019136159258	0.0045351351068	0.0160717843102	0.0643496881228
ò	0.325359742	0.308200104	0.1555542264	0.03136520434	0.033921368686	0.034847228832	0.028031842492	0.0423326916388	0.017311927384	0.009712538942	0.007055711298	0.002788600916	0.003519050722
r	0.2151065722	0.6918301362	0.07850184314	0.00543536738	0.001637855136	0.001912988708	0.000850934824	0.000372243148	0.0003396986544	0.0007909553204	0.0005583213222	0.00064497013588	0.0020180478549
a	0.4089378696	0.350955692	0.115342625	0.01068602668	0.01492905164	0.02234825516	0.032400047	0.01447996942	0.002834774884	0.0099786792194	0.004764354509	0.0038459591968	0.00849666532
f	0.097660402	0.593578984	0.263459014	0.03189668054	0.00456090994	0.0030868384692	0.00244216568	0.000914934396	0.00056697903108	0.0005322414222	0.00057192971204	0.000308640389079	0.000420263046774
è	0.01609255868	0.404407524	0.323452172	0.0538648146	0.02161623542	0.01795572794	0.034831981	0.028461028	0.00988571832	0.01526191994	0.01191737154	0.00644663901	0.0558062464248
t	0.00445184454	0.731568144	0.242601074	0.0138314056	0.003081926216	0.001668504816	0.000587086686	0.000935454644	0.000142108929	0.000217086768	0.0002163806114	0.0001917612892	0.000507246283
i	0.020766849688	0.46485234	0.38841446	0.0269242831	0.01809166176	0.00650980238	0.027248192974	0.00827193994	0.0047506089629	0.0150733352114	0.002350961202	0.00349556635	0.0132500227066
p	0.00214850294	0.1349861668	0.646626388	0.1790471846	0.0151341211	0.010601042294	0.00702202012	0.002846028472	0.0005124194078	0.0004911870274	0.00025276511146	0.000121762782228	0.0002104400016
ò	0.0209858616636	0.0964312234	0.462601822	0.2030698122	0.04987148579	0.0217756852	0.03123179854	0.0215843	0.009333026214	0.013541812672	0.006250128928	0.012999701496	0.0503232183866
r	0.0009291032254	0.1204754474	0.640282988	0.152893279	0.0538451451	0.01895765058	0.004272127172	0.0038960557	0.0006048291634	0.0010065475624	0.000668753104	0.00043584781	0.0017322312276
k	0.00663401172268	0.0428354476	0.4823968	0.24883430088	0.0590688746	0.0230604228	0.05423883857	0.0100212876	0.0101877780834	0.0206155334396	0.00379248301	0.0100979300368	0.0282163465586
e	0.0128579196	0.0837491088	0.333822594	0.1100527566	0.13235904218	0.02325637244	0.115589290014	0.017974810774	0.0210356770172	0.005920820902	0.015512000101	0.01629062286	0.11157904058
t	0.00129480873374	0.00912795197	0.1725986836	0.507286282	0.145121456	0.0989427698	0.04193404708	0.013861658158	0.00427949062	0.001356383544	0.0015986871	0.0011849462938	0.001412851462
e	0.0034874167982	0.00823612362	0.1457576274	0.312406259	0.26697349164	0.0826785964	0.064570069	0.024619855	0.00782555952	0.01955198432	0.0120641554	0.0083327598	0.0434962572532
è	0.000920534930254	0.0009587270976	0.0434141728	0.431315432	0.2112508232	0.201502074	0.0566550692	0.0433119055	0.005522130142	0.002107354352	0.00094733931	0.0007863200952	0.001308116724
r	0.00122587387202	0.0020395035431	0.0302508214	0.1138152438	0.4105901492	0.285767946	0.0893003012	0.0361168722	0.00490403056	0.01039081428	0.005421605672	0.003119340193	0.007057357818
k	0.00179703167994	0.002561224576	0.02597676	0.1837412165	0.2602572774	0.3047483212	0.0929850322	0.0244267542	0.007185175215	0.02528242229	0.004179514	0.00978562881	0.057073624654
o	0.005118107358	0.00756736902	0.0341737978	0.0982897132	0.3387400198	0.121673204	0.1981669112	0.02989599246	0.02325723977	0.005324624768	0.0164684945086	0.016960383328	0.1043640729
m	0.000682304599272	0.0004312320408	0.003128139892	0.0517146692	0.1443723044	0.431993444	0.279609362	0.05589657508	0.01888524162	0.00478070532	0.003246780324	0.0015889670952	0.003670363692
e	0.00874518185007	0.0059147931139	0.009677976392	0.057585169	0.19940265346	0.291085098	0.194970818	0.0698505412	0.0246895514	0.00807821438	0.01817012076	0.0497594096	0.062070654045
m	0.000744249333529	0.000617004905356	0.001689139862	0.01461172202	0.0460825084	0.374460914	0.38591587	0.1203521052	0.0346475972	0.00922447764	0.004375339884	0.001307365636	0.00597167856
a	0.0064631099976	0.00435626830592	0.0048030661394	0.01904501594	0.104303290944	0.2479451792	0.33825904	0.1157691978	0.0208663712	0.00918765998	0.01081172666	0.0486938972	0.0694960071004
p	0.000606862362799	0.000729267997466	0.0016322131852	0.00444116894	0.0161713511	0.233934644	0.464012188	0.1572967508	0.0786780872	0.0180474613	0.009505732012	0.00272690002	0.01221747076
à	0.00850454750883	0.00726958855752	0.0059654166304	0.011868355674	0.060688258846	0.142031102	0.387180948	0.129927126	0.0473112596	0.021726336	0.02681766062	0.0775561594	0.07315322514
