 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.693028137888	0.0026064743626	0.0509596141994	0.152134691639	0.007037099045	0.018101216303	0.0761327376835
c	0.79612530466	0.001646944998	0.182036155536	0.0104162152309	0.006265742724	0.0015205391708	0.0019890826986
h	0.689520517023	0.07218702457	0.13767471386	0.06156401094	0.01622054962	0.00939486188	0.01343843206
a	0.67363206412	0.0833615166	0.10804431016	0.0455242822333	0.047382005278	0.030079000486	0.01197674354
n	0.29927435518	0.48112423064	0.13050912687	0.0394252589504	0.0396268107806	0.00605769653754	0.003982441192
a	0.33622798872	0.333215417	0.0874056864	0.028037126718	0.0812783950112	0.093520105192	0.04031517058
a	0.332856475578	0.36610874494	0.13525279766	0.055846211759	0.08842126037	0.01101772131	0.0104967983
g	0.150765394728	0.402632014248	0.2812635894	0.08794531434	0.03475986998	0.009267879688	0.0333659952
o	0.01415644596	0.1121738655	0.47676202	0.23005769	0.09983556056	0.03970450764	0.027309868166
r	0.155768661152	0.17646805508	0.415369828	0.1003508696	0.0717354298	0.02365500452	0.0566521334
à	0.197150469072	0.1087721231	0.3666510572	0.2238924278	0.04012661906	0.00991421352	0.0534931264772
s	0.0277679262012	0.00719748756	0.4005822408	0.2732105281	0.244885063644	0.01970385692	0.02665283686
o	0.0550611245408	0.12123429958	0.398620618	0.2249446448	0.07898442116	0.07567186008	0.0454832756
o	0.0779918672886	0.10272002752	0.2953327862	0.3835606294	0.0901997226	0.01806197964	0.032132937
s	0.0359598053659	0.108202993138	0.1245596722	0.284600438	0.3312014766	0.0418791756	0.07359641424
s	0.011986522606	0.045841668334	0.1100649462	0.417367064	0.1802039112	0.07627373728	0.1582622679
o	0.00374210302	0.104638106416	0.1493189171	0.468356668	0.11677005884	0.05529446	0.10187970204
m	0.043399387618	0.007135381778	0.03723088698	0.120894722	0.155442953	0.229825678	0.40607095
ì	0.0052142431712	0.009365772366	0.0624909593	0.379837402	0.3972545834	0.09753678152	0.048300217098
k	0.00895436771094	0.004992920518	0.00505481034	0.0151074822	0.41949027	0.302555156	0.243844932
a	0.0636619965327	0.0255549276084	0.00842136296	0.117560423	0.3743414	0.334035667	0.0764243072
m	0.00243768125226	0.0022802888328	0.0027626601538	0.00819292758	0.2835881172	0.3661078948	0.334630326
è	0.0037001763126	0.0033124207981	0.0040098188484	0.01285713904	0.378124068	0.441362806	0.156633721946
r	0.00481143673725	0.00318512335928	0.0009003896656	0.002066065644	0.1427588932	0.641099986	0.2051780328
i	0.00430393590679	0.0025458628318	0.0047008095088	0.01299794912	0.1341363018	0.6777576	0.16355746026
</S>	0.006897958085	0.0009767812142	0.00110598134884	0.0020249469352	0.00839449984	0.2524668688	0.728133012
