 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.859302702	0.06032901214	0.01695646158	0.004480796746	0.00464500781	0.0086768956862	0.00203065648	0.00658283903266	0.0369956815984
n	0.473919086	0.3351330776	0.01014585406	0.00486166768	0.001055687474	0.00042227199426	0.0020502063766	0.0061134190598	0.166298618903
e	0.1058314029	0.47693466156	0.2475852436	0.05319476372	0.03769326996	0.001890583354	0.00200603526	0.002112018642	0.0727519970177
s	0.0758245608	0.73969012	0.1648127188	0.0114411384	0.001960752072	0.000288326017183	0.0012193122841	0.000218736614812	0.00454436701722
p	0.014746416994	0.25279782768	0.537303046	0.0523973782	0.0184602464	0.00200227718	0.003026838118	0.003014079406	0.116252007728
ì	0.01921060426	0.18689496532	0.522872504	0.07052142704	0.056311316616	0.0483316394408	0.028662117818	0.0220956740002	0.0450997035427
c	0.006237444774	0.131147496	0.743380952	0.0795467996	0.020462655	0.0086874562	0.00175806834	0.001046445984	0.007732570614
c	0.00900387644	0.1615549504	0.707257372	0.0480081876	0.03017826532	0.010667294634	0.002250282442	0.001859712577	0.029219937548
e	0.01582400676	0.045220240846	0.797552768	0.02482552966	0.0445659272	0.007289105248	0.001852067574	0.0304415623666	0.032428741738
t	0.0066738393428	0.033135811392	0.365310446	0.479667022	0.02888077526	0.065521891834	0.006640389496	0.005395626652	0.008774252158
s	0.016247567665	0.0245855947	0.360837668	0.293385642	0.093288801	0.01830639866	0.03818285904	0.02905228134	0.126113220295
a	0.00862613254	0.0679199003	0.260264666	0.273166646	0.102392276	0.08777632646	0.12761167214	0.0186422549	0.0536000909292
o	0.0017134512074	0.00751016981	0.0134753092	0.610402082	0.2903560416	0.047063682592	0.01346679914	0.00578076135104	0.010231752194
s	0.000798205859	0.00436142723192	0.00367395724	0.398455177	0.505581204	0.01555912862	0.03000673058	0.012082402244	0.02948177526
ò	0.00398954902682	0.0038244020142	0.02254409256	0.0703688294	0.635697856	0.0246109914	0.10281365958	0.05559197716	0.0805585571452
z	0.00037326289686	0.0016262418371	0.007036656208	0.05793495906	0.866609516	0.0434461344	0.00744204146	0.005993599236	0.00953758496
o	0.00794098129119	0.00915732348406	0.018817707788	0.183494100672	0.609307924	0.073317008	0.0145233136	0.026760202882	0.0566812958088
s	0.00073536456792	0.00075868411762	0.0029680182814	0.0334380554	0.290184853	0.542510724	0.1207184432	0.0038277824	0.00485798984
p	0.00521564306034	0.00665652503311	0.0094139026248	0.03598089008	0.4207601172	0.254121365	0.075614466	0.0709158118	0.12132146954
i	0.001144462016	0.00181412558	0.006254789202	0.06552970296	0.2765031696	0.366266482	0.0484111686	0.0390601816	0.19501579948
c	0.00445552582221	0.0012858051445	0.0096327354379	0.004848911746	0.0318242936	0.696498296	0.181967284	0.0144683859	0.055018766
c	0.00720367308501	0.00747932737674	0.0091523051386	0.02348045582	0.0969091748	0.5261680128	0.1097398162	0.097883658	0.121983467184
è	0.0151471729554	0.00158785632	0.014639906708	0.02345330856	0.1963243208	0.484375384	0.01959285968	0.0777136487	0.167165575881
t	0.0222218459587	0.0067458169385	0.0331873552119	0.0096897805	0.0589027188	0.566061744	0.1158566508	0.12457481704	0.06275931864
s	0.0310250289312	0.00785686276512	0.0105294728054	0.0064561163164	0.092695722	0.3875945	0.1580396108	0.2032496294	0.1025531174
i	0.00689164582408	0.005972839024	0.00790180817	0.011138160284	0.0561491408	0.33599101	0.1065053148	0.1340508986	0.3353991368
t	0.0028225131251	0.00196379663489	0.0147711164621	0.0009963049062	0.005214191926	0.1128847544	0.591148466	0.125066224788	0.1451325146
s	0.00482876451333	0.0052471431804	0.0040219194675	0.0051203069328	0.01431059934	0.117257563	0.2962888704	0.257201479	0.295723372108
e	0.00117827828719	0.00156870342345	0.00889163141012	0.007494268728	0.00418243574	0.11151213656	0.1186774948	0.22197821	0.524516760727
g	0.000522685317829	0.000892662602458	0.00841226993823	0.00118858418801	0.0016199539672	0.01070878252	0.3724253228	0.339565529066	0.264664184
r	0.00182185114744	0.00244372525982	0.0034568627585	0.0027286855872	0.007661968916	0.07155354996	0.22683581	0.369572882	0.313924618873
à	0.00216526601671	0.00222212713602	0.00966524856614	0.002862572321	0.0046405405	0.0456407404	0.0882310374	0.460507846	0.384064681264
t	0.000950077166256	0.00194518686682	0.0030362552165	0.0020630490092	0.0221927258994	0.04896913982	0.25056248608	0.528963764	0.141317434
s	0.00216942844276	0.000920333783388	0.00394373041209	0.00123826245884	0.00644851693	0.01001290614	0.121162425	0.59917309	0.254931286
i	0.0157279692724	0.00227051667158	0.0082624390284	0.002806567852	0.02122922336	0.02248474418	0.0422854742	0.296626758	0.5883062269
</S>	0.00059287766432	0.00114491689672	0.0121480789365	0.00023530659363	0.0040061156127	0.006908822404	0.0480034292	0.30218349532	0.624777074
