 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
e	0.936484658	0.0247147866	0.0010427685	0.0014257115584	0.00583572243404	0.00372534901724	0.005433176595	0.0017857378424	0.0014544692532	0.0180975812932
d	0.741645752	0.198756594	0.010095902711	0.0014097819896	0.002176774968	0.001888582183	0.001793815946	0.00245414218666	0.00436505342208	0.0354135995511
e	0.3725159974	0.443671248	0.032541644614	0.052539347136	0.010187408514	0.0395456122262	0.00897995195	0.0028764508836	0.0018383055568	0.0353040667685
r	0.26544578254	0.692670232	0.0210624585	0.004800348164	0.002500108938	0.0038706992048	0.001390441599	0.00397279472334	0.00272787167405	0.00155924673048
f	0.09358840494	0.689531784	0.03189226818	0.04649647835	0.029123849096	0.022254666876	0.00738631692	0.01100793378	0.0041330711	0.064585156262
ì	0.0994790764	0.5182621464	0.07511172284	0.02689756908	0.0469367725024	0.162662516656	0.028317470226	0.021162202972	0.003913610236	0.017256993524
m	0.07824862908	0.687917176	0.0958963134	0.0501375392	0.0207176476	0.01332079524	0.0087188238	0.00555897124	0.007215915954	0.032268264452
m	0.1723815348	0.69259677	0.0161958083	0.03536382356	0.010329762092	0.020860818	0.00666649416	0.00313347116	0.00498492844	0.037486633558
u	0.2052376544	0.530553042	0.02955759398	0.0613085099	0.030644567724	0.00901935825	0.01135542104	0.00786542104	0.00720670002	0.10725186896
e	0.007315276288	0.249720766	0.341568038	0.1829994342	0.0417226252	0.1456768474	0.004086417096	0.012316384564	0.0084162145466	0.006178102728
n	0.0013369763454	0.01931364042	0.622689786	0.228218812	0.0474660028	0.047128241	0.01422351022	0.00590227722	0.0026916150556	0.0110290339
è	0.004352162028	0.01447551294	0.0951629282	0.534042028	0.06489449022	0.040570007	0.0740272702	0.01375518552	0.01785267898	0.14086775394
e	0.0013957036324	0.0136375456	0.1319210448	0.523671683	0.165987018	0.1078494876	0.0222278032	0.00826694178	0.01479030821	0.01025249914
r	0.0010622475266	0.004288365462	0.091346356	0.190324464	0.243650848	0.355818472	0.0663947432	0.0227938827	0.013718302166	0.010602360788
t	0.0060282247574	0.016978235778	0.02118412584	0.1131294612	0.20646501546	0.1023996984	0.2287647814	0.03057789808	0.06009712432	0.21437543006
o	0.01013975488	0.0180003914	0.0330697566	0.136589387	0.22910287204	0.1063376412	0.1981770867	0.02045756474	0.04932435922	0.19880106804
m	0.00276671969621	0.0042631857048	0.01185322892	0.04618778612	0.126953376	0.545512142	0.13637011706	0.0596768682	0.0239348819	0.04248173812
è	0.0144003080412	0.0117748499336	0.02156156494	0.0416795766	0.1553348914	0.3484094838	0.274544492	0.0493248444	0.0201452534	0.062824756272
n	0.00836854098623	0.0160335678976	0.02215444146	0.10141512214	0.09341364	0.307241684	0.202233652	0.146625908	0.0524603568	0.0500531385
a	0.0713568374133	0.0286156521668	0.02112390878	0.08183541752	0.079218811	0.2242309752	0.2560482004	0.0993225106	0.05820085664	0.0800468252
m	0.00336636089132	0.002086358408	0.002021170831	0.008755967847	0.0275350587	0.4085163568	0.2338278668	0.25139823	0.0397298778	0.02276268606
à	0.0163908185197	0.0118174911431	0.006374804454	0.011921879006	0.038261518606	0.1743763886	0.406198004	0.209147148	0.0607231392	0.06478874985
i	0.00157973369353	0.00468525006071	0.00520449582	0.0175661788	0.0374994666	0.135724874	0.2494508184	0.289854428	0.1493758802	0.10905906706
e	0.0002234798903	0.00104337130786	0.000853671123	0.0029286158714	0.00649473882	0.02298852394	0.1471012512	0.51516232	0.22705777	0.0761462478
t	0.000140992482326	0.000702590984	0.000592384206	0.0010874824148	0.00500575654	0.01479541836	0.239581136	0.447272624	0.209207262	0.0816144584
t	0.012471809405	0.0536364707808	0.0060625757934	0.00589906256	0.001656167016	0.00557140396	0.192848845	0.1991825146	0.385887716	0.1367832274
ù	0.0260892820139	0.062479379673	0.008670193504	0.00899501497	0.13220236699	0.01289632009	0.08103263068	0.0645890786	0.277362434	0.3256833336
k	0.000257060309329	0.000696120744175	0.00139814861916	0.0029563859848	0.05304524592	0.03192656179	0.0247925042	0.1383062008	0.486745462	0.2598763564
ù	0.00236979784254	0.00504319696458	0.00744580856368	0.002711347427	0.001106653012	0.00682919192	0.08605493672	0.2309542728	0.53703868	0.120446055
n	0.00204050293121	0.00297172114315	0.00105530065291	0.0017087128872	0.016780134054	0.01389411794	0.00585973934	0.080858259	0.6071220132	0.2677094772
d	0.053155230945	0.0248138736285	0.00552249854667	0.0341683970728	0.0050696855726	0.00914263881	0.02466890488	0.1860983264	0.486120086	0.17124032
u	0.0548452581721	0.0919559158189	0.005746554254	0.02223677708	0.003206714312	0.00611452246	0.0281056188	0.0397755573	0.609466047	0.1385470366
m	0.00973668097747	0.00919071896006	0.003025523079	0.0126118614747	0.0322362282218	0.014837606648	0.006054757762	0.0236761397	0.358654196	0.529976232
è	0.0267290242565	0.0149502500324	0.00815304173774	0.0073565227252	0.0046615139876	0.00693226221	0.016235003112	0.0860584863	0.534682934	0.29424071496
n	0.00431596716232	0.00320847177497	0.00173001360238	0.0012880718622	0.0445326304383	0.005956373098	0.001100445266	0.0163729732	0.6853376488	0.2361574428
a	0.0358741664106	0.0316026521452	0.00948637739132	0.00577154081725	0.00640909751364	0.0081464289382	0.012049088424	0.04924029376	0.547108202	0.2943121
</S>	0.00431192780522	0.00374452306306	0.0011406766426	0.009427366228	0.0130129858099	0.0057945415994	0.0026167408802	0.00349485744	0.2685608668	0.68789556
