 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.693028137888	0.0026064743626	0.0509596141994	0.152134691639	0.007037099045	0.018101216303	0.0761327376835
c	0.79612530466	0.001646944998	0.182036155536	0.0104162152309	0.006265742724	0.0015205391708	0.0019890826986
h	0.689520517023	0.07218702457	0.13767471386	0.06156401094	0.01622054962	0.00939486188	0.01343843206
a	0.67363206412	0.0833615166	0.10804431016	0.0455242822333	0.047382005278	0.030079000486	0.01197674354
n	0.29927435518	0.48112423064	0.13050912687	0.0394252589504	0.0396268107806	0.00605769653754	0.003982441192
a	0.33622798872	0.333215417	0.0874056864	0.028037126718	0.0812783950112	0.093520105192	0.04031517058
v	0.332856475578	0.36610874494	0.13525279766	0.055846211759	0.08842126037	0.01101772131	0.0104967983
o	0.05346071405	0.2991422155	0.2855127852	0.1525687176	0.09614460859	0.0659845395	0.04718649355
r	0.151793044656	0.28262885138	0.366672522	0.08759686386	0.048536305	0.02508935754	0.037682916
à	0.228362165688	0.20565634168	0.260364104	0.1923659776	0.04850753332	0.01255414232	0.052189749456
s	0.049500689684	0.021904483514	0.42991025	0.2333724456	0.199190166482	0.0274386362	0.03868337112
o	0.0528109752224	0.140034670248	0.434840586	0.1757110768	0.07194785832	0.07158462722	0.05307034696
o	0.0809541906921	0.05955333634	0.3554407	0.3900594262	0.07142827742	0.01394317158	0.0286208666
t	0.0410051074665	0.086544734348	0.2674700402	0.3044244	0.1962754412	0.0277933138	0.07648706472
s	0.01364015463	0.03381646476	0.1858808562	0.452917518	0.1328630592	0.04459353338	0.136288333744
o	0.00468553072	0.099279309544	0.21290217696	0.470906041	0.1064259393	0.03847599194	0.067324741176
m	0.037253889281	0.01101756231	0.08621091698	0.14819923	0.1908453898	0.160004742	0.366468332
ì	0.0058392757624	0.010775492806	0.08017406464	0.439776548	0.359184443	0.07128379874	0.032966328528
k	0.0161920864975	0.006145043842	0.01094958758	0.0362355052	0.498289054	0.22255708	0.209631704
u	0.102564816509	0.0357462413932	0.01175209246	0.163986941	0.336670772	0.2842172746	0.065061907
à	0.00266562617974	0.0043288733906	0.0082321668466	0.02955818062	0.3522783034	0.3500319286	0.252904962
i	0.0011356577246	0.00069829551622	0.000576026808	0.0086749785396	0.239363926	0.566997312	0.1825537214
m	0.000680048736968	0.0005057010828	0.0005212157028	0.00313649217	0.1527894212	0.650121026	0.192246126
è	0.00153035752498	0.00113810856628	0.0016367673984	0.013419288568	0.265936044	0.53164377	0.18469555813
r	0.00239398436166	0.0018153662758	0.000566334612	0.0042854280884	0.1062520002	0.696057344	0.1886294326
i	0.00159390246375	0.00082831406056	0.0020940651326	0.0108661187996	0.0567671958	0.768327658	0.1595227321
</S>	0.0039036484528	0.00054472739512	0.00077165787132	0.00284843150734	0.00384643846	0.1962344864	0.79185066
