 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.77456096726	0.006831554988	0.0839273244727	0.115396511673	0.0072998655546	0.0020063723244	0.00997741356868
n	0.6699245264	0.071337336112	0.1906578653	0.011634198158	0.029936128266	0.011917572936	0.0145925028384
a	0.5383281484	0.210353888746	0.01297604366	0.012346453436	0.079263233724	0.087452636468	0.059279590964
a	0.396024954014	0.32126072658	0.13209021134	0.042397420936	0.0801391673824	0.0229910143355	0.005096471046
f	0.157829125106	0.28577548939	0.4029704108	0.1065865647	0.016238176396	0.006690059748	0.02391022508
o	0.01704454093	0.10364319608	0.478287408	0.2477844608	0.05302110844	0.02650462824	0.073714556224
r	0.119990020902	0.08452225552	0.50939579	0.094069007	0.0970091416	0.01001293322	0.0850008021
à	0.146948259678	0.04442677812	0.422286866	0.2564427214	0.06769821612	0.00919596	0.053001158894
s	0.021925011436	0.0116530026	0.3471565888	0.2839390198	0.287287135176	0.01685656488	0.031182702
o	0.0576125026292	0.122884174156	0.3999886	0.269432416	0.0617281886	0.0478409866	0.0405131014
t	0.0026758388458	0.17860106865	0.2299089094	0.4084251792	0.1027360146	0.02317021662	0.0544829028
o	0.017950982136	0.0448725564624	0.1120634032	0.515362082	0.120923738	0.0495934266	0.13923373886
t	0.0050150285294	0.175064419341	0.06118014692	0.3521582052	0.2884888524	0.0692446318	0.0488487422
s	0.0051974360476	0.0286817856446	0.02977137436	0.369779838	0.275744012	0.0910652977	0.19976043256
o	0.00436507826	0.111063789216	0.1295498498	0.475461948	0.1345482065	0.077208299	0.06780301524
m	0.058029500825	0.004692469644	0.01261686464	0.1166185204	0.200538632	0.2406917214	0.3668123652
ì	0.0058365845568	0.0092558044976	0.026522090818	0.254680421	0.53865774	0.1228396422	0.042207713102
p	0.0046833258391	0.0015367286702	0.00181072096	0.01007449574	0.409353872	0.305621207	0.266919484
à	0.00358115737165	0.00487722802358	0.0031598588384	0.02786359074	0.428908816	0.403248518	0.128360906
s	0.00979240851209	0.00249333661152	0.00073644516	0.002765061396	0.1778743056	0.525719316	0.280619088
s	0.00731829603597	0.00271341882474	0.0028274028736	0.005912817776	0.1658062796	0.656490086	0.158931754
i	0.0041163489004	0.0050285741896	0.009510085312	0.00713847774	0.1287492998	0.487056228	0.35840108088
n	0.00560849142022	0.00224457559326	0.0021791447813	0.0023245511882	0.0106183472	0.486569104	0.490455842
i	0.00269035595851	0.000831128871344	0.0024512579085	0.0152367039247	0.066115267	0.612613872	0.30006160108
m	0.00370546646492	0.00235871033142	0.0012549943414	0.00289845831468	0.0321664525	0.438273322	0.519342646
è	0.00249806553086	0.00203006813202	0.0020615540638	0.016576096108	0.0666113506	0.582214404	0.32800843116
r	0.00562957358907	0.00153873278955	0.00113205148284	0.00450837979223	0.0250229492	0.660190352	0.301977986
a	0.00783622366371	0.00490022408005	0.0103422464612	0.0316014209396	0.06224994528	0.611827398	0.2712424498
</S>	0.00746018065912	0.00224430624516	0.0031362674874	0.0063878537497	0.007121204312	0.1379644124	0.835685852
