 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.89344312	0.07132745726	0.002085989424	0.001532446432	0.000797861874	0.001637978305	0.0009109877432	0.0030016864592	0.0013503229524	0.003763546635	0.0201487054214
m	0.63549563	0.352004642	0.007253886114	0.0017378384794	0.000128268233106	0.000242150951632	0.0007063004826	0.0004852458532	0.00028463899722	0.000100154841765	0.00156132002661
à	0.2310537214	0.4438784914	0.12482419892	0.04464717708	0.0160026774	0.011556497434	0.02605054982	0.006802291838	0.005157577644	0.0036018398628	0.0864249643658
k	0.1390600278	0.805519864	0.04312119524	0.00606164536	0.00151491384	0.000886647156	0.000355921464	0.0002940473426	0.0004068957426	0.00019748785	0.00258140933198
i	0.2654933702	0.686160596	0.01095263618	0.002277389306	0.004008530396	0.0009163721756	0.001315697644	0.0014666015506	0.001764699914	0.0003888882124	0.0252552413714
n	0.07565491956	0.583220144	0.236372711	0.0525917645	0.00960382828	0.03799131148	0.001789107466	0.001974497924	0.000191888786	0.00021603216858	0.0003937563648
a	0.028811589334	0.3106394908	0.387576096	0.1094181022	0.0949739492	0.01220893588	0.01430157382	0.005245186416	0.0049952903	0.001224094768	0.030605636666
e	0.006690732148	0.1269158792	0.60784952	0.178403903	0.0291389182	0.03943732306	0.00346269112	0.004530531976	0.0009591072068	0.000998753390054	0.001612714762
k	0.0016628531754	0.0324176484	0.560192276	0.227547484	0.052149445	0.01288927744	0.07191034152	0.02940002876	0.007931897324	0.00023427545022	0.003664466964
l	0.006205147358	0.01914507052	0.2562521002	0.0841727892	0.424946193	0.065050773	0.0195888378	0.0038001556	0.0071753221	0.0048816691	0.108782050248
à	0.036950618304	0.080380067	0.1171868496	0.130069436	0.391555372	0.144463886	0.0183640326	0.0107635761	0.00887342914	0.0122714238	0.0491212969766
s	0.00532684518	0.0427842786	0.1611636506	0.1939384858	0.376142662	0.14270261	0.0322610388	0.0154596076	0.00579644802	0.00396218568	0.02046209576
t	0.0121118023994	0.0225682419	0.2204584364	0.08983044048	0.266443564	0.1355757846	0.0707077528	0.0107745365	0.0455046774	0.00580822012	0.12021661507
i	0.0041683929	0.01138341614	0.0525149309	0.0617074334	0.287620408	0.169958278	0.04417788888	0.02176870104	0.037542321	0.081871297732	0.22728703302
c	0.00113640518524	0.001101250586	0.01209711492	0.0619177708	0.1084036382	0.710939088	0.059088247	0.033225282	0.0081774206	0.00166358099	0.00225019414
e	0.00825758991848	0.006030659652	0.04528027084	0.1117848568	0.0981677774	0.480486741	0.1105012502	0.02117138104	0.0192146018	0.0088629944	0.0902421393874
e	0.00108114558048	0.0012341368234	0.0063279626	0.04807748894	0.122168039	0.655575668	0.1044162588	0.04004909706	0.00466118376	0.00435729508	0.012051719268
t	0.00026640418477	0.0012443400724	0.003501741546	0.0207101688052	0.026803464828	0.285359698	0.428183968	0.2032066706	0.02451614962	0.00130725052788	0.004900018958
è	0.00248925913586	0.001835582734	0.00538618068	0.032630473952	0.06073061654	0.3475739928	0.3134989304	0.0507273734	0.0811963398	0.02869420428	0.075236986722
l	0.000147629500794	0.001021721014	0.001735314954	0.01599011296	0.066944045344	0.0890713896	0.65090752	0.1249369084	0.0349842483	0.00323114357	0.0110299055
i	0.00349824745315	0.0037241664976	0.006974270242	0.02378493096	0.04664088822	0.133198322	0.559266488	0.0482512224	0.030359894	0.022946661292	0.121354944662
t	0.00084516972362	0.0007620439726	0.000729044264	0.0021996593668	0.009488319574	0.0658307604	0.222533202	0.5719348	0.058393621	0.0092165829	0.0580670012
i	0.00338205764319	0.00290867195481	0.00489722697074	0.008904875292	0.00769690690736	0.0880981732	0.414354309	0.1882822878	0.0928158792	0.1024703542	0.086189162446
a	0.00169587700414	0.0013954494772	0.0009653995788	0.0014603521292	0.0050812739872	0.02235225446	0.189114962	0.502626314	0.1034490046	0.0443521028	0.12750703944
m	0.000203119550949	0.00069474976996	0.001356962115	0.0017826937296	0.00164491487439	0.00919097889	0.111231159	0.626150314	0.217231332	0.01668265552	0.01383102398
m	0.00428521728626	0.003666374236	0.003838017166	0.005455008032	0.0135325333808	0.08689007944	0.1742678892	0.300233064	0.1994603616	0.060343136	0.148028392364
è	0.0058131051893	0.00199230822784	0.002442863856	0.004158305016	0.012998296734	0.0563303	0.1675718376	0.19232855	0.161417248	0.1254754936	0.269471567548
n	0.018177037351	0.0125077106777	0.00193394173236	0.001673892754	0.0099962675557	0.03042964018	0.12883191068	0.2799787474	0.3255416574	0.067659702	0.123269364
i	0.0368708936074	0.0220948102025	0.0110227284353	0.0102772017956	0.01183115183	0.026554779926	0.1401654666	0.24078812	0.396676255	0.0594536606	0.04426482184
à	0.00101960980809	0.00115231044722	0.00093660738492	0.00119802683102	0.00440903874432	0.0059577202686	0.056256487966	0.2878855762	0.145551766	0.3846171964	0.1110155992
t	0.000271232775916	0.000541924093288	0.000589866364844	0.00160716638924	0.0026675482452	0.00609705771132	0.071305699838	0.133268402882	0.528854408	0.1622024672	0.092594014
t	0.000662228649462	0.000488424672723	0.000446792702827	0.000675433340118	0.00506823420405	0.00707904055113	0.043806707804	0.087268714592	0.4934036846	0.2244640598	0.13663687086
o	0.00129061032562	0.00164805172918	0.00075033767194	0.00123950719	0.00886080137775	0.01325292347	0.06375996982	0.0425051724	0.2437981482	0.254188521	0.36870592204
m	0.00339549281225	0.0021644353512	0.00199220203661	0.00213757311542	0.00382478024678	0.00776048074126	0.0206654400024	0.02728313578	0.1206874314	0.493661052	0.31642782
à	0.00660940633068	0.00671063986576	0.0020020319568	0.0011845650382	0.00146561820777	0.0059695764602	0.012194073914	0.06488982002	0.3117763762	0.373018412	0.214179534418
s	0.000488764390714	0.000519405036141	0.000634449561172	0.00115404239828	0.0028033760293	0.0071167125358	0.026039405272	0.029414309694	0.373301272	0.356850734	0.201677494
t	0.00473614628989	0.00355709235997	0.000967220979183	0.000628929243156	0.00520140618914	0.00328236489851	0.005793625814	0.021037506018	0.3662882033	0.38693611	0.2015713906
o	0.00385889475962	0.00312127695565	0.0014556485499	0.001844223924	0.0204832788075	0.020419318706	0.01939771578	0.00882235774	0.1696218484	0.380344686	0.37063088433
r	0.0025853600756	0.001646809063	0.00170045600032	0.00168017956492	0.00289707016243	0.00696041108588	0.00707537725792	0.004651991764	0.02790501	0.52441397	0.41848337
a	0.00409280250609	0.00705002537134	0.00257612521874	0.00169422489214	0.00331156829956	0.0043162158264	0.002507481068	0.008765327418	0.1849168508	0.386798458	0.39397086591
</S>	0.00158010999721	0.00120353850794	0.00135475678886	0.00132827445006	0.00226820054893	0.0057906979764	0.00549382357	0.003001396228	0.0230077282	0.481814774	0.473156622
