 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.71505384	0.1817350342	0.028471985056	0.011958760904	0.001871036054	0.0019865527192	0.0071785377152	0.003143677606	0.0054825973532	0.0037819044756	0.0066172189792	0.0077387871381	0.00477795269	0.005519245253	0.0013326290452	0.00479477228696	0.00855539440426
ì	0.88995293	0.0541451058	0.0068725465412	0.0272913802448	0.00817005426594	0.0012517832164	0.00076275918572	0.00102463944031	0.00106458710936	0.000499478960752	0.000591362085696	0.000569246762663	0.00060883671562	0.00022686438358	0.000636223043246	0.000460444579918	0.00587164693141
n	0.852161862	0.1399113132	0.00064874779	0.00480578102	0.001702166844	0.0001297537893	2.85210488e-05	3.991657344e-05	0.00015170693714	3.459063062e-05	4.24117573e-05	1.4683748442e-05	8.313986226e-05	6.851695964e-06	4.14086808e-06	8.3689599994e-05	0.00015066897462
o	0.607139574	0.24946717	0.0040222595	0.025414673302	0.018736293484	0.002375875218	0.00387798650128	0.017261599928	0.0012265959206	0.0111770299632	0.0068578879812	0.0029469292024	0.0036693109662	0.0013353123228	0.0011948153846	0.0019877985012	0.0413089728816
ì	0.3092017094	0.622741544	0.0485525136	0.01218507684	0.002335689848	0.0021767123292	0.00079901665552	0.00014983271318	0.0005861884566	7.993373072e-05	0.000272782594532	0.000310763518696	0.0001879729368	9.6813784843e-05	6.840684266e-05	7.90108884e-05	0.00017617523504
t	0.11350468628	0.671405356	0.1096490188	0.0333676276	0.005384137112	0.0103569731318	0.0023642803768	0.00319626757432	0.0034142293018	0.0026679921938	0.0017668330236	0.00145409961946	0.00257482958219	0.00115537719498	0.00374168330834	0.0149035414572	0.0190930770432
s	0.05899300434	0.5662653254	0.1351215976	0.08479846406	0.02301804822	0.006507195444	0.0024001882266	0.00957567667	0.0027150521284	0.007056556972	0.0061165597326	0.0054320019378	0.0032264003224	0.00226446206512	0.00221029797276	0.00284887999666	0.0814502692277
e	0.11269251466	0.413691206	0.0949795692	0.1184269124	0.066585091	0.0212015978	0.0211009919912	0.034295771688	0.020137326036	0.0232468156	0.012818227	0.006014186816	0.01460382608	0.00817402771	0.006727603594	0.01212991659	0.01317462466
r	0.003263794768	0.3332312446	0.486949674	0.15550151	0.01094431192	0.004877879694	0.0014849420674	0.00060480109746	0.001091904126	0.0002568589602	0.0006439571504	0.0003676912202	0.0002122367764	0.0001022753336	0.000131623458	0.000106191249	0.0002290354492
e	0.0183456483824	0.100368265	0.28893763	0.226734846	0.1092996774	0.0229262024	0.008641177082	0.04044786604	0.01332559264	0.0249036454	0.01599162	0.0375298978112	0.0085160117	0.016324090811	0.002470906132	0.0111553618	0.0540816465428
k	0.0012022444066	0.04186863808	0.568815208	0.3408045952	0.0266377234	0.009168375412	0.0035023350575	0.00093968225048	0.00191992849	0.0005034141486	0.0015565583278	0.001260758898	0.000452885622	0.0004800799094	0.0002148166578	0.000206109379	0.0004666620366
a	0.0100253722273	0.0404598254	0.433112556	0.249499464	0.111165013	0.0327789594	0.0044687296608	0.01983820172	0.010128978074	0.0103036101	0.006812740664	0.0049412380948	0.003854111886	0.0021499833544	0.00255532685	0.0040407282	0.0538651576352
