 	avete	cucinato	le	verdure	</S>
i	0.89629691	0.047777345888	0.005327654184	0.01610130898	0.0344966861946
m	0.749896108	0.2357292639	0.0073715638576	0.00154676046664	0.0054563601806
a	0.10428279142	0.35082562252	0.048671376	0.4377361288	0.058484032528
r	0.54798317	0.4241949018	0.01988933568	0.004298240586	0.003634492982
è	0.135875383	0.4625217318	0.0335835456	0.2983410328	0.0696783450286
t	0.1265764636	0.671058398	0.11494384896	0.0217703396384	0.065650969654
s	0.05025876712	0.715939676	0.0501414704	0.04118686804	0.14247330492
a	0.037242237	0.322247109	0.0567758202	0.333926186	0.249808659512
t	0.01557571515	0.3238813978	0.45861741	0.044818797632	0.15710657234
o	0.009037766764	0.08090509372	0.566773256	0.195517942	0.147765946136
l	0.0116967522224	0.0829138638	0.6864058652	0.04889084024	0.1700926564
a	0.0025203014024	0.01626626434	0.325817414	0.583430228	0.071965762646
l	0.0089148146286	0.011802621512	0.6037233974	0.1193748854	0.25618414924
à	0.001048944828	0.004901391628	0.1403552044	0.751998934	0.10169556328
c	0.011047608576	0.03896621436	0.2238493836	0.280204954	0.4459317522
h	0.007014016768	0.02645855058	0.2137919064	0.620105072	0.13263038986
a	0.00444910088	0.01562792754	0.0888305084	0.640858848	0.25023353258
n	0.0028124859218	0.001413007948	0.06356854112	0.559796386	0.3724095993
a	0.00310239394501	0.00528978348406	0.01261475304	0.774198124	0.204795031162
</S>	0.002185343368	0.000848368826	0.01489351787	0.1725084252	0.809564282
