 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.899277116	0.0562188762	0.01042836984	0.00469698726	0.005748689166	0.0025751418128	0.0006820879936	0.0014153867836	0.0189572641789
a	0.773996462	0.1762831165	0.01614757346	0.006702694826	0.002796184194	0.0006748519172	0.0005534614038	0.0007676515473	0.022077993504
t	0.622054368	0.3433522648	0.0108487676	0.012235276708	0.001260790808	0.000763716610464	0.000329690842769	0.00014305927668	0.00901208431279
r	0.19158116314	0.74784495	0.02221783314	0.015087118866	0.0034143043672	0.0014151070956	0.0004628032344	0.00139030427344	0.0165864443023
a	0.373419928	0.5649637925	0.0294526824	0.00883408456	0.007781359038	0.0034409798428	0.0037537811024	0.0015459784934	0.0068073648178
v	0.2442537024	0.702403856	0.039091948	0.006632395838	0.0018678856424	0.001929921662	0.000591995871964	0.000167384242219	0.00306080406817
ù	0.0333121216	0.7171175244	0.1573372808	0.019360345646	0.005403889034	0.005579314	0.001826545	0.003344428877	0.056718614759
d	0.01336013828	0.905554476	0.0697094252	0.00667314694	0.001336750962	0.000409456106	0.0003348703	0.0005760508334	0.002045699808
i	0.0615142348	0.5133583838	0.2340382366	0.01803992738	0.006770613608	0.005340747301	0.00458843179	0.008048737612	0.14830077566
a	0.02636484652	0.1412653392	0.744976006	0.06702824556	0.0085641281	0.002119661748	0.0022465895548	0.00197189517713	0.005463304904
p	0.001607563675	0.01741184952	0.856937356	0.0756404862	0.01508894512	0.006094871174	0.00123914617722	0.00299385894979	0.0229857703134
l	0.0063057040838	0.02443130772	0.670671926	0.1171961864	0.05635092268	0.014113806	0.011829234452	0.012927224891	0.0861735688392
è	0.052378043427	0.0581524484	0.424330216	0.14084705574	0.04697915066	0.03201621784	0.0947353084	0.01557216496	0.134989367106
o	0.014026810588	0.06134260488	0.606274054	0.21395131	0.0554075974	0.02111893806	0.00538773574	0.008418052802	0.0140728616
n	0.000796924040292	0.00186961179054	0.442056646	0.393175214	0.1013583016	0.038136745466	0.0033626405864	0.005172989989	0.014070956724
ò	0.00269081159006	0.011329318534	0.2844424874	0.4699765214	0.0498609292	0.028047564714	0.00861794242	0.02674220449	0.118292189956
r	0.0005467793998	0.003464190422	0.09149185426	0.652686578	0.147584012	0.08902866266	0.003998530212	0.003570275684	0.007629116294
r	0.00775589185034	0.008945074734	0.1018278658	0.546517486	0.131007552	0.0861759366	0.01916565122	0.025109403352	0.0734949235932
i	0.01110130727	0.029872350952	0.082439827	0.4283433226	0.068210533	0.0635167636	0.0846838806	0.0655104827	0.16632159946
a	0.0017798893352	0.000504266574	0.0126718349	0.1603647914	0.518766246	0.189943308	0.0624894554	0.02017552122	0.033304857
è	0.000250578404554	0.0011473825142	0.002593593298	0.13083121	0.573842666	0.2358228698	0.029647199268	0.011778364556	0.01408602232
r	0.000354801964616	0.00098158073096	0.001924740674	0.19422267	0.327964938	0.441960723	0.0189762958	0.009769297818	0.003845035734
k	0.00192153809636	0.00242184485469	0.004877882391	0.0661127212	0.2406246592	0.470906356	0.0616460904	0.0691484788	0.082340253486
u	0.0218282494517	0.0241948173412	0.03713299332	0.1282464854	0.167481227	0.199521802	0.211846135	0.0945750578	0.11517325488
t	0.0015913247166	0.0006165467528	0.005323782672	0.010497291814	0.0909269556	0.3962288646	0.321111426	0.0930698496	0.0806341722
t	0.0036467181562	0.00275089489887	0.00233927234512	0.02043715346	0.1293802474	0.403525806	0.2476555696	0.1044719656	0.0857922841136
e	0.00249854329359	0.00339900831622	0.00994520296	0.02626480854	0.083858767	0.20092109	0.307123406	0.147314324	0.218674837635
g	0.000745432407472	0.00029933508205	0.0023700427809	0.00326152759	0.037128546	0.36406240954	0.310496364	0.17971375248	0.1019223562
r	0.00340933456149	0.00398642529373	0.0023912212742	0.01384447044	0.0455024607	0.3822866324	0.264702421	0.122949332	0.160927819745
a	0.0011207010934	0.00257130199696	0.00301191628	0.00971383034	0.0178210863	0.1342465244	0.255839446	0.29229138	0.283383862439
m	0.0001695951123	0.0003148433308	0.0017921700182	0.002792904188	0.004111970644	0.16898135106	0.3174996434	0.2142489272	0.2900886732
m	0.00281375104828	0.0025965432972	0.001661935681	0.005779382112	0.01214551252	0.37975874516	0.1408051572	0.2521650612	0.202273835422
è	0.0040164662744	0.00330000206205	0.00367422884735	0.0056271854674	0.008724898094	0.223680427052	0.0965744242	0.263109383	0.391292920896
n	0.0283677465153	0.0623157537998	0.0161524259692	0.0406892548472	0.021139791516	0.15486253631	0.18324876204	0.2102586654	0.28296495
a	0.0699649069421	0.0332569812383	0.0279255706762	0.026530042545	0.019470521974	0.11234990914	0.161089624	0.315576438	0.2338358984
s	0.00112161683357	0.00117187641739	0.00831877190666	0.00578474655134	0.0035738319592	0.057099155273	0.2684157748	0.403899744	0.250614292
i	0.00478325415864	0.00518996786368	0.00248055036045	0.0073949698988	0.005501037344	0.059744635462	0.2472662804	0.4131805072	0.254458787558
n	0.000187735510597	0.000284722972041	0.00209370450864	0.00245866560526	0.000833030516	0.0197981961432	0.2922745991	0.469911728	0.212157504
ì	0.0009816361887	0.00161374160392	0.0006108267798	0.0038843804714	0.0019956811892	0.040444591516	0.1759748838	0.56733478	0.20715942665
t	9.69908441314e-05	0.00756787102837	0.000403006531003	0.00302593376151	0.0041321332888	0.0161732546048	0.07666403634	0.748892364	0.143044366
t	0.00081885888082	0.000966932938611	0.000944146851505	0.00133391760371	0.0014890501296	0.028352070194	0.0878759622	0.77486234	0.1033568312
a	0.000847009313212	0.00240691366033	0.00177626986684	0.0027642269736	0.002803420746	0.008523111564	0.09010658076	0.619591128	0.271181358194
</S>	0.00076603677928	0.0008756983435	0.0060227973399	0.0057466333136	0.0007624239416	0.0080181536468	0.03367242473	0.2096622928	0.734473628
