 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.724399794	0.1135748774	0.0430291632	0.017797890894	0.01278444026	0.019953763386	0.022052260114	0.008462179944	0.004208721802	0.0031582755196	0.003604996262	0.026973725597
ù	0.946332672	0.041813996188	0.00400241726	0.000146167682	0.005413023803	0.0011548058225	0.000374402986	9.2491483e-05	9.41137838e-05	2.11369244e-05	1.67757433e-05	0.00053795608388
s	0.915893214	0.0687645422	0.009423276697	0.00055855827418	0.0016340832372	0.0007399767582	0.00029131370096	0.000287437248964	0.000286066489132	9.44736716632e-05	0.000310721774131	0.00171635488074
o	0.85018242	0.0927248498	0.01040458558	0.0036273349	0.010146377904	0.00478398726586	0.003013544059	0.00153916252485	0.00137648395176	0.000249237204572	0.00022277267174	0.0217293683409
t	0.49404594	0.479766894	0.0219172256	0.0011571598424	0.0014665603424	0.00035894494947	0.0003259229916	0.0001015981565	0.000148200886034	3.6338323696e-05	3.78129556397e-05	0.000637395577195
r	0.0893355391	0.796208388	0.0664187486	0.01217584026	0.0090809223	0.00628015661364	0.0051007007018	0.00239885171992	0.0026172418254	0.000441647867	0.0012659314132	0.00867601372836
a	0.3961347974	0.4580675654	0.03725915	0.01065608232	0.046442023086	0.022381135486	0.010715663224	0.005470676556	0.003871743844	0.0006126227932	0.0020927724292	0.0062957515798
v	0.13797188874	0.774222164	0.0716127624	0.005995520652	0.004489512708	0.0007230577244	0.00194210283	0.000867758956	0.001351457917	7.835339548e-05	0.000101803380138	0.0006436062335
ù	0.0327843524	0.680275332	0.0787036708	0.0354737118	0.029558370012	0.02218187759	0.00957427956	0.0029993284512	0.002988987912	0.0011733308144	0.002406346518	0.101880499406
d	0.006581004874	0.79633436	0.1878728226	0.00649368336	0.00123838772	0.000546672328	0.0002318854932	9.82928406e-05	0.0001035238126	7.88714034e-05	7.34365966e-05	0.0003470222724
i	0.04562573868	0.5601234484	0.1584733282	0.02576128398	0.023466359384	0.006841634876	0.00486043012	0.002786146146	0.003489500768	0.002025341826	0.002915503872	0.163631213445
ì	0.005286858886	0.1627895604	0.681897456	0.1171704612	0.020257892056	0.003045896914	0.003906974488	0.001935648806	0.002406895182	0.0001928118028	0.000104445829	0.00100523989
r	0.00072894061614	0.0769103086	0.830948448	0.05401973964	0.01407901968	0.0063944407572	0.0034761273424	0.00262843505944	0.00285774106152	0.00104043060042	0.00209318512834	0.00482325432914
t	0.0050441224904	0.05344899812	0.545906554	0.11296449128	0.088194119252	0.0211275704414	0.0102136525453	0.00796582311932	0.0144311388772	0.015917568092	0.00808740889302	0.116698507273
e	0.01369528302	0.0860649432	0.206240282	0.227404588	0.1325800124	0.080751042	0.0375412232	0.022377979	0.0367861696	0.041837415	0.03263211402	0.082088941446
