 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.718671092	0.0751030054	0.13112408198	0.00679061824	0.003321807874	0.008263871708	0.005148826866	0.003752329206	0.00264651449	0.001332747325	0.0014513451448	0.004985567967	0.0374081712238
n	0.54810645228	0.1902202198	0.06902589876	0.006828854588	0.00350344552	0.002847493986	0.001610601502	0.00160555042022	0.00055565864342	0.00020677518316	0.000623968945432	0.00141477577571	0.173450310484
ì	0.017852081368	0.406052446	0.421554616	0.0388677306	0.071020708274	0.008882108342	0.00843137858	0.00168610569	0.00259458612	0.001519630208	0.0004491247958	0.000900007252	0.0201895179434
c	0.012310124448	0.58737716868	0.361802446	0.00825730521	0.001758916638	0.003040370924	0.001831156366	0.0017353084652	0.0086461579588	0.0013246411034	0.0006531643784	0.00077105186842	0.0104921628956
h	0.05078296542	0.4720387094	0.292681944	0.05210422828	0.016437526708	0.010728730734	0.005848192979	0.0035055975712	0.0051334633446	0.00169159345846	0.000396156243	0.001077774056	0.087573084992
e	0.06298884676	0.460165304	0.368035144	0.0307959466	0.010435163826	0.006930062354	0.0101484896252	0.0048877844896	0.0059957604598	0.0078736450852	0.002603234676	0.002528528608	0.026611986494
n	0.003033470448	0.2252165022	0.37724737	0.31273236	0.0691927164	0.00811710928	0.00111235773	0.000936960518	0.0011458550254	0.0006471197506	7.94296747e-05	7.523391616e-05	0.000463529105
d	0.0012669624746	0.10471789994	0.488144822	0.3014971334	0.03656437628	0.015098050572	0.00839928776	0.003185748626	0.0075098515506	0.0025527998946	0.0007056217282	0.0011195532648	0.0292379352633
i	0.01181955514	0.102505518	0.2962298608	0.251945994	0.10511477372	0.067797016592	0.01947803098	0.01233910536	0.01131484282	0.0461994399048	0.007999029254	0.047826319844	0.019430647694
s	0.0022793670462	0.0306181372	0.1528696231	0.582507662	0.169792134	0.0388502075	0.012549539664	0.003409663468	0.00085010844032	0.0017129253374	0.00063077133868	0.0015238180127	0.002406123895
