 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.593996916	0.03161482436	0.14959339298	0.003105862242	0.003499078089	0.00961795039	0.005832554254	0.0095227468306	0.02329377519	0.0271874627126	0.026479860756	0.006261772289	0.0105241354638	0.008607643497	0.0275393925928	0.007049409748	0.0079423183982	0.0034907902392	0.0121914457406	0.0326485646012
M	0.809376964	0.17964042032	0.000653585068	0.0013439939576	5.495505012e-05	7.24844366e-05	0.00010729360874	6.395581808e-05	5.227909782e-05	9.0718194832e-05	0.00063888399758	0.00689065049835	0.000181581018796	0.000178927995049	8.05186503071e-05	0.000356242534155	5.9110120728e-05	8.37008942096e-05	1.39277895355e-05	5.9811347888e-05
a	0.5663602814	0.043983735	0.180687763768	0.039291682912	0.058299800628	0.013629204464	0.0200038502152	0.003419639878	0.0049750711166	0.0003962718738	0.0018068018866	0.0001013315774	0.0004897071144	0.023670110882	0.00045733520152	0.001697834764	0.0037908159682	0.00068245677786	0.0351534276076	0.00110293661126
r	0.48792247	0.346267522	0.02405276994	0.0073325804695	0.0096839932478	0.0041339999952	0.00321260872939	0.0158122549456	0.0032439662906	0.00564978377928	0.0114619144955	0.0192926843236	0.0038690924949	0.018071611777	0.00254928086649	0.00738898066994	0.00728089261901	0.00340973522585	0.0174432547827	0.00192056800776
ì	0.4852259064	0.11781663532	0.233719114514	0.024350446786	0.0225232710646	0.0338084582262	0.0142106028388	0.0253363149845	0.003326659192	0.00396239794536	0.00689687622146	0.00096521845672	0.0015404081103	0.0107956575256	0.00128440312898	0.00480403269452	0.00222890619551	0.00095958262324	0.00374926766766	0.002495816777
a	0.504283208	0.387130008	0.054406277	0.00377287696	0.003107710392	0.00272735683	0.000935218256	0.00450391822	0.001688809184	0.0035582570848	0.005856364698	0.008941527397	0.0012354636374	0.005819951106	0.0017587860116	0.0041192985544	0.0012116775652	0.00077661267894	0.002590640812	0.00157598585
p	0.12676918168	0.6483423372	0.162994491	0.0194975232	0.00193020172	0.00354166382	0.00187602358602	0.001352146261	0.00118182528862	0.0020782135546	0.004646831991	0.00563358371483	0.00508018442502	0.00191963216616	0.00291650441654	0.00283991212696	0.00153446204568	0.00188748869166	0.000813343631771	0.00316432792316
e	0.09716990188	0.37548861	0.351069262	0.02803418206	0.01713129268	0.02153619832	0.013806679712	0.01185290202	0.00756881891	0.0091089366328	0.010800703718	0.001598647578	0.011046809786	0.009186789104	0.0041332291076	0.0056007440248	0.0023143264856	0.00236610383912	0.0011227776606	0.0190630788627
r	0.00787143066	0.37996638692	0.493602206	0.0602465966	0.0168005494	0.022087373688	0.0045616343134	0.0015108908	0.002713226866	0.0027837141744	0.000940904834	0.00333439260846	0.000484294665	0.0007908666236	0.0010224307477	0.000303623147	0.00025011210704	0.00019292997954	0.000237043219572	0.00029936779492
ò	0.046588396156	0.2379159213	0.440791334	0.06051588748	0.02527587726	0.02674515045	0.00820404122	0.01719823638	0.0067274427	0.0185210795224	0.020755594034	0.00288488506	0.00311420513	0.01268008436	0.0165068606253	0.009116839288	0.0029475957132	0.0015150561116	0.0029761862288	0.0390192831872
s	0.0175010026	0.281933933	0.561484794	0.0574470224	0.01400236746	0.00850204016	0.001581062514	0.0015928351	0.001057887494	0.001249872888	0.011026368334	0.004930037018	0.004119976108	0.007493131788	0.000577755105	0.013298173008	0.003300601608	0.002545730814	0.0041066691606	0.002248718781
t	0.146727602552	0.1357009128	0.401140972	0.05043499466	0.0441281962	0.012698847432	0.01033686267	0.01321763234	0.013065614476	0.0114124660682	0.026761187332	0.01422559038	0.00676073713	0.02790926498	0.0114261914423	0.028070654646	0.009797212712	0.00284099513246	0.005272676898	0.0280714564314
è	0.021582329228	0.04377452686	0.276237248	0.0564051242	0.1007897064	0.0193440632	0.0448379812	0.02532173148	0.0281537694	0.009695967166	0.1326902786	0.02916361198	0.01712096148	0.0425244394	0.017580527164	0.0515012506	0.02190715828	0.01255914034	0.02233692828	0.02647329294
i	0.0152095797534	0.1455710149	0.471507296	0.1590021436	0.07996837332	0.0191918166	0.00387684558	0.00339312902	0.00311280951	0.00225160208	0.0117209715	0.00364106524	0.01009833558	0.01122916456	0.001353729112	0.027228272462	0.006900565744	0.0051885644422	0.0134903108694	0.0060643913316
à	0.0003285414338	0.005483439794	0.1313646828	0.579851834	0.1720479232	0.0480544116	0.0104722194	0.00735709834	0.003699947781	0.005312156496	0.006368447186	0.00308899463732	0.008591364543	0.0021895307	0.002224742353	0.00316706052	0.0013977516932	0.0029709449086	0.00133165805842	0.00469724432
