 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.76257892	0.0215886813	0.015276880008	0.020281688646	0.017328388804	0.0099848717	0.026173575842	0.047179792732	0.008597231204	0.008227544444	0.012430249621	0.050352311491
M	0.962119974	0.0090964449	0.012781634422	0.0107006339354	0.0006348612508	0.00061321287434	0.0002310621282	0.0002569862198	0.00304501663406	0.000300838581334	5.35364517e-05	0.000165809541356
à	0.4842606212	0.340512894	0.09995310414	0.04850104116	0.012517808836	0.002194337364	0.00276525268	0.001429407338	0.00097365531574	0.0003956218398	0.0008415104415	0.00565486715822
r	0.605171466	0.2802708866	0.05885163214	0.016189513036	0.001603214427	0.0011323487864	0.0014254403644	0.00364886762146	0.028907093806	0.0006255018165	0.0003538097976	0.0018203116892
i	0.475394564	0.3165382738	0.0785600522	0.02628793896	0.007724256008	0.009977547906	0.011995178286	0.02600695788	0.0329052715824	0.008726277848	0.00134250008	0.0045412269976
k	0.1628389724	0.530204522	0.2700091444	0.00455449982	0.00270290816	0.0028990994794	0.00085586322	0.00286006844	0.0206279810852	0.0002567199024	9.462802232e-05	0.00209557733669
a	0.23285817194	0.453183766	0.205937726	0.0445107734	0.0091293456	0.009245668148	0.00791850858	0.004907353852	0.008017234796	0.001508164678	0.00280852688	0.0199748956612
j	0.02228149764	0.68323362	0.263899923	0.0075686202	0.003984430406	0.0053533863736	0.0031084215072	0.0011454934744	0.0063808602972	0.002141067401	0.00032139990364	0.0005812652846
u	0.06387003476	0.372575476	0.370883461	0.0642616754	0.00899269496	0.01216916291	0.011732390334	0.00643140914	0.0097911268572	0.002188905228	0.00189607236	0.075207449219
r	0.0024455435594	0.467229228	0.431187602	0.032968203	0.006977595556	0.0083637051152	0.0097132150188	0.019458627604	0.006906267226	0.0074923785876	0.00414138964768	0.0031162160768
è	0.038005151642	0.2159724488	0.436027572	0.146754418	0.0259364084	0.020624099	0.01718386074	0.01739371458	0.01575952714	0.004377144162	0.00176454804	0.0602012344408
i	0.012071261824	0.42440069	0.40520646	0.1006975564	0.00883649776	0.00374418564	0.00434987604	0.00787841126	0.0239746628366	0.00169022796	0.00176822287	0.005382014484
m	0.00122835904526	0.0783365092	0.623171652	0.2299379372	0.02225916252	0.00894091578	0.0036258096	0.0116334011	0.017122274554	0.001222859398	0.0003906548546	0.0021304524916
i	0.0123422578205	0.120877204	0.457452212	0.2404122	0.03073843344	0.02094517625	0.00891994422	0.012225378506	0.0123684695034	0.0012933707632	0.0087830845862	0.0736422790371
a	0.00054778541286	0.01669933766	0.42586287	0.383503442	0.126058414	0.02271609288	0.01021776234	0.00360571524	0.00408264262	0.003540910499	0.0007390238964	0.002426112302
m	0.000807073821	0.0085640393	0.2186500658	0.406737988	0.250560978	0.0440357787	0.01193355614	0.0308866415	0.0197887049	0.002661240006	0.00045952808	0.004914283864
à	0.004717195366	0.02158407876	0.1601505022	0.4973883308	0.1448087864	0.0409058506	0.01644190028	0.012889914194	0.01615857734	0.001508254614	0.009339946996	0.0741068088468
k	0.000763458545224	0.0211978782	0.12859251654	0.59567996	0.1469608438	0.0461667154	0.0278095114	0.01252994	0.00978817935	0.002411271068	0.00182506446	0.006274684608
i	0.00682531351591	0.0189337994	0.07551405574	0.563199827	0.1048098372	0.0782992492	0.01039473152	0.00804713718	0.007797284824	0.002130607186	0.022416679314	0.101631389782
n	0.000148951864246	0.0008742178088	0.02389531254	0.231860991	0.358464618	0.2714117076	0.0726589747	0.0232327958	0.00747480188	0.00565495032	0.000770137322	0.003552619494
a	0.00256039178866	0.0047438487552	0.023657842614	0.180606236	0.387144153	0.165167826	0.1056140888	0.025123396468	0.02209385	0.004167646713	0.0051381797	0.0739825497232
k	0.000169964557528	0.00136513944148	0.011088558734	0.07006860564	0.36421952	0.315093204	0.159884898	0.0493233128	0.01140264722	0.00712087766	0.002106271434	0.008156860754
a	0.00345785809287	0.0042976937514	0.0284453555794	0.0753605284	0.3276474556	0.245870502	0.1449610836	0.04554889183	0.02607447482	0.003760054586	0.0119817385	0.082594248756
k	0.000188106836454	0.0013939084732	0.00686160203	0.0389129425	0.2853851312	0.321818738	0.236597476	0.0736705303	0.01368634502	0.010720160336	0.002781432292	0.007983532526
o	0.00334333338266	0.0048655610976	0.0140131891844	0.0400775214	0.2259188252	0.289317	0.207587581	0.062418446	0.03834147648	0.00586379594	0.02424124534	0.084012029908
n	0.000113660827498	0.00083073992214	0.002078258002	0.01025025073	0.1858282419	0.319868076	0.320091996	0.1090122306	0.02169344212	0.01628283082	0.004403954872	0.009546509908
s	0.00186880057741	0.00259255074532	0.00367590988728	0.01637618181	0.130960113	0.2647075232	0.326715782	0.089726008	0.0747798214	0.01126525418	0.01091219916	0.066419878632
u	0.00963153347892	0.00607002074	0.00735212378	0.0131330886	0.04375458	0.322067906	0.1999228468	0.0769653202	0.0537314346	0.02673512868	0.06775929458	0.172876965812
m	7.727941276e-05	0.000537640314	0.001381105253	0.005350269244	0.06618289252	0.1908195628	0.398227132	0.1842245612	0.0410155514	0.0253530042	0.02550140218	0.06132959862
è	0.00258352184714	0.00247773178506	0.00577085868888	0.012246505194	0.065011999	0.344997544	0.255945528	0.0896192608	0.0764798106	0.01320197632	0.04032832404	0.091336873133
i	0.00485998190273	0.0042826711824	0.00184881437	0.00817182128	0.02996336262	0.2071142936	0.307315858	0.245153892	0.0716957212	0.0574180122	0.02444272024	0.0377329024
k	0.000137447051086	0.00074395159574	0.00100290628709	0.0009637994488	0.005463431846	0.09290616252	0.201865236	0.430174706	0.149240891	0.0984196365	0.00854311036	0.01053865692
à	0.0142376232229	0.0148664881504	0.00468717693914	0.007393875854	0.01383975892	0.101720094	0.286270646	0.249127692	0.1203409828	0.03719056152	0.04616382962	0.10416119076
n	0.00100727114746	0.0009514355387	0.00120953835774	0.004947547904	0.00504928325	0.09763633404	0.1891795672	0.38633998	0.12063119614	0.1224532984	0.03931978232	0.03127474162
n	0.00356022420226	0.00337348865295	0.00318106737971	0.004454284462	0.010201542996	0.20013339792	0.2150747926	0.2582722368	0.0535580092	0.0511419686	0.10945159206	0.087597328172
i	0.0291170132565	0.01720334048	0.009394477068	0.0167004442	0.026673338056	0.1168406966	0.151925296	0.24222773974	0.1173101552	0.055973628	0.0940566368	0.1225771636
a	0.000104850312104	0.00140262507072	0.00163218074217	0.0010213527814	0.004250339994	0.04690496642	0.1067210142	0.384292482	0.1660288202	0.1893105728	0.0625296837	0.035801017
l	0.000175183259231	0.00066299231198	0.00113451605083	0.0006386672868	0.001392794272	0.020250580206	0.083421157	0.476144754	0.1805519536	0.173506356	0.03347064886	0.0286504048
ì	0.00902467988779	0.010787166589	0.00254256409251	0.005225254763	0.008363761126	0.03494003366	0.145022038	0.2315000092	0.17682982	0.1151807878	0.1141406804	0.146443132226
o	0.000760074042379	0.00083609717145	0.000638415296996	0.0027456897132	0.0039242540802	0.0389173636106	0.0674710314	0.3699555248	0.1253480818	0.1911164206	0.1419218638	0.0563652136
k	0.000589931459946	0.00164008650518	0.00108881906415	0.0007003676203	0.0010467498724	0.011982756412	0.0352411279	0.228239604	0.2067572448	0.26056226	0.182562477	0.069588748
o	0.00304023941034	0.00653397971376	0.00259782074694	0.00268189508714	0.0029029333074	0.020173512972	0.0589302892	0.2839042974	0.1082039924	0.1143446322	0.2085584044	0.18812801064
n	0.000141815412215	0.0032144059632	0.00246936156539	0.0011483834872	0.002484280297	0.010016217346	0.03031857864	0.100065002	0.0854835124	0.30230426	0.37016224	0.0921920142
s	0.00516402406512	0.0066074900977	0.00341939709576	0.004086627918	0.0045236063396	0.016678147872	0.04160835844	0.0830899116	0.145305698	0.1741242072	0.268531165	0.24686125309
ù	0.00904784582859	0.0133423222858	0.0029058701942	0.00355643936	0.0042435917128	0.01021273398	0.034101092	0.01696487	0.162541646	0.0599498274	0.3592630814	0.32387066435
m	0.000421865594942	0.0007926733698	0.00053140905672	0.0020525665554	0.0086329344926	0.030452917584	0.02029444888	0.0658542606	0.0400689052	0.108720533	0.507889712	0.2142876446
o	0.0225877367506	0.0228684378032	0.00554776115554	0.006880461842	0.010818059243	0.0378599105314	0.07253116084	0.216670613	0.0824009102	0.1779699224	0.202636912	0.1412282675
s	0.0002773410745	0.00390661514026	0.00317225151085	0.00137678687452	0.0013558278408	0.0098650292816	0.00915013668	0.0279109387	0.050766197	0.1032183268	0.495060174	0.293940272
e	0.00376705653422	0.00494033842826	0.00568242559693	0.005248345674	0.00512426411146	0.00708182216706	0.014057721952	0.02014149586	0.0355619234	0.143606959	0.398223407	0.356564236202
b	0.000121110084576	0.0031673180917	0.00210855590812	0.0009001943678	0.0014758899932	0.0041088792332	0.00518204368	0.0155849416	0.01428873542	0.1015768602	0.527466504	0.32401893
e	0.000955004683802	0.00174859369174	0.00218365369975	0.00118049144341	0.00143905620706	0.0090873744842	0.01281380176	0.03289510986	0.03273915214	0.1239559404	0.4340124826	0.34698931992
n	0.00017875782753	0.00418383870276	0.00241108954793	0.001003499951	0.00052070090406	0.00574243061926	0.00539838815	0.00520318256	0.01531337644	0.0467470256	0.642664282	0.2706333872
z	0.00235613985037	0.00490382036244	0.00347291903719	0.00356951421832	0.0025476709158	0.0041965874932	0.012112966978	0.00845226724	0.0172803237	0.04800077854	0.4690088366	0.424098108824
ì	0.000862022325621	0.00268835619708	0.00233356873442	0.00367474015925	0.00273671666374	0.0088625208754	0.01747721404	0.00452016884	0.00746240312	0.0227737906	0.53502857068	0.39158007594
n	0.000627761019209	0.00106427193815	0.000725555625458	0.00257703238584	0.0180952450618	0.0242308956163	0.019924341868	0.02588743034	0.0158058258548	0.04954706446	0.66212113	0.179393408
a	0.0125608373976	0.0120032844677	0.00684611024033	0.00628897771665	0.0077022966306	0.0125652726273	0.014627787926	0.03611365196	0.0608214168552	0.07574045	0.421776836	0.332953144
</S>	0.00104591432818	0.0128772742978	0.0100646890235	0.0047806829316	0.00207251666507	0.0162418097731	0.0080307117068	0.009879297088	0.017088922708	0.06196209114	0.386228012	0.469728048
