 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.599681036	0.148510494	0.16664863624	0.00788045132	0.0011529706748	0.0008817590684	0.0013378984072	0.0036869475974	0.0702196496276
e	0.1875405468	0.493509934	0.101002456	0.054647396	0.0323924626	0.0481846751	0.005983792676	0.0184538610936	0.0582849594774
t	0.0762120298	0.825295846	0.0683780864	0.0170148934	0.00615347284	0.0019315384748	0.000546743108668	0.000543055916067	0.00392436896808
i	0.04390221097	0.540065524	0.2236798692	0.0440396176	0.08130206616	0.007468114228	0.009383557568	0.014716093516	0.0354430475801
p	0.011405168952	0.653082482	0.249576947	0.0651310278	0.010711369	0.003282154026	0.0008840037933	0.00130319519708	0.0046236701676
à	0.00952337522	0.252938027	0.338901494	0.1232437334	0.16487904846	0.03906517424	0.02003745324	0.02797363408	0.0234380364012
s	0.003173858558	0.363729482	0.40525404	0.2055131146	0.00879808684	0.000795511988	0.00415040416	0.0023960743604	0.0061894843354
t	0.014125761934	0.151400899	0.342442032	0.3525377408	0.0357980915	0.02044233966	0.00880409638	0.01370748338	0.06074166
a	0.01170308986	0.1064592607	0.516899546	0.10770860088	0.0346080152	0.009470094212	0.0221488225	0.11007001158	0.0809325650992
ì	0.0054224549832	0.041639608	0.2265836636	0.646581222	0.0548565668	0.00886865266	0.005409248042	0.0053977304524	0.0052408460346
t	0.0004749259458	0.00411662542	0.021308109968	0.817346284	0.126182652	0.00377123772	0.0045284795942	0.0159365497894	0.0063351054604
e	0.00182027839966	0.012027461348	0.06422788284	0.69201429	0.107254953	0.0215976948	0.032532896388	0.022569305414	0.0459552021388
l	0.0003517579358	0.0037964016652	0.0594057149788	0.257563814	0.508242704	0.1539048352	0.009396780068	0.004097455538	0.003240644776
e	0.00280952898806	0.006510159868	0.0112973084172	0.2061379324	0.302357988	0.2327138338	0.072185804	0.1243900184	0.04159750548
à	0.0003364221294	0.0024200025074	0.0331538694874	0.1472600908	0.504212468	0.1994205146	0.04465205666	0.0270814998	0.041463100746
l	0.00053914139098	0.0005116287386	0.00532839717173	0.1065598868	0.689846002	0.093541214	0.072506433616	0.02337740476	0.0077899068
a	0.00094203720486	0.0014926248804	0.003897707378	0.1014950214	0.47328162	0.2498050244	0.0394884026	0.0644682492	0.065129407958
t	0.000330526468846	0.00044271287382	0.0004676806662	0.004966957546	0.0915600732	0.679520568	0.1636906002	0.0397183766	0.01930262022
o	0.000681646252573	0.00140078894888	0.00156522087799	0.016222316326	0.0841779108	0.41497268	0.261988467	0.132422712	0.086568292285
n	0.000319573070774	0.000842754868248	0.00112172512105	0.0016809395108	0.03623438974	0.4324488278	0.368115322	0.107642606	0.05159380456
ì	0.000939424994193	0.0012756164085	0.00122497517857	0.005021690921	0.034088430046	0.1948946448	0.427418819	0.248020984	0.0871153725168
c	0.000173877830171	0.000106054666934	0.000696540840399	0.002241289076	0.0202092278	0.01689301794	0.713653208	0.1494273826	0.0965994209
h	0.00108938864662	0.00114366251732	0.00282926644002	0.010327845234	0.073748896568	0.1434446204	0.410774138	0.2706580486	0.085983958908
a	0.0020703028096	0.0019436019156	0.0028248916226	0.003761747932	0.0237050234	0.0890441064	0.468242962	0.3169019424	0.091505454954
v	0.000410809348986	0.00090768045754	0.0024431195316	0.0009170889314	0.0035290681054	0.03213290199	0.3630102794	0.538353596	0.058295528
à	0.00340450334094	0.00242476663552	0.0105805857852	0.00471545290347	0.0315660711748	0.092939433394	0.2599941014	0.516429636	0.077945433214
l	0.00108877186379	0.000432363708854	0.001038635116	0.0010635943414	0.0025948635	0.001806754674	0.301929787	0.468844986	0.2212001526
o	0.00221489293869	0.00168729563215	0.00282176516735	0.002704486062	0.00999011066	0.020531626	0.2022516404	0.64069126	0.1171070394
n	8.22001505958e-05	0.00026253212313	0.00034761225583	0.0002653513156	0.0007368488576	0.0057364703484	0.01844560486	0.6203943	0.353729154
t	0.00194795464576	0.00559263924643	0.00789405495501	0.00649904314431	0.0099037880218	0.016964676878	0.1081256014	0.62482347	0.21824877466
a	0.000380398751158	0.00206453995373	0.00411130476007	0.0054406920881	0.0069887644312	0.0570522463	0.1007164045	0.617766632	0.205479016994
</S>	0.000106433780553	0.000248018412616	0.00064667255326	0.0003891423554	0.000527009864	0.0022621634956	0.00901065578	0.366257188	0.620552778
