 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.765020754	0.1379088966	0.008355774034	0.008130482804	0.003958060708	0.012783765376	0.00515687638	0.0057057529986	0.009233926928	0.004469682078	0.006378991526	0.01015609673	0.005335472848	0.002469478676	0.00178487537748	0.00199010214217	0.00052446737568	0.00128106286148	0.00935546420308
d	0.664117628	0.291536262	0.013343326	0.00395421464	0.0028024483656	0.0051327267962	0.00186647388066	0.00140946141334	0.00078988823895	0.00128677489478	0.00116684676456	0.00124735309218	0.0016954362474	0.00183267576237	3.32115346041e-05	0.000488981821037	0.000273315158672	0.000154475877604	0.00686857582109
i	0.290933544	0.2979050418	0.11710750544	0.10388656388	0.04009982954	0.0552912245	0.00409365434	0.007401803744	0.0036910417198	0.003965101318	0.029815572318	0.0314697371749	0.00050821090666	0.00056177730708	0.00133054931126	0.000376844253874	0.00072050112282	0.0057053673482	0.00513610692226
k	0.167428004	0.733996762	0.04987577848	0.012421068334	0.0087793995952	0.00672915957	0.0038993086714	0.00215268266738	0.000955781794362	0.00202714085414	0.00232299489498	0.00162411825479	0.00186969930871	0.00205756664737	6.32348100741e-05	0.000206806598256	0.000132622078846	0.000155748283441	0.0033021744051
ì	0.0930495792	0.586016162	0.14723854054	0.0398720024	0.0100500293	0.03716232414	0.00279892864	0.00723304902	0.004096158896	0.0033176023	0.02073402568	0.03257516533	0.0013191418885	0.000789000428	0.001510097314	0.0005712813089	0.000852050933	0.00164958995917	0.0091652114086
m	0.0535166124	0.621605462	0.218074716	0.039887665	0.0165455725	0.0125958096	0.00526960308	0.00310183563	0.00377703818	0.003911791692	0.004749182184	0.00288127776	0.00186228022	0.00425086078	0.0009022587814	0.0012517026008	0.000946415208	0.0006499735095	0.004219918212
m	0.1843996132	0.519547112	0.1723134512	0.0339585893	0.017080865976	0.01585467116	0.008015803795	0.008169653958	0.003206956877	0.006198453906	0.008915608852	0.00636485218274	0.00055261549452	0.00077635425924	0.0019058077954	0.000627757744292	0.0004760722366	0.00012341153716	0.0115124165053
u	0.210662762	0.373426308	0.157398582	0.03489106148	0.01045456236	0.03663089202	0.014601356446	0.01181123654	0.019742498644	0.012322907214	0.04033713942	0.03634285012	0.00098971147	0.00457562789	0.01303309652	0.0032742597	0.005287275	0.00456278103	0.00965526715
e	0.00509796274	0.063386108	0.630155128	0.167085118	0.05874179148	0.03277549478	0.01391977826	0.006985019542	0.006784969434	0.005597558792	0.002547429348	0.00327732066	0.0012642672	0.00056878386	0.00019854932776	0.00067326415222	0.00040003671064	8.00226176268e-05	0.00046140199236
m	0.0007555473118	0.0147055976	0.611587392	0.224963878	0.0952792898	0.0199458858	0.008808964848	0.0055839175802	0.00175792223334	0.0051767036536	0.0010295641784	0.0041363802396	0.0010929326468	0.00080886919596	0.000219385686987	0.000217523650928	0.000300417336846	0.000249438742526	0.00338035356433
