 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.776111316	0.092863237	0.0242477846	0.019619312128	0.007325707446	0.013324807374	0.00431351239	0.006174149302	0.0560201184529
ù	0.953255556	0.03682094382	0.00344814044	0.0017296506332	0.0006487775762	0.000693768312	0.0003783971034	0.00016653818818	0.0028582758739
o	0.935661866	0.04169290474	0.006419974856	0.0024438564922	0.0004829587509	0.002582295814	0.000821715557908	0.000860278773537	0.00903409986149
o	0.300449757	0.6294733	0.03231066832	0.012327491796	0.0040829226708	0.00558030939	0.0021304021811	0.000590049660702	0.0130550873976
f	0.01794164534	0.838173026	0.1150545204	0.00348291746	0.002171012632	0.02111111644	0.0008060018856	9.915293082e-05	0.001160621317
r	0.01408068916	0.539669814	0.2792938724	0.02095682064	0.0077393208648	0.0333341787008	0.0078049979352	0.0059086064086	0.0912117673294
a	0.1944678596	0.48706642	0.109765542	0.10092198455	0.015574931756	0.0365951234956	0.0235477646638	0.0067577205558	0.02530271138
b	0.0159744252	0.658618524	0.273135062	0.02500794594	0.00810422035	0.012951522222	0.003226370408	0.00056400039	0.002417947914
b	0.01182599676	0.383440772	0.443157384	0.0475461012	0.0045451748	0.0106747663512	0.00344814594	0.00210359852	0.0932580713576
i	0.1307163826	0.415444288	0.155983638	0.195652283366	0.0166207648312	0.017907578602	0.00828434685	0.024598989534	0.0347916670605
k	0.00824187028	0.268349574	0.55473811	0.12499233254	0.01566914056	0.01625825482	0.002917593816	0.0025982866604	0.00623479604
è	0.019958099113	0.1710368412	0.617282146	0.0895543099	0.00923680118	0.0204184446414	0.007811530142	0.017025795082	0.0476760704437
s	0.0010299983836	0.1274677088	0.720502586	0.130087124	0.00890935954	0.0059055287	0.001040618802	0.00107804231	0.00397903424
s	0.0232916316543	0.1145845322	0.507285598	0.139535444	0.01520693298	0.0248721587	0.0420235835	0.011236362212	0.121963667314
a	0.01614988956	0.0591660444	0.461684316	0.0920589916	0.0293562048	0.01969238394	0.03632946584	0.175710580574	0.10985213544
